Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.67	0.502	0.491	0.241	0.00469	0.0046	0.15	0.56	1.6	0.16	0.49	0.88	0.003	0.004	0.009
2	0.599	0.436	0.49	0.235	0.00615	0.0062	0.14	0.51	1.4	0.17	0.49	0.87	0.004	0.005	0.01
3	0.512	0.38	0.49	0.238	0.00712	0.00656	0.11	0.43	1.3	0.16	0.48	0.88	0.004	0.006	0.01
4	0.437	0.333	0.49	0.243	0.00815	0.00674	0.09	0.36	1.1	0.16	0.49	0.89	0.005	0.007	0.02
5	0.377	0.294	0.489	0.247	0.00924	0.00699	0.08	0.31	0.96	0.15	0.48	0.89	0.005	0.007	0.02
6	0.325	0.259	0.488	0.251	0.0104	0.00727	0.06	0.26	0.85	0.14	0.49	0.9	0.006	0.008	0.02
7	0.283	0.227	0.487	0.253	0.0116	0.0076	0.05	0.22	0.74	0.14	0.48	0.9	0.006	0.009	0.02
8	0.249	0.201	0.485	0.254	0.0128	0.00799	0.05	0.19	0.66	0.14	0.48	0.91	0.007	0.01	0.03
9	0.219	0.176	0.484	0.254	0.0139	0.00826	0.04	0.17	0.57	0.14	0.48	0.91	0.007	0.01	0.03
10	0.195	0.155	0.482	0.253	0.0152	0.00852	0.04	0.15	0.51	0.14	0.47	0.91	0.008	0.01	0.03
11	0.174	0.137	0.48	0.249	0.016	0.00861	0.04	0.14	0.45	0.14	0.47	0.9	0.009	0.01	0.03
12	0.157	0.121	0.477	0.246	0.0171	0.00897	0.03	0.13	0.4	0.14	0.47	0.89	0.009	0.01	0.03
13	0.142	0.107	0.474	0.242	0.0182	0.00932	0.03	0.11	0.36	0.15	0.46	0.88	0.01	0.02	0.04
14	0.13	0.0946	0.471	0.235	0.0189	0.0091	0.03	0.11	0.32	0.15	0.46	0.88	0.01	0.02	0.04
15	0.119	0.0843	0.467	0.229	0.0196	0.00921	0.03	0.1	0.29	0.16	0.46	0.86	0.01	0.02	0.04
16	0.11	0.0752	0.463	0.222	0.0206	0.00938	0.03	0.09	0.26	0.17	0.45	0.84	0.01	0.02	0.04
17	0.103	0.0672	0.459	0.214	0.021	0.00927	0.03	0.09	0.24	0.18	0.45	0.83	0.01	0.02	0.04
18	0.097	0.0602	0.455	0.205	0.0213	0.00901	0.03	0.09	0.22	0.18	0.44	0.81	0.01	0.02	0.04
19	0.0914	0.0543	0.45	0.197	0.0217	0.00885	0.03	0.08	0.2	0.19	0.44	0.79	0.01	0.02	0.04
20	0.0867	0.0489	0.445	0.19	0.0222	0.00871	0.03	0.08	0.18	0.19	0.44	0.77	0.01	0.02	0.04
21	0.0829	0.0442	0.442	0.181	0.0227	0.00839	0.03	0.08	0.17	0.21	0.43	0.76	0.01	0.02	0.04
22	0.0795	0.0404	0.436	0.173	0.0228	0.00817	0.03	0.07	0.16	0.21	0.43	0.73	0.01	0.02	0.04
23	0.0768	0.0371	0.432	0.165	0.0231	0.00799	0.03	0.07	0.14	0.22	0.43	0.71	0.02	0.02	0.04
24	0.0743	0.0343	0.428	0.158	0.0235	0.00785	0.03	0.07	0.14	0.22	0.42	0.7	0.02	0.02	0.04
25	0.072	0.0318	0.425	0.152	0.0237	0.0076	0.03	0.07	0.13	0.23	0.42	0.68	0.02	0.02	0.04
26	0.0705	0.0295	0.422	0.145	0.0237	0.00741	0.03	0.07	0.12	0.23	0.42	0.66	0.02	0.02	0.04
27	0.0686	0.0275	0.419	0.139	0.0241	0.00724	0.03	0.07	0.12	0.24	0.42	0.65	0.02	0.02	0.04
28	0.0672	0.026	0.415	0.133	0.0243	0.00708	0.03	0.07	0.11	0.24	0.42	0.63	0.02	0.02	0.04
29	0.0661	0.0247	0.412	0.128	0.0244	0.00701	0.03	0.07	0.11	0.24	0.41	0.62	0.02	0.02	0.04
30	0.0649	0.0235	0.409	0.124	0.0248	0.0068	0.03	0.06	0.1	0.24	0.41	0.61	0.02	0.02	0.04
31	0.0642	0.0226	0.406	0.12	0.0247	0.0067	0.03	0.06	0.1	0.25	0.41	0.6	0.02	0.02	0.04
32	0.0632	0.0216	0.405	0.116	0.0249	0.00654	0.03	0.06	0.1	0.25	0.41	0.59	0.02	0.02	0.04
33	0.0627	0.0209	0.403	0.113	0.0249	0.00632	0.03	0.06	0.1	0.25	0.41	0.58	0.02	0.02	0.04
34	0.062	0.0202	0.401	0.11	0.0251	0.00631	0.03	0.06	0.09	0.25	0.41	0.57	0.02	0.02	0.04
