Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.569	0.476	0.498	0.266	0.00544	0.00576	0.09	0.45	1.5	0.13	0.5	0.92	0.003	0.004	0.01
2	0.514	0.41	0.498	0.257	0.00624	0.00654	0.09	0.41	1.3	0.15	0.51	0.91	0.003	0.005	0.01
3	0.445	0.357	0.499	0.259	0.00672	0.00634	0.08	0.35	1.1	0.14	0.5	0.91	0.003	0.005	0.01
4	0.38	0.31	0.498	0.264	0.00756	0.00627	0.07	0.3	1.0	0.14	0.5	0.91	0.004	0.006	0.02
5	0.33	0.271	0.498	0.267	0.00797	0.00596	0.06	0.26	0.88	0.14	0.5	0.92	0.004	0.006	0.02
6	0.29	0.238	0.498	0.268	0.0086	0.00606	0.05	0.23	0.77	0.14	0.5	0.92	0.004	0.007	0.02
7	0.253	0.207	0.497	0.268	0.00947	0.00629	0.04	0.2	0.68	0.14	0.5	0.92	0.005	0.008	0.02
8	0.224	0.181	0.496	0.266	0.00998	0.00629	0.04	0.18	0.6	0.14	0.5	0.92	0.005	0.008	0.02
9	0.199	0.159	0.495	0.264	0.0106	0.00632	0.04	0.16	0.53	0.14	0.49	0.92	0.005	0.009	0.02
10	0.178	0.139	0.494	0.26	0.0112	0.00639	0.04	0.14	0.47	0.14	0.49	0.91	0.006	0.01	0.02
11	0.161	0.122	0.492	0.256	0.0118	0.00646	0.03	0.13	0.42	0.14	0.49	0.91	0.006	0.01	0.02
12	0.147	0.106	0.491	0.248	0.012	0.00618	0.03	0.12	0.37	0.15	0.49	0.9	0.007	0.01	0.02
13	0.135	0.0938	0.489	0.242	0.0124	0.00606	0.03	0.11	0.33	0.16	0.48	0.89	0.007	0.01	0.02
14	0.124	0.0827	0.486	0.234	0.0126	0.00588	0.03	0.11	0.29	0.17	0.48	0.88	0.007	0.01	0.02
15	0.116	0.0732	0.484	0.225	0.013	0.00588	0.03	0.1	0.26	0.19	0.47	0.87	0.008	0.01	0.02
16	0.109	0.065	0.482	0.216	0.0131	0.00526	0.04	0.1	0.24	0.2	0.47	0.85	0.008	0.01	0.02
17	0.103	0.0579	0.479	0.206	0.0133	0.00524	0.04	0.09	0.22	0.21	0.47	0.84	0.008	0.01	0.02
18	0.0985	0.0519	0.476	0.197	0.0133	0.00476	0.04	0.09	0.2	0.22	0.47	0.82	0.009	0.01	0.02
19	0.0948	0.0465	0.473	0.186	0.0133	0.00456	0.04	0.09	0.18	0.23	0.47	0.8	0.009	0.01	0.02
20	0.0911	0.0418	0.471	0.177	0.0135	0.00436	0.04	0.09	0.17	0.24	0.47	0.78	0.009	0.01	0.02
21	0.0881	0.0381	0.468	0.168	0.0136	0.00413	0.04	0.09	0.16	0.26	0.47	0.77	0.009	0.01	0.02
22	0.0848	0.0349	0.465	0.16	0.0136	0.00413	0.04	0.08	0.15	0.26	0.46	0.75	0.01	0.01	0.02
23	0.0824	0.0323	0.462	0.153	0.014	0.00428	0.04	0.08	0.14	0.26	0.46	0.73	0.01	0.01	0.02
24	0.0809	0.03	0.459	0.144	0.0139	0.00406	0.04	0.08	0.13	0.27	0.46	0.71	0.01	0.01	0.02
25	0.0785	0.028	0.456	0.138	0.014	0.00387	0.04	0.08	0.13	0.28	0.46	0.69	0.01	0.01	0.02
26	0.0773	0.0264	0.454	0.132	0.0141	0.00383	0.04	0.08	0.12	0.28	0.45	0.68	0.01	0.01	0.02
27	0.0763	0.025	0.453	0.126	0.014	0.00358	0.04	0.08	0.12	0.29	0.45	0.67	0.01	0.01	0.02
28	0.075	0.0239	0.451	0.121	0.0142	0.00359	0.04	0.08	0.11	0.29	0.45	0.66	0.01	0.01	0.02
29	0.0741	0.023	0.449	0.115	0.0143	0.00352	0.04	0.07	0.11	0.3	0.45	0.64	0.01	0.01	0.02
30	0.0733	0.0219	0.449	0.112	0.0145	0.00346	0.04	0.07	0.11	0.31	0.45	0.64	0.01	0.01	0.02
31	0.0726	0.0212	0.447	0.107	0.0144	0.00345	0.05	0.07	0.11	0.31	0.45	0.62	0.01	0.01	0.02
32	0.0719	0.0206	0.446	0.105	0.0144	0.0034	0.04	0.07	0.1	0.31	0.45	0.62	0.01	0.01	0.02
33	0.0709	0.02	0.444	0.101	0.0146	0.00344	0.05	0.07	0.1	0.32	0.45	0.61	0.01	0.01	0.02
34	0.0696	0.0195	0.442	0.0988	0.0147	0.00338	0.04	0.07	0.1	0.31	0.44	0.61	0.01	0.01	0.02
35	0.0692	0.0189	0.441	0.0967	0.0148	0.00338	0.05	0.07	0.1	0.32	0.44	0.6	0.01	0.01	0.02
36	0.0685	0.0186	0.44	0.0944	0.0147	0.00336	0.04	0.07	0.1	0.32	0.44	0.6	0.01	0.01	0.02
37	0.0675	0.0182	0.44	0.0927	0.0149	0.00337	0.04	0.07	0.1	0.32	0.44	0.59	0.01	0.01	0.02
38	0.0669	0.0177	0.439	0.0903	0.015	0.00333	0.04	0.07	0.09	0.33	0.44	0.59	0.01	0.01	0.02
39	0.0665	0.0175	0.438	0.0888	0.0151	0.00327	0.04	0.07	0.09	0.33	0.44	0.58	0.01	0.01	0.02
40	0.0654	0.017	0.437	0.0872	0.0152	0.0034	0.04	0.07	0.09	0.33	0.44	0.57	0.01	0.01	0.02
41	0.065	0.0168	0.436	0.0866	0.0152	0.00348	0.04	0.07	0.09	0.33	0.44	0.57	0.01	0.01	0.02
