Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
48	0.0421	0.0154	0.371	0.115	0.034	0.00579	0.02	0.04	0.07	0.22	0.37	0.56	0.03	0.03	0.04
49	0.0417	0.0152	0.371	0.114	0.034	0.0057	0.02	0.04	0.07	0.22	0.37	0.56	0.03	0.03	0.04
50	0.0414	0.0151	0.37	0.112	0.0344	0.0059	0.02	0.04	0.07	0.22	0.36	0.55	0.03	0.03	0.04
51	0.0408	0.0149	0.368	0.112	0.0349	0.0058	0.02	0.04	0.06	0.22	0.36	0.55	0.03	0.03	0.04
52	0.0407	0.015	0.366	0.112	0.0349	0.00579	0.02	0.04	0.06	0.22	0.36	0.55	0.03	0.03	0.04
53	0.0404	0.0148	0.366	0.111	0.0349	0.00568	0.02	0.04	0.06	0.22	0.36	0.55	0.03	0.03	0.04
54	0.0402	0.0145	0.365	0.109	0.0354	0.00569	0.02	0.04	0.06	0.22	0.36	0.54	0.03	0.03	0.05
55	0.0398	0.0145	0.364	0.11	0.0359	0.00573	0.02	0.04	0.06	0.22	0.36	0.54	0.03	0.04	0.05
56	0.0394	0.0142	0.362	0.109	0.0359	0.00571	0.02	0.04	0.06	0.22	0.36	0.54	0.03	0.04	0.05
57	0.039	0.014	0.361	0.107	0.0363	0.00565	0.02	0.04	0.06	0.22	0.35	0.54	0.03	0.04	0.05
58	0.0388	0.0138	0.361	0.106	0.0366	0.00574	0.02	0.04	0.06	0.22	0.36	0.54	0.03	0.04	0.05
59	0.0386	0.0139	0.359	0.107	0.037	0.00598	0.02	0.04	0.06	0.22	0.35	0.54	0.03	0.04	0.05
60	0.0386	0.0138	0.359	0.106	0.037	0.00584	0.02	0.04	0.06	0.22	0.35	0.54	0.03	0.04	0.05
61	0.0385	0.0137	0.358	0.105	0.0374	0.0059	0.02	0.04	0.06	0.22	0.35	0.54	0.03	0.04	0.05
62	0.0382	0.0135	0.355	0.104	0.0374	0.00584	0.02	0.04	0.06	0.23	0.35	0.53	0.03	0.04	0.05
63	0.0379	0.0135	0.355	0.103	0.0379	0.006	0.02	0.04	0.06	0.22	0.35	0.53	0.03	0.04	0.05
64	0.0378	0.0135	0.356	0.103	0.0383	0.00597	0.02	0.04	0.06	0.23	0.35	0.53	0.03	0.04	0.05
65	0.0378	0.0134	0.355	0.103	0.0383	0.00585	0.02	0.04	0.06	0.23	0.35	0.53	0.03	0.04	0.05
66	0.0376	0.0133	0.354	0.102	0.0388	0.00593	0.02	0.04	0.06	0.22	0.35	0.53	0.03	0.04	0.05
67	0.0374	0.013	0.353	0.101	0.0389	0.0059	0.02	0.04	0.06	0.22	0.34	0.52	0.03	0.04	0.05
68	0.0373	0.013	0.351	0.1	0.039	0.00603	0.02	0.04	0.06	0.22	0.34	0.52	0.03	0.04	0.05
69	0.0371	0.013	0.351	0.1	0.0393	0.00608	0.02	0.04	0.06	0.22	0.34	0.52	0.03	0.04	0.05
70	0.0369	0.013	0.349	0.0998	0.0395	0.00597	0.02	0.04	0.06	0.22	0.34	0.52	0.03	0.04	0.05
71	0.0368	0.0129	0.348	0.0992	0.0395	0.00599	0.02	0.04	0.06	0.22	0.34	0.51	0.03	0.04	0.05
72	0.0365	0.0128	0.348	0.0981	0.0402	0.00614	0.02	0.04	0.06	0.23	0.34	0.52	0.03	0.04	0.05
73	0.0364	0.0127	0.347	0.098	0.0403	0.00612	0.02	0.04	0.06	0.22	0.34	0.52	0.03	0.04	0.05
74	0.0362	0.0126	0.346	0.0979	0.0405	0.00617	0.02	0.03	0.06	0.23	0.34	0.51	0.03	0.04	0.05
75	0.0361	0.0125	0.344	0.0969	0.041	0.00615	0.02	0.03	0.06	0.22	0.34	0.51	0.03	0.04	0.05
76	0.0358	0.0125	0.343	0.0976	0.0411	0.00622	0.02	0.03	0.06	0.22	0.34	0.51	0.03	0.04	0.05
77	0.0359	0.0124	0.343	0.0965	0.0412	0.00632	0.02	0.03	0.06	0.22	0.34	0.51	0.03	0.04	0.05
78	0.0359	0.0124	0.343	0.0955	0.0415	0.00635	0.02	0.03	0.06	0.23	0.34	0.51	0.03	0.04	0.05
79	0.0357	0.0125	0.342	0.0957	0.0419	0.0064	0.02	0.03	0.06	0.22	0.34	0.51	0.03	0.04	0.05
80	0.0358	0.0123	0.342	0.0945	0.0419	0.00635	0.02	0.04	0.06	0.23	0.34	0.51	0.03	0.04	0.05
81	0.0359	0.0124	0.342	0.0938	0.0422	0.00636	0.02	0.04	0.06	0.22	0.34	0.51	0.04	0.04	0.05
82	0.0356	0.0125	0.339	0.0951	0.0422	0.00654	0.02	0.03	0.06	0.22	0.33	0.51	0.03	0.04	0.05
83	0.0355	0.0124	0.338	0.0942	0.0423	0.00642	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.05
84	0.0355	0.0124	0.338	0.0937	0.0424	0.00642	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.05
85	0.0354	0.0122	0.337	0.0925	0.0427	0.00638	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.05
86	0.0353	0.0122	0.336	0.0928	0.0432	0.00653	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.05
87	0.0352	0.0122	0.336	0.0928	0.0434	0.00661	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.05
88	0.0352	0.0122	0.336	0.0926	0.0435	0.00663	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.06
89	0.0351	0.0122	0.334	0.0928	0.0436	0.00665	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.06
90	0.0351	0.0121	0.334	0.0921	0.0438	0.00682	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.06
91	0.0347	0.0122	0.333	0.0925	0.0445	0.00697	0.02	0.03	0.06	0.22	0.33	0.5	0.04	0.04	0.06
92	0.0349	0.0122	0.332	0.0921	0.0442	0.00683	0.02	0.03	0.06	0.22	0.33	0.49	0.04	0.04	0.06
93	0.0349	0.0121	0.332	0.0915	0.0445	0.00687	0.02	0.03	0.06	0.22	0.32	0.49	0.04	0.04	0.06
94	0.0348	0.0119	0.331	0.0912	0.0448	0.00684	0.02	0.03	0.06	0.22	0.32	0.49	0.04	0.04	0.06
95	0.0347	0.0118	0.331	0.0903	0.0453	0.007	0.02	0.03	0.05	0.22	0.33	0.49	0.04	0.04	0.06
96	0.0345	0.0118	0.33	0.0903	0.0453	0.00701	0.02	0.03	0.05	0.22	0.32	0.49	0.04	0.04	0.06
97	0.0343	0.0119	0.329	0.0908	0.0457	0.00707	0.02	0.03	0.05	0.22	0.32	0.49	0.04	0.04	0.06
98	0.0339	0.0118	0.327	0.0909	0.0456	0.00713	0.02	0.03	0.05	0.22	0.32	0.49	0.04	0.04	0.06
99	0.0334	0.0117	0.325	0.0909	0.0462	0.00729	0.02	0.03	0.05	0.21	0.32	0.49	0.04	0.05	0.06
100	0.0329	0.0116	0.323	0.0913	0.0467	0.00725	0.02	0.03	0.05	0.21	0.31	0.49	0.04	0.05	0.06
101	0.0324	0.0116	0.321	0.0923	0.0473	0.00735	0.02	0.03	0.05	0.21	0.31	0.49	0.04	0.05	0.06
102	0.0318	0.0115	0.319	0.0923	0.0483	0.00753	0.02	0.03	0.05	0.21	0.31	0.48	0.04	0.05	0.06
103	0.0315	0.0114	0.319	0.0926	0.0487	0.00752	0.02	0.03	0.05	0.2	0.31	0.48	0.04	0.05	0.06
