Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
16	0.116	0.0747	0.484	0.225	0.0208	0.00855	0.04	0.1	0.27	0.19	0.47	0.87	0.01	0.02	0.03
17	0.109	0.0659	0.48	0.215	0.0211	0.00835	0.04	0.09	0.24	0.2	0.47	0.85	0.01	0.02	0.03
18	0.104	0.0589	0.477	0.205	0.0211	0.00797	0.04	0.09	0.22	0.21	0.47	0.83	0.01	0.02	0.03
19	0.0987	0.0526	0.475	0.195	0.0215	0.00774	0.04	0.09	0.2	0.23	0.46	0.82	0.01	0.02	0.03
20	0.0947	0.0473	0.471	0.186	0.0218	0.00754	0.04	0.09	0.19	0.23	0.46	0.8	0.02	0.02	0.03
21	0.0912	0.0428	0.467	0.176	0.022	0.00754	0.04	0.09	0.17	0.24	0.46	0.78	0.02	0.02	0.03
22	0.0878	0.0389	0.463	0.168	0.022	0.00711	0.04	0.08	0.16	0.25	0.45	0.76	0.02	0.02	0.03
23	0.0852	0.0355	0.46	0.159	0.0224	0.00667	0.04	0.08	0.15	0.26	0.45	0.73	0.02	0.02	0.03
24	0.0835	0.0326	0.456	0.15	0.0224	0.00632	0.04	0.08	0.14	0.27	0.45	0.72	0.02	0.02	0.03
25	0.0813	0.0303	0.453	0.143	0.0224	0.00593	0.04	0.08	0.14	0.27	0.45	0.7	0.02	0.02	0.03
26	0.0797	0.0283	0.453	0.136	0.0224	0.00542	0.04	0.08	0.13	0.27	0.45	0.69	0.02	0.02	0.03
27	0.0783	0.0263	0.451	0.129	0.0226	0.00507	0.04	0.08	0.12	0.28	0.45	0.67	0.02	0.02	0.03
28	0.0768	0.0248	0.448	0.122	0.0226	0.00478	0.04	0.08	0.12	0.29	0.45	0.65	0.02	0.02	0.03
29	0.0757	0.0235	0.446	0.116	0.0229	0.00468	0.05	0.08	0.11	0.29	0.45	0.63	0.02	0.02	0.03
30	0.075	0.0223	0.445	0.11	0.0229	0.00458	0.05	0.08	0.11	0.3	0.45	0.62	0.02	0.02	0.03
31	0.074	0.021	0.443	0.106	0.0229	0.00443	0.05	0.07	0.11	0.3	0.44	0.61	0.02	0.02	0.03
32	0.0733	0.02	0.441	0.101	0.0227	0.00415	0.05	0.07	0.1	0.31	0.44	0.6	0.02	0.02	0.03
33	0.0721	0.0194	0.438	0.097	0.023	0.00421	0.05	0.07	0.1	0.31	0.44	0.6	0.02	0.02	0.03
34	0.0709	0.0186	0.436	0.0937	0.0231	0.00408	0.05	0.07	0.1	0.31	0.44	0.59	0.02	0.02	0.03
35	0.0705	0.0178	0.436	0.0902	0.0232	0.00405	0.05	0.07	0.1	0.32	0.44	0.58	0.02	0.02	0.03
36	0.07	0.0171	0.434	0.0876	0.023	0.00388	0.05	0.07	0.1	0.32	0.44	0.58	0.02	0.02	0.03
37	0.0692	0.0165	0.434	0.085	0.0233	0.00386	0.05	0.07	0.09	0.32	0.44	0.57	0.02	0.02	0.03
38	0.068	0.0161	0.434	0.0829	0.0237	0.00388	0.05	0.07	0.09	0.33	0.44	0.56	0.02	0.02	0.03
39	0.068	0.0157	0.432	0.0808	0.0238	0.0039	0.05	0.07	0.09	0.33	0.44	0.55	0.02	0.02	0.03
40	0.0672	0.0153	0.432	0.0791	0.0238	0.00388	0.05	0.07	0.09	0.33	0.43	0.55	0.02	0.02	0.03
41	0.0664	0.015	0.432	0.0772	0.0241	0.00386	0.05	0.07	0.09	0.33	0.44	0.55	0.02	0.02	0.03
42	0.0658	0.0148	0.43	0.0753	0.0244	0.00391	0.05	0.07	0.09	0.33	0.43	0.55	0.02	0.02	0.03
43	0.0652	0.0145	0.429	0.0737	0.0246	0.00385	0.05	0.07	0.09	0.33	0.43	0.54	0.02	0.02	0.03
44	0.065	0.0143	0.428	0.0725	0.0246	0.00392	0.05	0.07	0.09	0.33	0.43	0.54	0.02	0.02	0.03
45	0.0644	0.014	0.428	0.0716	0.0249	0.00395	0.05	0.06	0.08	0.33	0.43	0.54	0.02	0.02	0.03
46	0.0638	0.0139	0.427	0.0712	0.025	0.00397	0.05	0.06	0.08	0.33	0.43	0.54	0.02	0.02	0.03
47	0.0637	0.0137	0.426	0.07	0.025	0.004	0.05	0.06	0.08	0.34	0.43	0.53	0.02	0.02	0.03
48	0.0631	0.0136	0.425	0.069	0.0256	0.00396	0.05	0.06	0.08	0.34	0.43	0.53	0.02	0.02	0.03
49	0.0629	0.0134	0.425	0.0679	0.0257	0.00403	0.05	0.06	0.08	0.33	0.43	0.53	0.02	0.03	0.03
50	0.0628	0.0134	0.425	0.0665	0.0258	0.00405	0.05	0.06	0.08	0.34	0.43	0.53	0.02	0.03	0.03
51	0.0622	0.0132	0.424	0.0654	0.026	0.00406	0.05	0.06	0.08	0.34	0.43	0.53	0.02	0.03	0.03
52	0.0616	0.0132	0.424	0.0657	0.0262	0.00397	0.05	0.06	0.08	0.34	0.43	0.52	0.02	0.03	0.03
53	0.0612	0.013	0.423	0.065	0.0262	0.004	0.05	0.06	0.08	0.34	0.43	0.52	0.02	0.03	0.03
54	0.0609	0.0127	0.422	0.0643	0.0266	0.00394	0.05	0.06	0.08	0.34	0.43	0.52	0.02	0.03	0.03
55	0.0607	0.0127	0.422	0.0633	0.0266	0.00395	0.05	0.06	0.08	0.34	0.43	0.52	0.02	0.03	0.03
56	0.06	0.0126	0.42	0.0634	0.0271	0.00405	0.04	0.06	0.08	0.34	0.42	0.52	0.02	0.03	0.03
57	0.0597	0.0125	0.42	0.0632	0.0273	0.00407	0.04	0.06	0.08	0.34	0.42	0.52	0.02	0.03	0.03
58	0.0594	0.0126	0.419	0.0624	0.0275	0.00414	0.04	0.06	0.08	0.34	0.42	0.52	0.02	0.03	0.03
59	0.0593	0.0125	0.419	0.0614	0.0278	0.00417	0.04	0.06	0.08	0.34	0.42	0.51	0.02	0.03	0.03
60	0.0591	0.0124	0.419	0.0611	0.0281	0.00424	0.04	0.06	0.08	0.34	0.42	0.52	0.02	0.03	0.04
61	0.059	0.0123	0.418	0.0618	0.028	0.00425	0.04	0.06	0.08	0.33	0.42	0.51	0.02	0.03	0.04
62	0.0585	0.0123	0.417	0.0619	0.0284	0.00436	0.04	0.06	0.08	0.33	0.42	0.51	0.02	0.03	0.04
63	0.058	0.0122	0.417	0.0617	0.0285	0.0042	0.04	0.06	0.08	0.34	0.42	0.52	0.02	0.03	0.04
64	0.0575	0.0121	0.416	0.0612	0.029	0.00425	0.04	0.06	0.08	0.34	0.42	0.51	0.02	0.03	0.04
65	0.0572	0.0121	0.415	0.0608	0.0291	0.00426	0.04	0.06	0.08	0.33	0.42	0.51	0.02	0.03	0.04
66	0.057	0.0119	0.415	0.0611	0.0294	0.00432	0.04	0.06	0.07	0.33	0.42	0.51	0.02	0.03	0.04
67	0.0567	0.0118	0.416	0.061	0.0297	0.00418	0.04	0.06	0.07	0.33	0.42	0.51	0.03	0.03	0.04
68	0.0565	0.0117	0.416	0.0612	0.03	0.00427	0.04	0.06	0.07	0.33	0.42	0.51	0.03	0.03	0.04
69	0.0562	0.0115	0.415	0.0602	0.0298	0.00427	0.04	0.06	0.07	0.34	0.42	0.5	0.03	0.03	0.04
70	0.0562	0.0116	0.415	0.0598	0.0303	0.00424	0.04	0.06	0.07	0.34	0.42	0.5	0.03	0.03	0.04
71	0.056	0.0116	0.415	0.0599	0.0305	0.00425	0.04	0.06	0.07	0.33	0.42	0.5	0.03	0.03	0.04
72	0.0556	0.0115	0.414	0.0603	0.0306	0.00433	0.04	0.06	0.07	0.34	0.42	0.51	0.03	0.03	0.04
73	0.0553	0.0114	0.415	0.0598	0.0311	0.00438	0.04	0.06	0.07	0.34	0.42	0.51	0.03	0.03	0.04
74	0.0552	0.0114	0.414	0.0595	0.0312	0.00439	0.04	0.06	0.07	0.34	0.42	0.51	0.03	0.03	0.04
75	0.0552	0.0113	0.414	0.0588	0.0313	0.00442	0.04	0.06	0.07	0.34	0.42	0.51	0.03	0.03	0.04
76	0.0548	0.0113	0.415	0.059	0.0314	0.00444	0.04	0.06	0.07	0.34	0.42	0.5	0.03	0.03	0.04
77	0.0546	0.0112	0.414	0.0591	0.0315	0.00444	0.04	0.06	0.07	0.33	0.42	0.5	0.03	0.03	0.04
78	0.0544	0.011	0.415	0.0586	0.032	0.00441	0.04	0.05	0.07	0.34	0.42	0.5	0.03	0.03	0.04
79	0.0539	0.011	0.414	0.0589	0.0323	0.00446	0.04	0.05	0.07	0.34	0.42	0.5	0.03	0.03	0.04
80	0.0539	0.011	0.414	0.0601	0.0327	0.00444	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
81	0.0535	0.011	0.414	0.0603	0.033	0.00455	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
82	0.0537	0.011	0.414	0.0599	0.0327	0.00458	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
83	0.0531	0.0109	0.413	0.0598	0.0334	0.0047	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
84	0.053	0.0111	0.413	0.0594	0.0336	0.00473	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
85	0.0526	0.0109	0.413	0.0598	0.0335	0.00474	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
86	0.0524	0.0107	0.414	0.0594	0.0342	0.00482	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
87	0.0521	0.0107	0.414	0.0594	0.0342	0.00482	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
88	0.052	0.0107	0.413	0.0595	0.0346	0.00477	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
89	0.0521	0.0107	0.414	0.0597	0.0348	0.00481	0.04	0.05	0.07	0.34	0.42	0.51	0.03	0.03	0.04
90	0.052	0.0108	0.414	0.0599	0.0349	0.00482	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
91	0.0514	0.0106	0.413	0.0599	0.0353	0.00483	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.04
92	0.0513	0.0106	0.413	0.0603	0.0357	0.00504	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.03	0.05
93	0.0514	0.0106	0.413	0.0597	0.0359	0.00505	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.04	0.04
94	0.0511	0.0106	0.412	0.0599	0.0359	0.00504	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.04	0.04
95	0.0508	0.0104	0.412	0.059	0.0363	0.00498	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.04	0.05
96	0.0508	0.0103	0.411	0.0586	0.036	0.00497	0.04	0.05	0.07	0.33	0.42	0.5	0.03	0.04	0.04
97	0.0501	0.0104	0.411	0.0595	0.0365	0.0051	0.04	0.05	0.06	0.33	0.42	0.5	0.03	0.04	0.05
98	0.0495	0.0103	0.41	0.0596	0.0362	0.00494	0.04	0.05	0.06	0.33	0.41	0.5	0.03	0.04	0.05
99	0.0489	0.0103	0.408	0.0601	0.036	0.005	0.03	0.05	0.06	0.33	0.41	0.5	0.03	0.04	0.04
100	0.0481	0.0102	0.408	0.06	0.0361	0.005	0.03	0.05	0.06	0.33	0.41	0.5	0.03	0.04	0.05
101	0.0474	0.0101	0.406	0.0604	0.0371	0.00514	0.03	0.05	0.06	0.32	0.41	0.5	0.03	0.04	0.05
102	0.0468	0.0101	0.406	0.0608	0.0372	0.00504	0.03	0.05	0.06	0.32	0.41	0.5	0.03	0.04	0.05
103	0.046	0.01	0.405	0.0622	0.0374	0.00518	0.03	0.05	0.06	0.32	0.41	0.5	0.03	0.04	0.05
104	0.0453	0.01	0.404	0.0622	0.0379	0.00522	0.03	0.05	0.06	0.32	0.41	0.5	0.03	0.04	0.05
105	0.0443	0.00987	0.402	0.0626	0.0386	0.00532	0.03	0.04	0.06	0.31	0.41	0.5	0.03	0.04	0.05
106	0.0437	0.00982	0.401	0.0632	0.0393	0.00548	0.03	0.04	0.06	0.31	0.41	0.5	0.03	0.04	0.05
107	0.0428	0.00975	0.4	0.0639	0.0388	0.00539	0.03	0.04	0.06	0.31	0.41	0.5	0.03	0.04	0.05
108	0.042	0.00957	0.399	0.065	0.04	0.00561	0.03	0.04	0.06	0.31	0.41	0.5	0.03	0.04	0.05
109	0.0416	0.00951	0.399	0.0657	0.0401	0.0056	0.03	0.04	0.06	0.31	0.41	0.5	0.03	0.04	0.05
110	0.0407	0.00945	0.398	0.0661	0.0409	0.00576	0.03	0.04	0.05	0.31	0.4	0.5	0.03	0.04	0.05
111	0.0404	0.00947	0.396	0.0662	0.0413	0.00585	0.03	0.04	0.05	0.31	0.4	0.5	0.03	0.04	0.05
112	0.0396	0.00949	0.395	0.0675	0.0413	0.00592	0.03	0.04	0.05	0.3	0.4	0.5	0.03	0.04	0.05
113	0.0389	0.00941	0.395	0.0679	0.0427	0.00606	0.03	0.04	0.05	0.3	0.4	0.5	0.04	0.04	0.05
