Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
55	0.0519	0.0145	0.373	0.0876	0.0291	0.00648	0.03	0.05	0.07	0.26	0.38	0.5	0.02	0.03	0.04
56	0.0514	0.0143	0.374	0.0864	0.0293	0.00661	0.03	0.05	0.07	0.25	0.38	0.5	0.02	0.03	0.04
57	0.0513	0.0143	0.372	0.085	0.0295	0.00666	0.03	0.05	0.07	0.26	0.38	0.5	0.02	0.03	0.04
58	0.0509	0.0143	0.371	0.086	0.0297	0.00672	0.03	0.05	0.07	0.25	0.38	0.5	0.02	0.03	0.04
59	0.0507	0.0142	0.37	0.0857	0.0301	0.00673	0.03	0.05	0.07	0.26	0.38	0.5	0.02	0.03	0.04
60	0.0503	0.014	0.369	0.0853	0.0304	0.00677	0.03	0.05	0.07	0.25	0.38	0.5	0.02	0.03	0.04
61	0.0506	0.0139	0.369	0.0847	0.0301	0.00673	0.03	0.05	0.07	0.25	0.38	0.5	0.02	0.03	0.04
62	0.0502	0.0138	0.369	0.0843	0.0304	0.00663	0.03	0.05	0.07	0.25	0.38	0.49	0.02	0.03	0.04
64	0.0492	0.0135	0.366	0.0846	0.0309	0.00673	0.03	0.05	0.07	0.25	0.38	0.5	0.02	0.03	0.04
65	0.049	0.0135	0.366	0.0843	0.0309	0.00668	0.03	0.05	0.07	0.25	0.37	0.5	0.02	0.03	0.04
66	0.0489	0.0134	0.367	0.0821	0.0312	0.00666	0.03	0.05	0.07	0.26	0.37	0.49	0.02	0.03	0.04
67	0.0484	0.0133	0.366	0.0822	0.0316	0.00673	0.03	0.05	0.07	0.26	0.37	0.49	0.03	0.03	0.04
68	0.0481	0.0132	0.366	0.0819	0.0318	0.00668	0.03	0.05	0.07	0.25	0.37	0.49	0.03	0.03	0.04
69	0.0478	0.0131	0.365	0.0823	0.0318	0.00671	0.03	0.05	0.07	0.26	0.37	0.49	0.03	0.03	0.04
70	0.0473	0.013	0.364	0.0823	0.0325	0.00681	0.03	0.05	0.07	0.26	0.37	0.49	0.03	0.03	0.05
71	0.0469	0.0129	0.362	0.0828	0.0325	0.00684	0.03	0.05	0.07	0.25	0.37	0.49	0.03	0.03	0.04
72	0.047	0.0128	0.363	0.0814	0.0325	0.00685	0.03	0.05	0.07	0.25	0.37	0.48	0.03	0.03	0.04
73	0.0464	0.0127	0.361	0.0809	0.0329	0.0069	0.03	0.05	0.07	0.26	0.37	0.48	0.03	0.03	0.05
74	0.0461	0.0127	0.36	0.081	0.033	0.00699	0.03	0.05	0.07	0.26	0.36	0.48	0.03	0.03	0.05
75	0.046	0.0126	0.361	0.0808	0.0333	0.00697	0.03	0.05	0.06	0.25	0.37	0.49	0.03	0.03	0.05
76	0.0456	0.0125	0.359	0.0809	0.0335	0.00698	0.03	0.05	0.06	0.25	0.37	0.49	0.03	0.03	0.05
77	0.0454	0.0125	0.36	0.0809	0.0336	0.00693	0.03	0.05	0.06	0.25	0.37	0.48	0.03	0.03	0.05
78	0.0452	0.0124	0.36	0.0811	0.0339	0.00694	0.03	0.05	0.06	0.25	0.37	0.48	0.03	0.03	0.05
79	0.0449	0.0124	0.359	0.0812	0.034	0.00708	0.03	0.05	0.06	0.25	0.37	0.48	0.03	0.03	0.05
80	0.0447	0.0123	0.359	0.0807	0.0342	0.00709	0.03	0.05	0.06	0.25	0.37	0.48	0.03	0.03	0.05
81	0.0442	0.0121	0.357	0.0805	0.0344	0.00703	0.03	0.05	0.06	0.25	0.36	0.48	0.03	0.03	0.05
82	0.044	0.012	0.358	0.0812	0.0348	0.00716	0.03	0.04	0.06	0.25	0.37	0.48	0.03	0.03	0.05
83	0.0435	0.012	0.357	0.0816	0.0351	0.00727	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
84	0.0433	0.0121	0.357	0.0813	0.0354	0.00738	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
85	0.0431	0.0121	0.356	0.0821	0.0353	0.00749	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
86	0.0428	0.012	0.355	0.0814	0.0357	0.00755	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
88	0.0423	0.0118	0.354	0.0803	0.0359	0.00761	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
89	0.0418	0.0116	0.353	0.0809	0.0363	0.00754	0.03	0.04	0.06	0.25	0.36	0.47	0.03	0.03	0.05
90	0.0416	0.0116	0.353	0.0812	0.0367	0.00761	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
91	0.0412	0.0116	0.352	0.0813	0.037	0.00768	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.04	0.05
92	0.0411	0.0116	0.353	0.0812	0.037	0.00775	0.03	0.04	0.06	0.25	0.36	0.47	0.03	0.04	0.05
93	0.0411	0.0114	0.352	0.0807	0.0368	0.00767	0.03	0.04	0.06	0.25	0.36	0.48	0.03	0.03	0.05
94	0.0407	0.0113	0.351	0.0802	0.037	0.00767	0.03	0.04	0.06	0.25	0.36	0.47	0.03	0.04	0.05
95	0.0401	0.0113	0.35	0.0813	0.0376	0.00789	0.02	0.04	0.06	0.24	0.35	0.47	0.03	0.04	0.05
96	0.04	0.0114	0.348	0.0814	0.0372	0.00783	0.02	0.04	0.06	0.24	0.35	0.47	0.03	0.04	0.05
97	0.0391	0.0112	0.347	0.0817	0.038	0.00801	0.02	0.04	0.06	0.24	0.35	0.47	0.03	0.04	0.05
98	0.0386	0.0111	0.346	0.0824	0.0379	0.00795	0.02	0.04	0.06	0.24	0.35	0.47	0.03	0.04	0.05
99	0.0381	0.011	0.345	0.0829	0.0379	0.0078	0.02	0.04	0.05	0.24	0.35	0.47	0.03	0.04	0.05
100	0.0371	0.0109	0.342	0.0838	0.0386	0.00804	0.02	0.04	0.05	0.24	0.35	0.47	0.03	0.04	0.05
101	0.0365	0.0107	0.34	0.0844	0.0392	0.0082	0.02	0.04	0.05	0.23	0.34	0.47	0.03	0.04	0.05
102	0.036	0.0107	0.34	0.084	0.0397	0.00809	0.02	0.04	0.05	0.23	0.35	0.47	0.03	0.04	0.05
103	0.0354	0.0105	0.338	0.0839	0.04	0.00815	0.02	0.04	0.05	0.23	0.34	0.47	0.03	0.04	0.06
