Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
26	0.0729	0.0266	0.434	0.13	0.0242	0.00586	0.04	0.07	0.12	0.26	0.43	0.65	0.02	0.02	0.03
27	0.0716	0.025	0.43	0.125	0.0242	0.00567	0.04	0.07	0.11	0.27	0.43	0.64	0.02	0.02	0.03
28	0.0701	0.0235	0.428	0.119	0.0243	0.00557	0.04	0.07	0.11	0.27	0.43	0.63	0.02	0.02	0.03
29	0.0685	0.022	0.426	0.114	0.0248	0.00544	0.04	0.07	0.1	0.28	0.43	0.62	0.02	0.02	0.04
30	0.0673	0.0208	0.424	0.11	0.0251	0.00534	0.04	0.07	0.1	0.28	0.42	0.61	0.02	0.02	0.03
31	0.0664	0.0199	0.421	0.106	0.0252	0.00533	0.04	0.07	0.1	0.28	0.42	0.59	0.02	0.02	0.04
32	0.0657	0.0189	0.419	0.101	0.0253	0.00514	0.04	0.07	0.1	0.29	0.42	0.58	0.02	0.02	0.04
33	0.0644	0.0182	0.416	0.0987	0.0256	0.00509	0.04	0.06	0.09	0.29	0.42	0.58	0.02	0.02	0.04
34	0.0632	0.0176	0.414	0.0967	0.0259	0.00513	0.04	0.06	0.09	0.28	0.42	0.57	0.02	0.03	0.04
35	0.0626	0.0169	0.412	0.094	0.0262	0.00512	0.04	0.06	0.09	0.29	0.42	0.56	0.02	0.03	0.04
36	0.0618	0.0164	0.409	0.0927	0.0263	0.00505	0.04	0.06	0.09	0.28	0.41	0.56	0.02	0.03	0.04
37	0.061	0.0158	0.408	0.0902	0.0267	0.00511	0.04	0.06	0.09	0.29	0.41	0.55	0.02	0.03	0.04
38	0.0605	0.0155	0.407	0.0889	0.0269	0.00505	0.04	0.06	0.08	0.29	0.41	0.55	0.02	0.03	0.04
39	0.0599	0.015	0.407	0.0877	0.0273	0.00499	0.04	0.06	0.08	0.29	0.41	0.55	0.02	0.03	0.04
40	0.0592	0.0148	0.405	0.0856	0.0275	0.00506	0.04	0.06	0.08	0.29	0.41	0.54	0.02	0.03	0.04
41	0.0583	0.0143	0.404	0.0838	0.0276	0.00503	0.04	0.06	0.08	0.29	0.41	0.54	0.02	0.03	0.04
42	0.058	0.014	0.403	0.0824	0.0277	0.005	0.04	0.06	0.08	0.29	0.41	0.53	0.02	0.03	0.04
43	0.0571	0.0138	0.4	0.0812	0.0286	0.00519	0.04	0.06	0.08	0.29	0.4	0.53	0.02	0.03	0.04
44	0.0567	0.0136	0.4	0.0815	0.0287	0.00519	0.04	0.06	0.08	0.29	0.4	0.53	0.02	0.03	0.04
45	0.0565	0.0134	0.399	0.0803	0.0288	0.00518	0.04	0.06	0.08	0.3	0.4	0.52	0.02	0.03	0.04
46	0.0557	0.0131	0.397	0.0806	0.0292	0.00516	0.04	0.06	0.08	0.29	0.4	0.52	0.02	0.03	0.04
47	0.0554	0.013	0.396	0.0789	0.0293	0.00519	0.04	0.06	0.07	0.29	0.4	0.52	0.02	0.03	0.04
48	0.0546	0.0128	0.395	0.078	0.0298	0.00529	0.04	0.06	0.07	0.29	0.4	0.52	0.02	0.03	0.04
49	0.0541	0.0127	0.394	0.0779	0.0301	0.00534	0.04	0.05	0.07	0.29	0.4	0.52	0.02	0.03	0.04
50	0.0536	0.0124	0.393	0.0775	0.0302	0.00517	0.04	0.05	0.07	0.29	0.4	0.51	0.02	0.03	0.04
51	0.0534	0.0123	0.391	0.0758	0.0305	0.00525	0.04	0.05	0.07	0.29	0.4	0.51	0.03	0.03	0.04
52	0.0531	0.0122	0.392	0.0762	0.0311	0.00541	0.04	0.05	0.07	0.29	0.4	0.51	0.03	0.03	0.04
53	0.0529	0.0121	0.391	0.0758	0.0309	0.00527	0.04	0.05	0.07	0.29	0.4	0.51	0.03	0.03	0.04
54	0.0527	0.012	0.39	0.0752	0.0314	0.00527	0.04	0.05	0.07	0.29	0.4	0.51	0.03	0.03	0.04
55	0.0522	0.0119	0.39	0.075	0.0314	0.00534	0.04	0.05	0.07	0.29	0.39	0.51	0.03	0.03	0.04
56	0.0516	0.0117	0.388	0.0753	0.0322	0.00543	0.04	0.05	0.07	0.29	0.39	0.51	0.03	0.03	0.04
57	0.0511	0.0116	0.387	0.0748	0.0324	0.00538	0.04	0.05	0.07	0.29	0.39	0.5	0.03	0.03	0.04
58	0.0508	0.0116	0.386	0.0747	0.0326	0.00551	0.04	0.05	0.07	0.29	0.39	0.5	0.03	0.03	0.04
59	0.0503	0.0116	0.385	0.0743	0.0332	0.00555	0.04	0.05	0.07	0.29	0.39	0.5	0.03	0.03	0.04
60	0.05	0.0114	0.385	0.0738	0.0335	0.00558	0.04	0.05	0.07	0.29	0.39	0.5	0.03	0.03	0.04
61	0.0497	0.0113	0.384	0.0736	0.0334	0.00556	0.04	0.05	0.07	0.29	0.39	0.5	0.03	0.03	0.04
62	0.049	0.0112	0.382	0.0737	0.0342	0.00571	0.03	0.05	0.07	0.29	0.39	0.5	0.03	0.03	0.04
63	0.0489	0.0112	0.382	0.074	0.0343	0.00579	0.03	0.05	0.07	0.28	0.39	0.5	0.03	0.03	0.04
64	0.0483	0.0111	0.381	0.0738	0.035	0.00586	0.03	0.05	0.07	0.28	0.39	0.49	0.03	0.03	0.05
65	0.0479	0.0111	0.38	0.0744	0.0352	0.00593	0.03	0.05	0.06	0.28	0.39	0.49	0.03	0.03	0.05
66	0.0479	0.011	0.38	0.0741	0.0353	0.00592	0.03	0.05	0.06	0.28	0.39	0.49	0.03	0.03	0.05
67	0.0474	0.011	0.379	0.0739	0.0358	0.00613	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.03	0.05
68	0.0471	0.0109	0.379	0.0742	0.0361	0.00603	0.03	0.05	0.06	0.28	0.39	0.49	0.03	0.04	0.05
69	0.0468	0.0107	0.378	0.0735	0.0359	0.00608	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.03	0.05
70	0.0467	0.0107	0.378	0.0731	0.0366	0.00607	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
71	0.0462	0.0106	0.377	0.0729	0.0371	0.00619	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
72	0.0459	0.0106	0.377	0.074	0.0372	0.00632	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
73	0.0457	0.0106	0.376	0.0738	0.0377	0.00629	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
74	0.0453	0.0106	0.375	0.0737	0.0378	0.00635	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
75	0.045	0.0104	0.375	0.0736	0.0384	0.00643	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
76	0.0446	0.0105	0.374	0.0746	0.0383	0.00641	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
77	0.0444	0.0104	0.374	0.0748	0.0385	0.00641	0.03	0.05	0.06	0.28	0.38	0.49	0.03	0.04	0.05
78	0.0441	0.0103	0.372	0.0743	0.0393	0.00661	0.03	0.04	0.06	0.28	0.38	0.49	0.03	0.04	0.05
79	0.0436	0.0104	0.372	0.0746	0.0395	0.00687	0.03	0.04	0.06	0.27	0.38	0.49	0.03	0.04	0.05
80	0.0436	0.0104	0.372	0.0752	0.0399	0.00685	0.03	0.04	0.06	0.27	0.37	0.49	0.03	0.04	0.05
81	0.0434	0.0104	0.371	0.0745	0.0401	0.00682	0.03	0.04	0.06	0.28	0.37	0.48	0.03	0.04	0.05
82	0.0431	0.0103	0.371	0.0748	0.0401	0.00678	0.03	0.04	0.06	0.28	0.37	0.49	0.03	0.04	0.05
83	0.0424	0.0102	0.37	0.0744	0.041	0.00671	0.03	0.04	0.06	0.28	0.37	0.48	0.03	0.04	0.05
84	0.0421	0.0101	0.37	0.0744	0.0412	0.00675	0.03	0.04	0.06	0.27	0.37	0.48	0.03	0.04	0.05
85	0.0417	0.0101	0.368	0.0749	0.0413	0.00692	0.03	0.04	0.06	0.27	0.37	0.48	0.03	0.04	0.05
86	0.0415	0.0102	0.367	0.0748	0.0422	0.0072	0.03	0.04	0.06	0.27	0.37	0.48	0.04	0.04	0.06
87	0.0409	0.01	0.366	0.0747	0.0421	0.00708	0.03	0.04	0.06	0.27	0.37	0.48	0.04	0.04	0.05
88	0.0407	0.00996	0.366	0.0748	0.0429	0.00722	0.03	0.04	0.06	0.27	0.37	0.48	0.04	0.04	0.06
89	0.0405	0.01	0.366	0.0747	0.0433	0.00745	0.03	0.04	0.06	0.27	0.37	0.48	0.04	0.04	0.06
90	0.0404	0.01	0.365	0.0754	0.0438	0.00755	0.03	0.04	0.06	0.27	0.37	0.48	0.04	0.04	0.06
91	0.0399	0.00998	0.363	0.0753	0.0442	0.00757	0.03	0.04	0.05	0.27	0.37	0.48	0.04	0.04	0.06
92	0.0398	0.01	0.362	0.0758	0.0446	0.00768	0.03	0.04	0.05	0.26	0.37	0.48	0.04	0.04	0.06
93	0.0396	0.00986	0.362	0.0754	0.0443	0.00758	0.03	0.04	0.05	0.27	0.37	0.48	0.04	0.04	0.06
94	0.0395	0.00991	0.362	0.0757	0.0444	0.00761	0.03	0.04	0.05	0.26	0.37	0.48	0.04	0.04	0.06
95	0.0391	0.00985	0.362	0.0763	0.0451	0.00752	0.03	0.04	0.05	0.26	0.37	0.48	0.04	0.04	0.06
96	0.0388	0.00977	0.361	0.0759	0.0451	0.00766	0.03	0.04	0.05	0.26	0.36	0.48	0.04	0.04	0.06
97	0.038	0.00968	0.358	0.0756	0.0458	0.00776	0.03	0.04	0.05	0.26	0.36	0.47	0.04	0.04	0.06
99	0.037	0.00955	0.356	0.0771	0.0458	0.00785	0.02	0.04	0.05	0.25	0.36	0.48	0.04	0.04	0.06
100	0.0362	0.00943	0.354	0.0775	0.0463	0.00789	0.02	0.04	0.05	0.25	0.36	0.47	0.04	0.04	0.06
101	0.0354	0.00927	0.352	0.0783	0.0469	0.00789	0.02	0.04	0.05	0.25	0.36	0.47	0.04	0.05	0.06
102	0.0347	0.00918	0.35	0.0786	0.0477	0.00801	0.02	0.04	0.05	0.24	0.36	0.47	0.04	0.05	0.06
103	0.0338	0.00913	0.348	0.0796	0.0483	0.00831	0.02	0.03	0.05	0.24	0.35	0.47	0.04	0.05	0.06
104	0.0333	0.00904	0.347	0.0797	0.049	0.00828	0.02	0.03	0.05	0.24	0.35	0.47	0.04	0.05	0.06
105	0.0327	0.0089	0.345	0.0797	0.0498	0.00839	0.02	0.03	0.05	0.24	0.35	0.47	0.04	0.05	0.07
106	0.0319	0.00882	0.343	0.0806	0.051	0.00865	0.02	0.03	0.05	0.24	0.35	0.47	0.04	0.05	0.07
107	0.0312	0.00875	0.341	0.0813	0.0512	0.00861	0.02	0.03	0.05	0.24	0.35	0.47	0.04	0.05	0.07
108	0.0305	0.00872	0.34	0.0817	0.0527	0.00887	0.02	0.03	0.04	0.23	0.34	0.47	0.04	0.05	0.07
109	0.03	0.00858	0.338	0.0827	0.0529	0.0088	0.02	0.03	0.04	0.23	0.34	0.47	0.04	0.05	0.07
110	0.0293	0.00846	0.335	0.0832	0.0541	0.00889	0.02	0.03	0.04	0.23	0.34	0.47	0.05	0.05	0.07
111	0.0287	0.00835	0.334	0.0837	0.0549	0.00903	0.02	0.03	0.04	0.23	0.33	0.47	0.05	0.05	0.07
112	0.0278	0.00822	0.332	0.0845	0.0557	0.00923	0.02	0.03	0.04	0.22	0.34	0.47	0.05	0.05	0.07
113	0.0271	0.0081	0.33	0.0843	0.0577	0.00957	0.02	0.03	0.04	0.22	0.33	0.46	0.05	0.06	0.08
