Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.687	0.497	0.489	0.233	0.00343	0.00317	0.17	0.56	1.7	0.17	0.48	0.88	0.002	0.003	0.006
2	0.602	0.43	0.488	0.228	0.00486	0.00448	0.16	0.5	1.5	0.18	0.49	0.87	0.003	0.004	0.008
3	0.508	0.377	0.489	0.236	0.00581	0.00466	0.12	0.41	1.3	0.17	0.48	0.88	0.003	0.005	0.01
4	0.432	0.33	0.489	0.242	0.00675	0.00478	0.1	0.34	1.1	0.16	0.48	0.89	0.004	0.006	0.01
5	0.371	0.291	0.49	0.247	0.00778	0.00504	0.08	0.29	0.95	0.16	0.48	0.89	0.004	0.007	0.01
6	0.32	0.255	0.489	0.25	0.00879	0.00529	0.06	0.25	0.83	0.15	0.48	0.9	0.005	0.008	0.02
7	0.28	0.225	0.489	0.252	0.0098	0.00549	0.06	0.21	0.74	0.15	0.48	0.9	0.006	0.008	0.02
8	0.245	0.198	0.488	0.253	0.0109	0.00577	0.05	0.19	0.65	0.15	0.48	0.9	0.006	0.009	0.02
9	0.216	0.174	0.487	0.253	0.0118	0.006	0.04	0.16	0.57	0.15	0.48	0.9	0.007	0.01	0.02
10	0.192	0.153	0.486	0.252	0.013	0.00629	0.04	0.15	0.51	0.15	0.48	0.9	0.007	0.01	0.02
11	0.172	0.135	0.484	0.25	0.014	0.00652	0.04	0.13	0.45	0.15	0.47	0.9	0.008	0.01	0.03
12	0.155	0.119	0.482	0.246	0.0149	0.00673	0.04	0.12	0.4	0.16	0.47	0.9	0.009	0.01	0.03
13	0.141	0.105	0.48	0.242	0.0158	0.00681	0.03	0.11	0.35	0.16	0.47	0.89	0.009	0.01	0.03
14	0.129	0.0937	0.476	0.236	0.0166	0.00701	0.03	0.11	0.32	0.16	0.47	0.88	0.01	0.01	0.03
15	0.12	0.0833	0.473	0.229	0.0173	0.00709	0.03	0.1	0.29	0.17	0.46	0.87	0.01	0.02	0.03
16	0.111	0.0739	0.468	0.222	0.0179	0.00691	0.03	0.09	0.26	0.17	0.46	0.86	0.01	0.02	0.03
17	0.104	0.066	0.464	0.214	0.0183	0.00683	0.03	0.09	0.23	0.18	0.46	0.84	0.01	0.02	0.03
18	0.0981	0.0594	0.46	0.206	0.0187	0.00673	0.03	0.09	0.21	0.19	0.45	0.82	0.01	0.02	0.03
19	0.0926	0.0535	0.455	0.198	0.0192	0.00638	0.03	0.08	0.19	0.2	0.45	0.8	0.01	0.02	0.03
20	0.0883	0.0484	0.452	0.19	0.0195	0.00615	0.03	0.08	0.18	0.2	0.45	0.79	0.01	0.02	0.03
21	0.0847	0.0439	0.447	0.181	0.02	0.00606	0.03	0.08	0.17	0.21	0.44	0.77	0.01	0.02	0.03
22	0.0818	0.0404	0.443	0.173	0.0201	0.00591	0.03	0.08	0.16	0.22	0.44	0.75	0.01	0.02	0.03
23	0.0792	0.0373	0.44	0.166	0.0206	0.00582	0.03	0.08	0.15	0.23	0.44	0.73	0.01	0.02	0.03
24	0.077	0.0346	0.435	0.159	0.0209	0.00569	0.03	0.07	0.14	0.23	0.44	0.71	0.02	0.02	0.03
25	0.0749	0.0322	0.431	0.152	0.021	0.00555	0.04	0.07	0.13	0.23	0.43	0.69	0.02	0.02	0.03
26	0.0738	0.0303	0.429	0.145	0.021	0.00521	0.04	0.07	0.13	0.24	0.43	0.68	0.02	0.02	0.03
27	0.0721	0.0283	0.425	0.139	0.0212	0.00508	0.04	0.07	0.12	0.24	0.43	0.66	0.02	0.02	0.03
28	0.0703	0.027	0.422	0.135	0.0216	0.00503	0.04	0.07	0.12	0.24	0.42	0.65	0.02	0.02	0.03
29	0.0694	0.0258	0.42	0.13	0.0218	0.00491	0.04	0.07	0.11	0.25	0.42	0.64	0.02	0.02	0.03
30	0.0684	0.0247	0.417	0.126	0.022	0.00486	0.04	0.07	0.11	0.25	0.42	0.63	0.02	0.02	0.03
31	0.0674	0.0238	0.415	0.123	0.0223	0.00488	0.04	0.07	0.11	0.25	0.42	0.62	0.02	0.02	0.03
32	0.0662	0.0229	0.413	0.12	0.0226	0.00476	0.04	0.07	0.1	0.25	0.41	0.61	0.02	0.02	0.03
33	0.0655	0.0221	0.41	0.117	0.0228	0.00473	0.04	0.07	0.1	0.26	0.41	0.6	0.02	0.02	0.03
34	0.0649	0.0215	0.408	0.114	0.0228	0.00466	0.04	0.06	0.1	0.25	0.41	0.59	0.02	0.02	0.03
35	0.0643	0.0209	0.407	0.111	0.023	0.00472	0.04	0.06	0.1	0.26	0.41	0.59	0.02	0.02	0.03
