Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.469	0.508	0.499	0.333	0.0165	0.0219	0.02	0.31	1.5	0.05	0.51	0.98	0.005	0.008	0.09
2	0.42	0.436	0.499	0.322	0.0168	0.0213	0.02	0.28	1.3	0.06	0.5	0.97	0.005	0.009	0.09
3	0.369	0.375	0.498	0.317	0.0163	0.0187	0.03	0.25	1.1	0.07	0.5	0.96	0.005	0.009	0.07
4	0.324	0.322	0.498	0.314	0.0169	0.0175	0.02	0.22	0.94	0.08	0.49	0.96	0.006	0.01	0.07
5	0.286	0.28	0.497	0.311	0.0166	0.0155	0.02	0.2	0.81	0.08	0.49	0.95	0.006	0.01	0.06
6	0.251	0.242	0.496	0.309	0.017	0.0144	0.02	0.17	0.7	0.08	0.49	0.95	0.006	0.01	0.06
7	0.222	0.208	0.496	0.305	0.0182	0.0143	0.02	0.15	0.61	0.09	0.49	0.95	0.007	0.01	0.06
8	0.196	0.18	0.495	0.302	0.0184	0.0134	0.02	0.14	0.54	0.09	0.48	0.94	0.007	0.01	0.05
9	0.174	0.155	0.494	0.299	0.0191	0.0129	0.02	0.12	0.46	0.09	0.48	0.94	0.008	0.01	0.05
10	0.156	0.134	0.493	0.293	0.0197	0.0125	0.02	0.11	0.4	0.1	0.48	0.94	0.008	0.02	0.05
11	0.142	0.116	0.491	0.286	0.0203	0.0123	0.02	0.11	0.36	0.11	0.47	0.93	0.009	0.02	0.05
12	0.129	0.1	0.49	0.279	0.0204	0.0116	0.02	0.1	0.32	0.12	0.47	0.93	0.009	0.02	0.04
13	0.118	0.0876	0.488	0.272	0.0207	0.0112	0.02	0.1	0.28	0.12	0.47	0.92	0.01	0.02	0.04
14	0.109	0.077	0.486	0.266	0.0211	0.0109	0.02	0.09	0.25	0.13	0.46	0.92	0.01	0.02	0.04
15	0.102	0.0677	0.483	0.258	0.0216	0.0107	0.02	0.09	0.23	0.14	0.45	0.91	0.01	0.02	0.04
16	0.0949	0.0599	0.48	0.251	0.0217	0.0101	0.02	0.09	0.2	0.15	0.44	0.9	0.01	0.02	0.04
