Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
33	0.0325	0.023	0.357	0.218	0.0168	0.0048	0.008	0.03	0.08	0.1	0.32	0.76	0.01	0.02	0.03
34	0.0317	0.0224	0.353	0.216	0.017	0.00481	0.008	0.03	0.07	0.1	0.32	0.76	0.01	0.02	0.03
35	0.031	0.0221	0.349	0.215	0.0172	0.00481	0.008	0.02	0.07	0.1	0.31	0.75	0.01	0.02	0.03
36	0.0305	0.0218	0.348	0.214	0.0174	0.00482	0.008	0.02	0.07	0.1	0.31	0.76	0.01	0.02	0.03
37	0.0298	0.0217	0.343	0.214	0.0177	0.00487	0.007	0.02	0.07	0.1	0.31	0.76	0.01	0.02	0.03
38	0.0292	0.0213	0.342	0.213	0.0179	0.00486	0.007	0.02	0.07	0.1	0.3	0.75	0.01	0.02	0.03
39	0.0287	0.021	0.339	0.212	0.0181	0.00488	0.007	0.02	0.07	0.1	0.3	0.75	0.01	0.02	0.03
40	0.0282	0.0207	0.336	0.211	0.0183	0.00492	0.007	0.02	0.07	0.09	0.3	0.75	0.01	0.02	0.03
41	0.0278	0.0206	0.333	0.21	0.0183	0.00492	0.007	0.02	0.07	0.09	0.29	0.75	0.01	0.02	0.03
42	0.0273	0.0204	0.33	0.21	0.0186	0.00494	0.007	0.02	0.07	0.09	0.29	0.75	0.01	0.02	0.03
43	0.0269	0.02	0.328	0.209	0.0187	0.00496	0.007	0.02	0.07	0.09	0.28	0.75	0.01	0.02	0.03
44	0.0265	0.0199	0.325	0.208	0.0189	0.005	0.007	0.02	0.06	0.09	0.28	0.74	0.01	0.02	0.03
45	0.026	0.0197	0.324	0.209	0.0191	0.00498	0.006	0.02	0.06	0.09	0.28	0.74	0.01	0.02	0.03
46	0.0256	0.0195	0.32	0.208	0.0193	0.005	0.006	0.02	0.06	0.09	0.27	0.74	0.01	0.02	0.03
47	0.0253	0.0193	0.319	0.208	0.0195	0.00498	0.006	0.02	0.06	0.09	0.27	0.74	0.01	0.02	0.03
48	0.0251	0.0192	0.318	0.208	0.0196	0.00499	0.006	0.02	0.06	0.09	0.27	0.74	0.01	0.02	0.03
49	0.0249	0.0192	0.315	0.207	0.0196	0.00503	0.006	0.02	0.06	0.09	0.26	0.74	0.01	0.02	0.03
50	0.0246	0.019	0.314	0.206	0.0198	0.00504	0.006	0.02	0.06	0.09	0.26	0.74	0.01	0.02	0.03
51	0.0244	0.019	0.312	0.207	0.02	0.00513	0.006	0.02	0.06	0.09	0.26	0.73	0.01	0.02	0.03
52	0.0243	0.019	0.311	0.206	0.0201	0.00511	0.006	0.02	0.06	0.09	0.25	0.74	0.01	0.02	0.03
53	0.0239	0.0188	0.309	0.206	0.0203	0.00514	0.006	0.02	0.06	0.08	0.25	0.74	0.01	0.02	0.03
54	0.0237	0.0185	0.308	0.206	0.0204	0.00513	0.006	0.02	0.06	0.08	0.25	0.74	0.01	0.02	0.03
55	0.0235	0.0185	0.307	0.205	0.0205	0.00517	0.006	0.02	0.06	0.08	0.25	0.73	0.01	0.02	0.03
56	0.0233	0.0185	0.305	0.205	0.0207	0.00516	0.006	0.02	0.06	0.09	0.25	0.73	0.01	0.02	0.03
57	0.0232	0.0184	0.304	0.205	0.0208	0.00518	0.006	0.02	0.06	0.08	0.24	0.74	0.01	0.02	0.03
58	0.023	0.0184	0.304	0.205	0.0209	0.00518	0.006	0.02	0.06	0.08	0.24	0.74	0.01	0.02	0.03
59	0.0228	0.0184	0.302	0.205	0.0212	0.00525	0.005	0.02	0.06	0.08	0.24	0.74	0.01	0.02	0.03
60	0.0228	0.0184	0.301	0.204	0.0212	0.00527	0.006	0.02	0.06	0.08	0.24	0.74	0.01	0.02	0.03
61	0.0228	0.0184	0.3	0.204	0.0211	0.00526	0.005	0.02	0.06	0.08	0.24	0.74	0.01	0.02	0.03
62	0.0226	0.0183	0.298	0.204	0.0214	0.00533	0.005	0.02	0.06	0.08	0.24	0.74	0.01	0.02	0.03
63	0.0225	0.0182	0.298	0.204	0.0215	0.00536	0.005	0.02	0.06	0.08	0.24	0.73	0.01	0.02	0.03
64	0.0225	0.0184	0.297	0.203	0.0216	0.00538	0.005	0.02	0.06	0.08	0.23	0.73	0.01	0.02	0.03
65	0.0224	0.0183	0.297	0.203	0.0218	0.00538	0.005	0.02	0.06	0.08	0.23	0.73	0.01	0.02	0.03
66	0.0223	0.0182	0.296	0.204	0.0218	0.00539	0.005	0.02	0.06	0.08	0.23	0.73	0.02	0.02	0.03
67	0.0222	0.0182	0.295	0.203	0.022	0.00545	0.005	0.02	0.06	0.08	0.23	0.73	0.02	0.02	0.03
68	0.0221	0.0181	0.294	0.203	0.0221	0.00546	0.005	0.02	0.06	0.08	0.23	0.73	0.02	0.02	0.03
69	0.022	0.0182	0.293	0.203	0.0222	0.00549	0.005	0.02	0.06	0.08	0.23	0.74	0.02	0.02	0.03
70	0.022	0.0182	0.292	0.203	0.0222	0.00546	0.005	0.02	0.06	0.08	0.23	0.73	0.02	0.02	0.03
71	0.0219	0.0182	0.291	0.203	0.0223	0.00551	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
72	0.0218	0.0182	0.291	0.203	0.0226	0.00556	0.005	0.01	0.06	0.08	0.23	0.73	0.02	0.02	0.03
73	0.0218	0.0182	0.29	0.203	0.0227	0.00562	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
74	0.0217	0.0182	0.289	0.203	0.0228	0.0056	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
75	0.0217	0.0182	0.289	0.203	0.023	0.00563	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
76	0.0217	0.0183	0.289	0.204	0.0229	0.00561	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
77	0.0215	0.0183	0.287	0.203	0.0231	0.00567	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
78	0.0216	0.0184	0.287	0.203	0.0232	0.00572	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
79	0.0217	0.0185	0.287	0.203	0.0233	0.00576	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
80	0.0216	0.0185	0.286	0.203	0.0233	0.00578	0.005	0.01	0.06	0.08	0.22	0.73	0.02	0.02	0.03
81	0.0216	0.0185	0.285	0.203	0.0234	0.0058	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
82	0.0216	0.0186	0.285	0.204	0.0236	0.00584	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
83	0.0216	0.0186	0.284	0.204	0.0237	0.00587	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
84	0.0216	0.0186	0.284	0.204	0.0237	0.00587	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
85	0.0215	0.0186	0.283	0.203	0.0239	0.00589	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
86	0.0215	0.0187	0.283	0.204	0.0241	0.00596	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
87	0.0215	0.0187	0.283	0.204	0.0242	0.00597	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
88	0.0215	0.0187	0.282	0.203	0.0242	0.00601	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
89	0.0215	0.0188	0.281	0.203	0.0243	0.0061	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
90	0.0215	0.0188	0.281	0.203	0.0244	0.00609	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
91	0.0215	0.0188	0.281	0.203	0.0245	0.00618	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
92	0.0216	0.0191	0.281	0.203	0.0247	0.00616	0.005	0.01	0.06	0.08	0.21	0.72	0.02	0.02	0.03
93	0.0216	0.0191	0.281	0.204	0.0248	0.00618	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.02	0.03
94	0.0215	0.019	0.28	0.204	0.025	0.00624	0.005	0.01	0.06	0.08	0.21	0.73	0.02	0.03	0.03
95	0.0215	0.0191	0.28	0.204	0.0251	0.00625	0.004	0.01	0.06	0.08	0.21	0.73	0.02	0.03	0.03
96	0.0215	0.0191	0.279	0.204	0.025	0.00626	0.004	0.01	0.06	0.08	0.21	0.73	0.02	0.03	0.04
97	0.0214	0.0191	0.278	0.204	0.0251	0.00631	0.004	0.01	0.06	0.07	0.21	0.73	0.02	0.03	0.04
98	0.0212	0.0191	0.277	0.204	0.0252	0.00631	0.004	0.01	0.06	0.07	0.21	0.73	0.02	0.03	0.04
99	0.021	0.019	0.276	0.205	0.0254	0.00631	0.004	0.01	0.06	0.07	0.2	0.73	0.02	0.03	0.04
100	0.0208	0.019	0.275	0.205	0.0256	0.0064	0.004	0.01	0.06	0.07	0.2	0.73	0.02	0.03	0.04
101	0.0207	0.0189	0.275	0.205	0.0257	0.00639	0.004	0.01	0.06	0.07	0.2	0.73	0.02	0.03	0.04
102	0.0204	0.0188	0.274	0.206	0.0259	0.0064	0.004	0.01	0.06	0.07	0.2	0.73	0.02	0.03	0.04
103	0.0202	0.0186	0.273	0.206	0.0261	0.00639	0.004	0.01	0.06	0.07	0.2	0.73	0.02	0.03	0.04
