Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.694	0.489	0.491	0.228	0.00312	0.00257	0.17	0.57	1.7	0.18	0.48	0.86	0.002	0.003	0.006
2	0.616	0.421	0.49	0.222	0.00433	0.00323	0.17	0.51	1.4	0.19	0.48	0.85	0.003	0.004	0.007
3	0.519	0.368	0.492	0.23	0.00515	0.00339	0.13	0.42	1.2	0.18	0.48	0.87	0.003	0.005	0.009
4	0.443	0.324	0.493	0.236	0.00599	0.00353	0.11	0.36	1.1	0.18	0.49	0.88	0.004	0.005	0.01
5	0.381	0.284	0.494	0.241	0.00686	0.00367	0.09	0.3	0.95	0.17	0.49	0.88	0.004	0.006	0.01
6	0.327	0.249	0.494	0.245	0.00777	0.00391	0.08	0.26	0.82	0.17	0.48	0.89	0.005	0.007	0.01
7	0.286	0.22	0.494	0.247	0.00864	0.00419	0.07	0.23	0.73	0.17	0.48	0.89	0.005	0.008	0.02
8	0.251	0.193	0.493	0.248	0.00957	0.00444	0.06	0.2	0.64	0.17	0.48	0.89	0.006	0.009	0.02
9	0.222	0.17	0.492	0.247	0.0105	0.00466	0.05	0.17	0.57	0.17	0.48	0.89	0.006	0.009	0.02
10	0.197	0.151	0.49	0.245	0.0115	0.00493	0.05	0.16	0.5	0.17	0.48	0.89	0.007	0.01	0.02
11	0.177	0.133	0.488	0.242	0.0123	0.00504	0.04	0.14	0.44	0.17	0.48	0.88	0.008	0.01	0.02
12	0.16	0.117	0.486	0.237	0.0132	0.00518	0.04	0.13	0.4	0.17	0.48	0.87	0.008	0.01	0.02
14	0.133	0.0923	0.479	0.226	0.0149	0.00538	0.04	0.11	0.32	0.19	0.47	0.85	0.009	0.01	0.02
15	0.123	0.0822	0.476	0.219	0.0156	0.00552	0.04	0.1	0.29	0.19	0.47	0.84	0.01	0.01	0.03
16	0.115	0.0737	0.472	0.211	0.0162	0.00549	0.04	0.1	0.26	0.2	0.47	0.82	0.01	0.01	0.03
17	0.108	0.0658	0.467	0.202	0.0166	0.0054	0.04	0.09	0.24	0.21	0.46	0.8	0.01	0.02	0.03
18	0.102	0.059	0.463	0.194	0.0171	0.00537	0.04	0.09	0.21	0.22	0.45	0.79	0.01	0.02	0.03
19	0.0965	0.0532	0.458	0.186	0.0177	0.00518	0.04	0.09	0.2	0.22	0.45	0.77	0.01	0.02	0.03
20	0.092	0.0484	0.454	0.177	0.0182	0.0051	0.04	0.08	0.18	0.22	0.45	0.75	0.01	0.02	0.03
21	0.0886	0.044	0.45	0.169	0.0186	0.00497	0.04	0.08	0.17	0.23	0.44	0.73	0.01	0.02	0.03
22	0.0858	0.0405	0.446	0.159	0.0188	0.00491	0.04	0.08	0.16	0.24	0.44	0.71	0.01	0.02	0.03
23	0.0836	0.0374	0.443	0.151	0.0192	0.00472	0.04	0.08	0.15	0.25	0.44	0.7	0.01	0.02	0.03
24	0.0808	0.0346	0.438	0.146	0.0197	0.00458	0.04	0.08	0.14	0.25	0.44	0.68	0.01	0.02	0.03
25	0.0786	0.0324	0.435	0.14	0.0198	0.00443	0.04	0.08	0.14	0.25	0.43	0.67	0.01	0.02	0.03
26	0.0774	0.0305	0.433	0.132	0.02	0.00438	0.04	0.07	0.13	0.26	0.43	0.65	0.02	0.02	0.03
27	0.0762	0.0288	0.43	0.127	0.0202	0.00428	0.04	0.07	0.13	0.26	0.43	0.64	0.02	0.02	0.03
28	0.0747	0.0274	0.428	0.122	0.0206	0.00421	0.04	0.07	0.12	0.27	0.43	0.63	0.02	0.02	0.03
29	0.0733	0.0261	0.425	0.118	0.0209	0.00413	0.04	0.07	0.12	0.28	0.43	0.62	0.02	0.02	0.03
30	0.0723	0.025	0.423	0.114	0.0211	0.00407	0.04	0.07	0.11	0.27	0.43	0.61	0.02	0.02	0.03
31	0.0711	0.0241	0.42	0.111	0.0214	0.00405	0.04	0.07	0.11	0.28	0.42	0.6	0.02	0.02	0.03
32	0.0699	0.0232	0.416	0.108	0.0218	0.00395	0.04	0.07	0.11	0.28	0.41	0.59	0.02	0.02	0.03
33	0.0687	0.0224	0.414	0.104	0.0222	0.00412	0.04	0.07	0.11	0.28	0.41	0.58	0.02	0.02	0.03
34	0.0677	0.0218	0.412	0.103	0.0224	0.00404	0.04	0.07	0.1	0.28	0.41	0.58	0.02	0.02	0.03
35	0.067	0.0213	0.41	0.101	0.0226	0.00399	0.04	0.07	0.1	0.28	0.41	0.57	0.02	0.02	0.03
36	0.0666	0.0206	0.409	0.0984	0.0227	0.00395	0.04	0.07	0.1	0.28	0.41	0.57	0.02	0.02	0.03
37	0.0655	0.0204	0.405	0.0968	0.0232	0.00403	0.04	0.06	0.1	0.28	0.41	0.56	0.02	0.02	0.03
38	0.0647	0.02	0.405	0.0955	0.0233	0.00401	0.04	0.06	0.1	0.28	0.41	0.56	0.02	0.02	0.03
