Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.638	0.541	0.497	0.262	0.00132	0.00107	0.1	0.49	1.8	0.14	0.48	0.91	0.0007	0.001	0.003
2	0.641	0.535	0.496	0.261	0.00343	0.00318	0.11	0.49	1.7	0.14	0.48	0.91	0.002	0.003	0.007
3	0.645	0.528	0.495	0.258	0.00505	0.00575	0.11	0.49	1.7	0.14	0.48	0.9	0.002	0.004	0.01
4	0.641	0.521	0.495	0.257	0.00644	0.00808	0.12	0.5	1.7	0.15	0.48	0.9	0.003	0.005	0.01
5	0.635	0.514	0.495	0.256	0.00751	0.00961	0.12	0.49	1.7	0.15	0.48	0.91	0.004	0.006	0.01
6	0.627	0.508	0.495	0.256	0.00826	0.0106	0.12	0.49	1.7	0.15	0.48	0.91	0.004	0.006	0.02
7	0.619	0.502	0.495	0.257	0.00883	0.0113	0.12	0.48	1.6	0.15	0.48	0.91	0.004	0.007	0.02
8	0.61	0.496	0.495	0.258	0.00924	0.0118	0.11	0.47	1.6	0.15	0.48	0.91	0.004	0.007	0.02
9	0.602	0.491	0.495	0.259	0.0096	0.0122	0.11	0.46	1.6	0.15	0.48	0.92	0.005	0.007	0.02
10	0.594	0.486	0.495	0.26	0.00998	0.0128	0.11	0.46	1.6	0.15	0.48	0.92	0.005	0.008	0.02
11	0.587	0.482	0.495	0.261	0.0103	0.0134	0.11	0.45	1.6	0.15	0.48	0.92	0.005	0.008	0.02
12	0.58	0.478	0.495	0.262	0.0107	0.0138	0.11	0.44	1.5	0.14	0.48	0.92	0.005	0.008	0.02
13	0.573	0.474	0.495	0.263	0.011	0.0142	0.1	0.44	1.5	0.14	0.48	0.92	0.005	0.008	0.02
14	0.567	0.47	0.495	0.263	0.0112	0.0144	0.1	0.43	1.5	0.14	0.48	0.92	0.005	0.009	0.02
15	0.561	0.466	0.495	0.264	0.0114	0.0145	0.1	0.43	1.5	0.14	0.48	0.92	0.006	0.009	0.02
16	0.557	0.463	0.495	0.264	0.0115	0.0146	0.1	0.42	1.5	0.14	0.48	0.92	0.006	0.009	0.02
17	0.552	0.459	0.495	0.264	0.0115	0.0145	0.1	0.42	1.5	0.14	0.48	0.92	0.006	0.009	0.02
18	0.549	0.456	0.495	0.264	0.0115	0.0143	0.1	0.42	1.5	0.14	0.48	0.92	0.006	0.009	0.02
19	0.546	0.453	0.495	0.263	0.0115	0.0141	0.1	0.41	1.5	0.14	0.48	0.92	0.006	0.009	0.02
20	0.544	0.45	0.496	0.262	0.0115	0.0139	0.1	0.41	1.5	0.14	0.48	0.92	0.006	0.009	0.02
21	0.542	0.447	0.496	0.262	0.0115	0.0136	0.1	0.41	1.4	0.14	0.48	0.92	0.006	0.009	0.02
