Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.657	0.55	0.502	0.265	0.00101	0.000637	0.11	0.5	1.7	0.13	0.5	0.91	0.0006	0.0008	0.002
2	0.662	0.544	0.501	0.263	0.00265	0.00176	0.11	0.51	1.7	0.14	0.5	0.91	0.001	0.002	0.006
3	0.669	0.536	0.5	0.257	0.00388	0.00273	0.12	0.52	1.7	0.15	0.49	0.9	0.002	0.003	0.008
4	0.669	0.528	0.5	0.254	0.00482	0.00369	0.13	0.53	1.7	0.15	0.49	0.9	0.003	0.004	0.01
5	0.665	0.521	0.5	0.252	0.00555	0.00448	0.13	0.52	1.7	0.15	0.49	0.89	0.003	0.005	0.01
6	0.659	0.514	0.5	0.252	0.00607	0.00506	0.13	0.51	1.6	0.15	0.5	0.9	0.003	0.005	0.01
7	0.652	0.508	0.5	0.252	0.00649	0.00549	0.13	0.51	1.6	0.15	0.5	0.9	0.004	0.005	0.01
8	0.644	0.503	0.5	0.252	0.00681	0.00581	0.13	0.51	1.6	0.15	0.5	0.9	0.004	0.006	0.01
9	0.636	0.498	0.5	0.252	0.00707	0.006	0.13	0.5	1.6	0.15	0.5	0.9	0.004	0.006	0.01
10	0.629	0.493	0.5	0.253	0.00738	0.00624	0.13	0.49	1.6	0.15	0.49	0.9	0.004	0.006	0.01
11	0.622	0.488	0.5	0.254	0.0076	0.00638	0.13	0.49	1.6	0.15	0.5	0.91	0.004	0.006	0.01
12	0.614	0.484	0.5	0.254	0.00791	0.00661	0.12	0.48	1.5	0.15	0.5	0.91	0.004	0.007	0.02
13	0.607	0.48	0.5	0.255	0.00812	0.00675	0.12	0.47	1.5	0.15	0.5	0.91	0.004	0.007	0.02
14	0.601	0.476	0.5	0.256	0.00835	0.00682	0.12	0.47	1.5	0.15	0.5	0.91	0.005	0.007	0.02
15	0.595	0.473	0.501	0.256	0.00855	0.00687	0.12	0.46	1.5	0.15	0.5	0.91	0.005	0.007	0.02
16	0.591	0.469	0.501	0.256	0.00865	0.00694	0.12	0.46	1.5	0.15	0.5	0.91	0.005	0.007	0.02
17	0.587	0.465	0.501	0.255	0.0087	0.00683	0.12	0.46	1.5	0.15	0.5	0.91	0.005	0.007	0.02
18	0.584	0.462	0.501	0.255	0.00877	0.00675	0.12	0.45	1.5	0.15	0.5	0.91	0.005	0.007	0.02
19	0.581	0.459	0.501	0.254	0.00878	0.00657	0.12	0.45	1.5	0.15	0.49	0.9	0.005	0.007	0.02
20	0.579	0.456	0.501	0.253	0.00878	0.00636	0.12	0.45	1.5	0.15	0.49	0.9	0.005	0.007	0.02
21	0.577	0.453	0.501	0.253	0.00883	0.00633	0.12	0.45	1.5	0.15	0.49	0.91	0.005	0.007	0.02
22	0.575	0.45	0.501	0.252	0.00879	0.00609	0.12	0.45	1.4	0.15	0.49	0.9	0.005	0.007	0.02
23	0.574	0.448	0.501	0.251	0.00878	0.00589	0.12	0.45	1.4	0.16	0.49	0.9	0.005	0.007	0.02
