Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.652	0.539	0.494	0.261	0.000941	0.000804	0.11	0.51	1.7	0.13	0.49	0.9	0.0005	0.0007	0.002
2	0.66	0.533	0.492	0.259	0.0025	0.00236	0.12	0.53	1.7	0.14	0.49	0.9	0.001	0.002	0.005
3	0.67	0.525	0.491	0.253	0.0037	0.00394	0.13	0.55	1.7	0.14	0.49	0.9	0.002	0.003	0.007
4	0.67	0.518	0.49	0.249	0.00457	0.00527	0.14	0.55	1.7	0.14	0.49	0.89	0.002	0.004	0.009
5	0.665	0.511	0.49	0.248	0.0053	0.0066	0.14	0.55	1.7	0.15	0.49	0.89	0.003	0.004	0.01
6	0.657	0.504	0.49	0.248	0.00581	0.00764	0.14	0.54	1.7	0.15	0.49	0.89	0.003	0.004	0.01
7	0.649	0.499	0.49	0.248	0.00624	0.00849	0.14	0.54	1.6	0.15	0.49	0.89	0.003	0.005	0.01
8	0.641	0.493	0.49	0.249	0.00659	0.00918	0.14	0.53	1.6	0.15	0.49	0.89	0.003	0.005	0.01
9	0.632	0.488	0.49	0.25	0.0069	0.00973	0.14	0.52	1.6	0.14	0.49	0.89	0.004	0.005	0.01
10	0.623	0.483	0.49	0.25	0.00724	0.0103	0.13	0.52	1.6	0.14	0.49	0.89	0.004	0.005	0.01
11	0.615	0.479	0.49	0.251	0.00748	0.0106	0.13	0.51	1.6	0.14	0.49	0.9	0.004	0.006	0.01
12	0.607	0.475	0.49	0.252	0.00775	0.0109	0.12	0.5	1.5	0.14	0.48	0.9	0.004	0.006	0.01
13	0.6	0.471	0.49	0.253	0.00799	0.0111	0.12	0.49	1.5	0.14	0.48	0.9	0.004	0.006	0.01
14	0.593	0.467	0.49	0.253	0.00824	0.0114	0.12	0.48	1.5	0.14	0.48	0.9	0.004	0.006	0.01
15	0.587	0.463	0.49	0.254	0.00844	0.0115	0.12	0.48	1.5	0.14	0.48	0.9	0.004	0.006	0.02
16	0.582	0.46	0.49	0.254	0.0086	0.0115	0.12	0.47	1.5	0.14	0.48	0.9	0.004	0.007	0.02
17	0.579	0.456	0.491	0.253	0.00864	0.0114	0.12	0.47	1.5	0.14	0.48	0.9	0.004	0.007	0.02
18	0.575	0.453	0.491	0.253	0.00875	0.0113	0.11	0.47	1.5	0.14	0.49	0.9	0.005	0.007	0.02
19	0.571	0.45	0.491	0.253	0.00877	0.0112	0.11	0.47	1.4	0.14	0.49	0.9	0.005	0.007	0.02
20	0.569	0.447	0.491	0.252	0.00877	0.0109	0.11	0.46	1.4	0.15	0.49	0.9	0.005	0.007	0.02
21	0.566	0.444	0.491	0.251	0.0088	0.0108	0.11	0.46	1.4	0.15	0.49	0.89	0.005	0.007	0.02
22	0.565	0.441	0.491	0.25	0.00879	0.0105	0.11	0.46	1.4	0.15	0.49	0.89	0.005	0.007	0.02
23	0.564	0.439	0.491	0.249	0.00878	0.0103	0.12	0.46	1.4	0.15	0.49	0.89	0.005	0.007	0.02
24	0.563	0.437	0.492	0.248	0.00882	0.0102	0.12	0.46	1.4	0.15	0.49	0.89	0.005	0.007	0.02
25	0.563	0.434	0.492	0.247	0.00878	0.00985	0.12	0.46	1.4	0.15	0.49	0.89	0.005	0.007	0.02
26	0.563	0.432	0.492	0.246	0.00874	0.0096	0.12	0.46	1.4	0.15	0.49	0.88	0.005	0.007	0.02
27	0.564	0.429	0.492	0.244	0.00874	0.00945	0.12	0.46	1.4	0.15	0.49	0.88	0.005	0.007	0.02
28	0.565	0.427	0.492	0.243	0.00877	0.00934	0.12	0.46	1.4	0.16	0.49	0.88	0.005	0.007	0.02
