Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.656	0.522	0.498	0.261	0.000835	0.000663	0.11	0.53	1.6	0.13	0.5	0.9	0.0004	0.0006	0.002
2	0.671	0.516	0.497	0.257	0.00226	0.00196	0.13	0.55	1.7	0.13	0.5	0.89	0.001	0.002	0.005
3	0.685	0.508	0.497	0.248	0.00333	0.00332	0.14	0.57	1.6	0.15	0.49	0.88	0.002	0.003	0.006
4	0.687	0.501	0.496	0.244	0.00408	0.00431	0.15	0.57	1.6	0.15	0.5	0.88	0.002	0.003	0.008
5	0.683	0.494	0.496	0.242	0.00465	0.00514	0.15	0.57	1.6	0.16	0.49	0.88	0.002	0.004	0.009
6	0.675	0.487	0.496	0.241	0.00508	0.00592	0.15	0.57	1.6	0.16	0.5	0.88	0.003	0.004	0.01
7	0.666	0.482	0.496	0.241	0.00542	0.00639	0.15	0.56	1.6	0.16	0.5	0.88	0.003	0.004	0.01
8	0.658	0.476	0.496	0.242	0.00573	0.0068	0.14	0.56	1.5	0.16	0.5	0.88	0.003	0.005	0.01
9	0.648	0.472	0.496	0.243	0.00599	0.00709	0.14	0.55	1.5	0.16	0.5	0.88	0.003	0.005	0.01
10	0.639	0.467	0.496	0.244	0.00625	0.00734	0.14	0.54	1.5	0.16	0.5	0.88	0.003	0.005	0.01
11	0.631	0.463	0.496	0.244	0.00648	0.0076	0.14	0.53	1.5	0.16	0.5	0.88	0.003	0.005	0.01
12	0.622	0.459	0.496	0.245	0.00671	0.00778	0.13	0.52	1.5	0.16	0.5	0.89	0.003	0.005	0.01
13	0.614	0.455	0.496	0.246	0.00693	0.00796	0.13	0.52	1.5	0.16	0.5	0.89	0.004	0.005	0.01
14	0.607	0.451	0.496	0.247	0.00718	0.00819	0.13	0.51	1.4	0.16	0.5	0.89	0.004	0.006	0.01
15	0.6	0.448	0.496	0.247	0.00735	0.00826	0.12	0.5	1.4	0.16	0.5	0.89	0.004	0.006	0.01
16	0.595	0.445	0.496	0.247	0.00752	0.0084	0.12	0.5	1.4	0.15	0.5	0.89	0.004	0.006	0.01
17	0.591	0.441	0.496	0.247	0.0076	0.00842	0.12	0.49	1.4	0.15	0.5	0.89	0.004	0.006	0.01
18	0.586	0.438	0.496	0.247	0.00771	0.00843	0.12	0.49	1.4	0.15	0.5	0.89	0.004	0.006	0.01
19	0.583	0.435	0.496	0.246	0.00771	0.00829	0.12	0.49	1.4	0.15	0.5	0.89	0.004	0.006	0.01
