Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
39	0.299	0.439	0.489	0.471	0.127	0.0604	0.0	0.03	1.3	0.0	0.43	1.0	0.05	0.13	0.21
40	0.298	0.438	0.489	0.471	0.127	0.0607	0.0	0.03	1.3	0.0	0.43	1.0	0.05	0.12	0.21
41	0.297	0.437	0.489	0.47	0.122	0.0573	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.2
42	0.297	0.436	0.489	0.471	0.122	0.0578	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.2
43	0.296	0.435	0.489	0.471	0.125	0.0599	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.2
44	0.295	0.434	0.489	0.471	0.119	0.0553	0.0	0.03	1.2	0.0	0.42	1.0	0.05	0.12	0.19
45	0.295	0.433	0.489	0.47	0.12	0.056	0.0	0.03	1.2	0.0	0.42	1.0	0.05	0.12	0.19
46	0.294	0.432	0.489	0.47	0.116	0.0537	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.19
47	0.293	0.431	0.489	0.47	0.118	0.0545	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.19
48	0.293	0.43	0.489	0.47	0.126	0.061	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.21
49	0.292	0.43	0.489	0.47	0.115	0.0529	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.18
50	0.292	0.429	0.489	0.47	0.12	0.0562	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.19
51	0.291	0.428	0.489	0.47	0.125	0.0597	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.2
52	0.291	0.428	0.489	0.47	0.116	0.0531	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.19
53	0.29	0.427	0.489	0.47	0.123	0.0578	0.0	0.03	1.2	0.0	0.43	1.0	0.05	0.12	0.2
