Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.623	0.495	0.492	0.25	0.00113	0.000753	0.12	0.5	1.6	0.15	0.48	0.89	0.0006	0.0009	0.002
2	0.63	0.49	0.491	0.249	0.00288	0.00196	0.13	0.52	1.6	0.15	0.48	0.89	0.002	0.002	0.006
3	0.635	0.482	0.491	0.245	0.00415	0.00301	0.14	0.53	1.6	0.16	0.48	0.89	0.002	0.003	0.008
4	0.634	0.475	0.491	0.243	0.00517	0.00388	0.15	0.54	1.5	0.16	0.48	0.89	0.003	0.004	0.01
5	0.628	0.469	0.49	0.242	0.006	0.00484	0.15	0.54	1.5	0.16	0.48	0.88	0.003	0.005	0.01
6	0.622	0.463	0.49	0.242	0.0066	0.0055	0.15	0.53	1.5	0.16	0.48	0.88	0.004	0.006	0.01
7	0.615	0.458	0.49	0.242	0.00702	0.00599	0.15	0.53	1.5	0.16	0.48	0.88	0.004	0.006	0.01
8	0.608	0.453	0.49	0.242	0.00737	0.00632	0.14	0.52	1.5	0.16	0.48	0.88	0.004	0.006	0.01
9	0.6	0.448	0.49	0.243	0.00766	0.00671	0.14	0.51	1.4	0.16	0.48	0.88	0.004	0.006	0.01
10	0.592	0.444	0.49	0.244	0.008	0.00707	0.14	0.51	1.4	0.16	0.48	0.88	0.004	0.007	0.02
11	0.585	0.44	0.49	0.245	0.00828	0.00734	0.14	0.5	1.4	0.16	0.49	0.88	0.005	0.007	0.02
12	0.578	0.436	0.49	0.245	0.00856	0.00763	0.13	0.49	1.4	0.16	0.48	0.88	0.005	0.007	0.02
13	0.572	0.432	0.49	0.245	0.00878	0.00787	0.13	0.49	1.4	0.16	0.48	0.88	0.005	0.007	0.02
14	0.566	0.429	0.49	0.246	0.009	0.00794	0.13	0.48	1.4	0.16	0.48	0.89	0.005	0.007	0.02
15	0.56	0.425	0.491	0.246	0.0092	0.00818	0.13	0.47	1.4	0.16	0.48	0.89	0.005	0.008	0.02
16	0.556	0.422	0.491	0.246	0.00926	0.00803	0.13	0.47	1.4	0.16	0.48	0.89	0.005	0.008	0.02
17	0.553	0.419	0.491	0.245	0.00931	0.00791	0.13	0.46	1.4	0.16	0.48	0.89	0.005	0.008	0.02
18	0.55	0.416	0.491	0.245	0.00938	0.00786	0.13	0.46	1.3	0.16	0.48	0.88	0.005	0.008	0.02
19	0.548	0.413	0.491	0.244	0.00937	0.00778	0.13	0.46	1.3	0.16	0.48	0.88	0.005	0.008	0.02
20	0.545	0.411	0.491	0.243	0.00936	0.00761	0.13	0.45	1.3	0.16	0.48	0.88	0.005	0.008	0.02
21	0.544	0.408	0.491	0.242	0.00937	0.00741	0.13	0.45	1.3	0.16	0.48	0.88	0.005	0.008	0.02
22	0.543	0.406	0.491	0.241	0.00933	0.0073	0.13	0.45	1.3	0.16	0.48	0.88	0.005	0.008	0.02
23	0.543	0.403	0.491	0.24	0.00933	0.00713	0.13	0.45	1.3	0.16	0.48	0.88	0.006	0.008	0.02
24	0.542	0.401	0.491	0.239	0.00935	0.00707	0.13	0.45	1.3	0.16	0.48	0.87	0.006	0.008	0.02
25	0.543	0.399	0.491	0.237	0.00931	0.00685	0.13	0.45	1.3	0.17	0.48	0.87	0.006	0.008	0.02
26	0.543	0.397	0.491	0.236	0.00928	0.00669	0.13	0.45	1.3	0.17	0.48	0.87	0.006	0.008	0.02
27	0.545	0.395	0.491	0.234	0.00926	0.00651	0.14	0.45	1.3	0.17	0.48	0.87	0.006	0.008	0.02
28	0.545	0.393	0.491	0.233	0.00934	0.0064	0.14	0.45	1.3	0.17	0.48	0.87	0.006	0.008	0.02
29	0.545	0.391	0.491	0.233	0.00847	0.00587	0.14	0.46	1.3	0.18	0.48	0.86	0.005	0.007	0.02
30	0.544	0.389	0.491	0.232	0.00803	0.00566	0.14	0.46	1.3	0.18	0.48	0.86	0.005	0.007	0.01
31	0.541	0.388	0.491	0.233	0.00768	0.00552	0.14	0.45	1.3	0.18	0.48	0.87	0.005	0.007	0.01
32	0.538	0.386	0.491	0.233	0.00746	0.00541	0.14	0.45	1.3	0.18	0.48	0.87	0.004	0.006	0.01
33	0.535	0.385	0.491	0.234	0.00722	0.0053	0.14	0.45	1.2	0.18	0.48	0.87	0.004	0.006	0.01
