Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
18	0.13	0.0208	0.434	0.0484	0.00979	0.00157	0.1	0.13	0.16	0.37	0.43	0.51	0.008	0.01	0.01
19	0.129	0.021	0.433	0.0471	0.00996	0.00161	0.1	0.13	0.16	0.38	0.43	0.51	0.008	0.01	0.01
20	0.129	0.0211	0.433	0.0486	0.01	0.00161	0.1	0.13	0.17	0.37	0.43	0.51	0.008	0.01	0.01
21	0.128	0.0211	0.432	0.0485	0.0102	0.00164	0.1	0.13	0.16	0.37	0.43	0.51	0.008	0.01	0.01
22	0.126	0.0211	0.431	0.0492	0.0103	0.00169	0.1	0.13	0.16	0.37	0.43	0.51	0.008	0.01	0.01
23	0.126	0.0217	0.428	0.0496	0.0104	0.00169	0.1	0.13	0.16	0.37	0.43	0.51	0.009	0.01	0.01
24	0.125	0.0225	0.428	0.0522	0.0106	0.00173	0.1	0.13	0.16	0.36	0.43	0.51	0.009	0.01	0.01
25	0.124	0.0234	0.427	0.0532	0.0106	0.00175	0.09	0.12	0.16	0.36	0.43	0.51	0.009	0.01	0.01
26	0.123	0.024	0.426	0.0549	0.0109	0.00178	0.09	0.12	0.16	0.36	0.43	0.51	0.009	0.01	0.01
27	0.124	0.0238	0.426	0.0555	0.0109	0.00184	0.09	0.13	0.16	0.35	0.43	0.51	0.009	0.01	0.01
28	0.124	0.0243	0.425	0.0574	0.011	0.00176	0.09	0.12	0.16	0.36	0.43	0.51	0.009	0.01	0.01
29	0.123	0.0244	0.425	0.0589	0.0112	0.00174	0.09	0.12	0.16	0.36	0.43	0.51	0.009	0.01	0.01
30	0.122	0.0241	0.425	0.0592	0.0114	0.0017	0.09	0.12	0.16	0.35	0.43	0.51	0.009	0.01	0.01
31	0.122	0.0237	0.425	0.0599	0.0115	0.0017	0.09	0.12	0.16	0.36	0.43	0.51	0.009	0.01	0.01
32	0.122	0.0237	0.426	0.0613	0.0116	0.0017	0.09	0.12	0.16	0.36	0.43	0.51	0.01	0.01	0.01
33	0.121	0.0238	0.426	0.0608	0.0117	0.00165	0.09	0.12	0.16	0.36	0.43	0.51	0.01	0.01	0.01
34	0.121	0.0234	0.427	0.059	0.0118	0.00163	0.09	0.12	0.16	0.36	0.43	0.51	0.01	0.01	0.01
35	0.12	0.0233	0.427	0.0618	0.0121	0.00166	0.09	0.12	0.15	0.36	0.43	0.51	0.01	0.01	0.01
36	0.12	0.0231	0.427	0.0629	0.012	0.00162	0.09	0.12	0.15	0.36	0.43	0.51	0.01	0.01	0.01
37	0.12	0.0225	0.428	0.0617	0.0122	0.00161	0.09	0.12	0.15	0.36	0.44	0.52	0.01	0.01	0.02
38	0.121	0.0227	0.432	0.0611	0.0123	0.00153	0.1	0.12	0.15	0.37	0.44	0.52	0.01	0.01	0.01
39	0.121	0.0224	0.432	0.0621	0.0124	0.00155	0.09	0.12	0.15	0.36	0.44	0.52	0.01	0.01	0.02
40	0.121	0.0218	0.432	0.0615	0.0125	0.00159	0.09	0.12	0.15	0.37	0.44	0.52	0.01	0.01	0.02
41	0.12	0.0218	0.434	0.0614	0.0126	0.00151	0.1	0.12	0.15	0.36	0.44	0.52	0.01	0.01	0.02
42	0.121	0.0211	0.433	0.0613	0.0124	0.00149	0.1	0.12	0.15	0.37	0.44	0.51	0.01	0.01	0.01
43	0.117	0.0204	0.433	0.0619	0.0126	0.00154	0.09	0.12	0.15	0.37	0.44	0.51	0.01	0.01	0.02
44	0.115	0.0207	0.432	0.0646	0.0126	0.00152	0.09	0.12	0.14	0.37	0.44	0.51	0.01	0.01	0.02
45	0.113	0.0197	0.432	0.0634	0.0128	0.00156	0.09	0.11	0.14	0.37	0.43	0.52	0.01	0.01	0.02
46	0.109	0.019	0.431	0.0635	0.0131	0.00162	0.09	0.11	0.14	0.37	0.43	0.52	0.01	0.01	0.02
47	0.106	0.0184	0.431	0.0634	0.0131	0.00157	0.09	0.11	0.13	0.37	0.43	0.52	0.01	0.01	0.02
48	0.103	0.0182	0.429	0.0656	0.0135	0.00163	0.08	0.1	0.13	0.37	0.43	0.52	0.01	0.01	0.02
49	0.1	0.0177	0.428	0.0648	0.0137	0.00168	0.08	0.1	0.13	0.36	0.43	0.52	0.01	0.01	0.02
50	0.0985	0.0173	0.426	0.0628	0.0138	0.0017	0.08	0.1	0.12	0.36	0.43	0.51	0.01	0.01	0.02
51	0.0957	0.0168	0.424	0.0633	0.0141	0.00177	0.08	0.1	0.12	0.36	0.43	0.51	0.01	0.01	0.02
52	0.094	0.0169	0.424	0.0643	0.0141	0.0018	0.07	0.09	0.12	0.35	0.43	0.51	0.01	0.01	0.02
53	0.0921	0.0167	0.422	0.0653	0.0144	0.00186	0.07	0.09	0.12	0.35	0.43	0.51	0.01	0.01	0.02
54	0.0899	0.0165	0.422	0.0664	0.0148	0.00187	0.07	0.09	0.11	0.35	0.43	0.51	0.01	0.01	0.02
55	0.0881	0.0164	0.42	0.0668	0.0149	0.00185	0.07	0.09	0.11	0.35	0.42	0.52	0.01	0.01	0.02
56	0.0859	0.0161	0.421	0.0668	0.0152	0.00196	0.07	0.09	0.11	0.35	0.42	0.51	0.01	0.01	0.02
57	0.0837	0.0161	0.419	0.0669	0.0156	0.00198	0.07	0.08	0.11	0.35	0.42	0.51	0.01	0.02	0.02
58	0.0818	0.0158	0.417	0.0674	0.0158	0.00206	0.06	0.08	0.11	0.34	0.42	0.51	0.01	0.02	0.02
59	0.0798	0.0157	0.416	0.0681	0.0161	0.0021	0.06	0.08	0.1	0.34	0.42	0.51	0.01	0.02	0.02
60	0.0775	0.0151	0.413	0.0693	0.0165	0.00221	0.06	0.08	0.1	0.34	0.42	0.51	0.01	0.02	0.02
61	0.0761	0.0151	0.413	0.07	0.0167	0.00219	0.06	0.08	0.1	0.34	0.42	0.52	0.01	0.02	0.02
62	0.0744	0.0148	0.41	0.0704	0.017	0.00229	0.06	0.07	0.1	0.33	0.41	0.51	0.01	0.02	0.02
63	0.0729	0.0146	0.409	0.0702	0.0172	0.00231	0.06	0.07	0.1	0.33	0.41	0.51	0.01	0.02	0.02
64	0.0702	0.0143	0.406	0.0718	0.0179	0.00242	0.05	0.07	0.09	0.33	0.41	0.51	0.01	0.02	0.02
65	0.0691	0.0144	0.405	0.0723	0.018	0.00236	0.05	0.07	0.09	0.32	0.41	0.51	0.02	0.02	0.02
66	0.068	0.0144	0.404	0.0721	0.0183	0.00247	0.05	0.07	0.09	0.32	0.41	0.51	0.02	0.02	0.02
67	0.0664	0.0139	0.403	0.0725	0.0187	0.0026	0.05	0.07	0.09	0.32	0.41	0.51	0.02	0.02	0.02
68	0.0655	0.0139	0.401	0.0722	0.019	0.00262	0.05	0.07	0.09	0.32	0.41	0.51	0.02	0.02	0.02
69	0.0644	0.014	0.4	0.0724	0.0192	0.00265	0.05	0.06	0.09	0.32	0.4	0.51	0.02	0.02	0.02
70	0.0637	0.0138	0.399	0.0742	0.0195	0.00271	0.05	0.06	0.08	0.31	0.4	0.51	0.02	0.02	0.02
71	0.0622	0.0135	0.397	0.0738	0.0199	0.00281	0.05	0.06	0.08	0.31	0.4	0.51	0.02	0.02	0.03
72	0.0613	0.0135	0.396	0.0741	0.0203	0.00278	0.05	0.06	0.08	0.31	0.4	0.5	0.02	0.02	0.03
73	0.06	0.0133	0.394	0.0749	0.0207	0.00295	0.04	0.06	0.08	0.31	0.4	0.5	0.02	0.02	0.03
74	0.0588	0.0133	0.394	0.074	0.0209	0.0029	0.04	0.06	0.08	0.31	0.4	0.5	0.02	0.02	0.03
75	0.0574	0.0131	0.391	0.074	0.0218	0.00307	0.04	0.06	0.08	0.3	0.39	0.5	0.02	0.02	0.03
76	0.0565	0.013	0.389	0.075	0.022	0.00315	0.04	0.06	0.08	0.3	0.39	0.5	0.02	0.02	0.03
77	0.0554	0.0129	0.387	0.0752	0.0224	0.00315	0.04	0.06	0.07	0.3	0.39	0.5	0.02	0.02	0.03
78	0.0544	0.0129	0.385	0.0755	0.023	0.00318	0.04	0.05	0.07	0.29	0.39	0.5	0.02	0.02	0.03
79	0.0538	0.0129	0.384	0.0759	0.0232	0.00321	0.04	0.05	0.07	0.29	0.39	0.5	0.02	0.02	0.03
80	0.0523	0.0124	0.384	0.0758	0.0238	0.00337	0.04	0.05	0.07	0.29	0.39	0.5	0.02	0.02	0.03
