Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
27	0.0905	0.0274	0.375	0.0742	0.0163	0.00488	0.05	0.09	0.13	0.28	0.38	0.5	0.01	0.02	0.02
28	0.0892	0.0256	0.377	0.0737	0.0169	0.00479	0.05	0.09	0.13	0.28	0.38	0.49	0.01	0.02	0.02
29	0.0872	0.0247	0.377	0.0738	0.0174	0.00482	0.05	0.09	0.13	0.28	0.38	0.49	0.01	0.02	0.03
30	0.0915	0.0238	0.385	0.069	0.0174	0.00452	0.06	0.09	0.13	0.3	0.39	0.49	0.01	0.02	0.02
31	0.0892	0.0225	0.384	0.0713	0.0178	0.00457	0.06	0.09	0.13	0.29	0.39	0.49	0.01	0.02	0.03
32	0.0865	0.0216	0.385	0.071	0.0186	0.00444	0.06	0.09	0.12	0.29	0.39	0.49	0.01	0.02	0.03
33	0.0828	0.0211	0.384	0.0717	0.0193	0.00449	0.06	0.08	0.12	0.29	0.39	0.5	0.01	0.02	0.03
34	0.0808	0.0206	0.383	0.0718	0.0199	0.00447	0.05	0.08	0.12	0.29	0.39	0.5	0.01	0.02	0.03
35	0.081	0.0206	0.386	0.072	0.02	0.00436	0.05	0.08	0.12	0.29	0.39	0.5	0.01	0.02	0.03
36	0.0782	0.02	0.382	0.0728	0.0208	0.00449	0.05	0.08	0.11	0.28	0.39	0.5	0.02	0.02	0.03
37	0.0771	0.0195	0.381	0.0727	0.0213	0.00456	0.05	0.08	0.11	0.28	0.39	0.5	0.02	0.02	0.03
38	0.0767	0.0185	0.381	0.0704	0.0216	0.00444	0.05	0.08	0.11	0.29	0.39	0.49	0.02	0.02	0.03
39	0.0769	0.0183	0.382	0.0693	0.0217	0.00434	0.05	0.08	0.11	0.29	0.38	0.5	0.02	0.02	0.03
40	0.0766	0.0182	0.382	0.0695	0.0218	0.0046	0.05	0.08	0.11	0.29	0.38	0.49	0.02	0.02	0.03
41	0.0765	0.0182	0.381	0.07	0.0221	0.00456	0.05	0.08	0.11	0.29	0.38	0.49	0.02	0.02	0.03
42	0.0764	0.0176	0.382	0.0689	0.0221	0.00439	0.05	0.08	0.11	0.29	0.39	0.49	0.02	0.02	0.03
43	0.0747	0.0175	0.379	0.0696	0.0227	0.0046	0.05	0.07	0.1	0.28	0.38	0.49	0.02	0.02	0.03
44	0.073	0.0171	0.378	0.0699	0.0228	0.00431	0.05	0.07	0.1	0.28	0.38	0.49	0.02	0.02	0.03
45	0.0716	0.017	0.377	0.0707	0.0232	0.00457	0.05	0.07	0.1	0.28	0.38	0.48	0.02	0.02	0.03
46	0.0692	0.0171	0.373	0.0728	0.0239	0.00472	0.05	0.07	0.1	0.27	0.38	0.48	0.02	0.02	0.03
47	0.0682	0.0167	0.372	0.0718	0.0242	0.00465	0.05	0.07	0.1	0.27	0.37	0.48	0.02	0.02	0.03
48	0.0676	0.0162	0.371	0.0711	0.0244	0.00467	0.05	0.07	0.09	0.27	0.37	0.48	0.02	0.02	0.03
49	0.0655	0.016	0.367	0.0714	0.0249	0.00475	0.05	0.06	0.09	0.27	0.37	0.48	0.02	0.02	0.03
50	0.064	0.0158	0.365	0.0728	0.0254	0.00481	0.04	0.06	0.09	0.26	0.37	0.48	0.02	0.02	0.03
51	0.0623	0.0156	0.362	0.0732	0.026	0.00507	0.04	0.06	0.09	0.27	0.37	0.48	0.02	0.03	0.03
52	0.061	0.0154	0.359	0.0737	0.0261	0.00505	0.04	0.06	0.09	0.26	0.36	0.47	0.02	0.03	0.03
53	0.0597	0.0149	0.359	0.0722	0.0266	0.00506	0.04	0.06	0.08	0.26	0.36	0.47	0.02	0.03	0.03
54	0.0603	0.0147	0.362	0.0713	0.0265	0.00473	0.04	0.06	0.08	0.27	0.37	0.47	0.02	0.03	0.03
55	0.0568	0.0143	0.355	0.0738	0.0276	0.00507	0.04	0.06	0.08	0.26	0.36	0.47	0.02	0.03	0.04
56	0.0557	0.0141	0.353	0.0737	0.028	0.00516	0.04	0.06	0.08	0.26	0.36	0.47	0.02	0.03	0.04
57	0.054	0.0137	0.35	0.0743	0.0287	0.00508	0.04	0.05	0.08	0.25	0.35	0.46	0.02	0.03	0.04
58	0.0529	0.0136	0.349	0.0737	0.0291	0.00517	0.04	0.05	0.08	0.25	0.35	0.46	0.02	0.03	0.04
59	0.0514	0.0132	0.345	0.074	0.0298	0.00541	0.04	0.05	0.07	0.25	0.35	0.46	0.02	0.03	0.04
60	0.0502	0.0132	0.343	0.0743	0.0305	0.00541	0.03	0.05	0.07	0.25	0.35	0.46	0.02	0.03	0.04
61	0.0496	0.0129	0.342	0.0742	0.0307	0.00537	0.03	0.05	0.07	0.25	0.35	0.45	0.03	0.03	0.04
62	0.049	0.0128	0.34	0.0753	0.0307	0.00535	0.03	0.05	0.07	0.24	0.34	0.45	0.03	0.03	0.04
63	0.047	0.0126	0.336	0.0753	0.0318	0.00562	0.03	0.05	0.07	0.24	0.34	0.45	0.03	0.03	0.04
64	0.0454	0.0123	0.335	0.0758	0.0328	0.00561	0.03	0.05	0.07	0.23	0.34	0.46	0.03	0.03	0.04
65	0.0445	0.0121	0.334	0.075	0.0333	0.00567	0.03	0.04	0.07	0.24	0.34	0.45	0.03	0.03	0.04
66	0.0447	0.012	0.336	0.0748	0.0335	0.00584	0.03	0.04	0.06	0.24	0.34	0.45	0.03	0.03	0.04
67	0.0436	0.012	0.332	0.0764	0.0339	0.00589	0.03	0.04	0.06	0.24	0.34	0.45	0.03	0.03	0.04
68	0.0424	0.0119	0.33	0.0768	0.0349	0.006	0.03	0.04	0.06	0.23	0.33	0.45	0.03	0.03	0.04
69	0.0415	0.0115	0.329	0.0754	0.0353	0.00573	0.03	0.04	0.06	0.23	0.33	0.45	0.03	0.03	0.04
70	0.0432	0.0118	0.336	0.075	0.0341	0.00548	0.03	0.04	0.06	0.24	0.34	0.45	0.03	0.03	0.04
71	0.0408	0.0117	0.326	0.0779	0.0355	0.00596	0.03	0.04	0.06	0.23	0.33	0.45	0.03	0.03	0.05
72	0.0393	0.0113	0.323	0.0766	0.0367	0.00626	0.03	0.04	0.06	0.22	0.33	0.44	0.03	0.04	0.05
73	0.0383	0.0111	0.32	0.0769	0.0375	0.00626	0.02	0.04	0.06	0.22	0.32	0.44	0.03	0.04	0.05
74	0.0371	0.0109	0.318	0.0769	0.0383	0.00633	0.02	0.04	0.05	0.22	0.32	0.44	0.03	0.04	0.05
75	0.0365	0.0107	0.318	0.0758	0.0393	0.00645	0.02	0.04	0.05	0.22	0.32	0.44	0.03	0.04	0.05
76	0.0356	0.0107	0.316	0.0765	0.0399	0.00656	0.02	0.04	0.05	0.22	0.32	0.44	0.03	0.04	0.05
77	0.035	0.0104	0.314	0.0757	0.0406	0.00671	0.02	0.03	0.05	0.22	0.32	0.43	0.03	0.04	0.05
78	0.0344	0.0101	0.314	0.0745	0.0412	0.00659	0.02	0.03	0.05	0.22	0.32	0.43	0.03	0.04	0.05
79	0.0337	0.0101	0.312	0.0764	0.0417	0.00662	0.02	0.03	0.05	0.21	0.31	0.43	0.03	0.04	0.05
80	0.0333	0.01	0.311	0.0751	0.0424	0.00676	0.02	0.03	0.05	0.21	0.32	0.43	0.04	0.04	0.05
