Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.602	0.39	0.499	0.212	0.00519	0.00235	0.19	0.52	1.4	0.21	0.49	0.85	0.003	0.005	0.009
2	0.337	0.198	0.499	0.204	0.00694	0.00214	0.13	0.29	0.74	0.23	0.49	0.85	0.005	0.007	0.01
3	0.221	0.1	0.495	0.176	0.00869	0.00245	0.11	0.2	0.42	0.27	0.49	0.81	0.006	0.008	0.01
4	0.182	0.052	0.487	0.128	0.00918	0.00203	0.12	0.18	0.28	0.32	0.48	0.72	0.007	0.009	0.01
5	0.166	0.0309	0.479	0.0887	0.00905	0.00175	0.13	0.16	0.22	0.36	0.47	0.63	0.007	0.009	0.01
6	0.16	0.0221	0.474	0.0631	0.00907	0.00179	0.13	0.16	0.2	0.39	0.47	0.58	0.007	0.009	0.01
7	0.158	0.0189	0.472	0.049	0.00884	0.00158	0.13	0.16	0.19	0.41	0.47	0.55	0.007	0.009	0.01
8	0.155	0.018	0.47	0.0409	0.00878	0.00152	0.13	0.15	0.18	0.42	0.47	0.54	0.007	0.009	0.01
9	0.154	0.0177	0.468	0.0376	0.00913	0.002	0.13	0.15	0.18	0.42	0.47	0.53	0.007	0.009	0.01
10	0.153	0.0171	0.467	0.0364	0.00876	0.00156	0.13	0.15	0.18	0.42	0.47	0.53	0.007	0.008	0.01
11	0.152	0.0174	0.467	0.0361	0.00882	0.00168	0.13	0.15	0.18	0.42	0.47	0.53	0.007	0.008	0.01
12	0.152	0.0174	0.469	0.0355	0.00886	0.00167	0.13	0.15	0.18	0.42	0.47	0.53	0.007	0.009	0.01
13	0.15	0.0172	0.467	0.0344	0.0087	0.00142	0.13	0.15	0.18	0.42	0.47	0.53	0.007	0.008	0.01
14	0.15	0.0175	0.467	0.0337	0.00892	0.00155	0.13	0.15	0.18	0.43	0.47	0.52	0.007	0.009	0.01
15	0.15	0.0176	0.466	0.0333	0.00879	0.00145	0.13	0.15	0.18	0.42	0.46	0.52	0.007	0.009	0.01
16	0.147	0.0178	0.465	0.0336	0.00895	0.00138	0.13	0.15	0.18	0.43	0.46	0.52	0.007	0.009	0.01
17	0.148	0.0173	0.465	0.0357	0.00908	0.00159	0.13	0.15	0.18	0.42	0.46	0.53	0.007	0.009	0.01
18	0.145	0.0175	0.465	0.0362	0.00918	0.00151	0.12	0.14	0.17	0.42	0.46	0.53	0.007	0.009	0.01
19	0.144	0.0174	0.464	0.0371	0.00916	0.00153	0.12	0.14	0.17	0.42	0.46	0.53	0.007	0.009	0.01
20	0.143	0.0175	0.464	0.0357	0.00931	0.00144	0.12	0.14	0.17	0.42	0.46	0.53	0.008	0.009	0.01
21	0.143	0.0174	0.464	0.0351	0.00943	0.00149	0.12	0.14	0.17	0.42	0.46	0.52	0.008	0.009	0.01
22	0.141	0.0177	0.463	0.0359	0.00958	0.00154	0.12	0.14	0.17	0.42	0.46	0.53	0.008	0.009	0.01
23	0.14	0.0175	0.463	0.0356	0.00973	0.00149	0.12	0.14	0.17	0.42	0.46	0.52	0.008	0.01	0.01
24	0.139	0.0171	0.462	0.0336	0.01	0.00151	0.12	0.14	0.17	0.42	0.46	0.52	0.008	0.01	0.01
25	0.138	0.0172	0.463	0.0353	0.00999	0.00143	0.12	0.14	0.16	0.42	0.46	0.52	0.008	0.01	0.01
26	0.138	0.017	0.463	0.0361	0.0103	0.00155	0.12	0.14	0.16	0.42	0.46	0.53	0.009	0.01	0.01
27	0.137	0.0168	0.463	0.0352	0.0104	0.00151	0.12	0.14	0.16	0.42	0.46	0.52	0.009	0.01	0.01
28	0.138	0.0166	0.462	0.0353	0.0106	0.00155	0.12	0.14	0.16	0.42	0.46	0.52	0.009	0.01	0.01
29	0.136	0.0158	0.462	0.0342	0.0107	0.00145	0.12	0.13	0.16	0.42	0.46	0.52	0.009	0.01	0.01
30	0.137	0.0155	0.464	0.033	0.0111	0.00167	0.12	0.14	0.16	0.42	0.46	0.52	0.009	0.01	0.01
31	0.137	0.0152	0.464	0.0342	0.011	0.00159	0.12	0.14	0.16	0.42	0.46	0.52	0.009	0.01	0.01
32	0.135	0.0148	0.463	0.035	0.0112	0.00155	0.12	0.13	0.16	0.42	0.46	0.52	0.009	0.01	0.01
33	0.135	0.0146	0.463	0.0344	0.0115	0.00165	0.12	0.13	0.16	0.42	0.46	0.52	0.01	0.01	0.01
34	0.136	0.0146	0.464	0.034	0.0115	0.00155	0.12	0.13	0.16	0.42	0.46	0.52	0.01	0.01	0.01
35	0.136	0.0143	0.463	0.0333	0.0117	0.00152	0.12	0.14	0.16	0.42	0.46	0.52	0.01	0.01	0.01
36	0.136	0.0143	0.465	0.033	0.0118	0.00154	0.12	0.14	0.16	0.42	0.46	0.52	0.01	0.01	0.01
37	0.136	0.0138	0.466	0.0322	0.0119	0.00157	0.12	0.14	0.16	0.43	0.46	0.52	0.01	0.01	0.01
38	0.136	0.0138	0.466	0.0314	0.012	0.00154	0.12	0.14	0.16	0.43	0.46	0.52	0.01	0.01	0.01
39	0.14	0.0133	0.468	0.031	0.0123	0.00192	0.12	0.14	0.16	0.43	0.47	0.52	0.01	0.01	0.02
40	0.139	0.0133	0.468	0.0313	0.0121	0.00153	0.12	0.14	0.16	0.43	0.47	0.52	0.01	0.01	0.01
41	0.138	0.013	0.468	0.0311	0.0124	0.00164	0.12	0.14	0.16	0.43	0.47	0.52	0.01	0.01	0.02
42	0.139	0.0125	0.469	0.0308	0.0126	0.00187	0.12	0.14	0.16	0.43	0.47	0.52	0.01	0.01	0.02
43	0.134	0.0124	0.468	0.032	0.0123	0.00153	0.12	0.13	0.15	0.43	0.47	0.52	0.01	0.01	0.02
44	0.13	0.0116	0.466	0.0308	0.0126	0.00158	0.12	0.13	0.15	0.43	0.46	0.52	0.01	0.01	0.02
45	0.126	0.0118	0.466	0.0318	0.0127	0.00164	0.11	0.13	0.15	0.43	0.46	0.52	0.01	0.01	0.02
46	0.122	0.0115	0.465	0.033	0.013	0.00168	0.11	0.12	0.14	0.42	0.46	0.52	0.01	0.01	0.02
47	0.119	0.0116	0.464	0.034	0.0133	0.00183	0.11	0.12	0.14	0.42	0.46	0.52	0.01	0.01	0.02
48	0.117	0.0117	0.463	0.0335	0.0133	0.00168	0.1	0.12	0.14	0.42	0.46	0.52	0.01	0.01	0.02
49	0.114	0.0113	0.463	0.0332	0.0136	0.00174	0.1	0.11	0.13	0.42	0.46	0.52	0.01	0.01	0.02
50	0.111	0.0113	0.462	0.0345	0.0138	0.00183	0.1	0.11	0.13	0.42	0.46	0.52	0.01	0.01	0.02
51	0.108	0.0121	0.462	0.0341	0.014	0.00188	0.09	0.11	0.13	0.42	0.46	0.52	0.01	0.01	0.02
52	0.105	0.0119	0.459	0.035	0.0141	0.00192	0.09	0.1	0.12	0.41	0.46	0.52	0.01	0.01	0.02
53	0.103	0.0119	0.458	0.0361	0.0143	0.00194	0.09	0.1	0.12	0.41	0.46	0.52	0.01	0.01	0.02
54	0.101	0.0114	0.457	0.0363	0.0145	0.00198	0.09	0.1	0.12	0.41	0.45	0.52	0.01	0.01	0.02
55	0.0991	0.0117	0.456	0.0363	0.0146	0.00192	0.09	0.1	0.12	0.41	0.45	0.52	0.01	0.01	0.02
56	0.096	0.0115	0.456	0.0371	0.0149	0.00198	0.08	0.1	0.11	0.41	0.45	0.52	0.01	0.01	0.02
57	0.0939	0.0114	0.455	0.0372	0.0151	0.002	0.08	0.09	0.11	0.41	0.45	0.52	0.01	0.01	0.02
58	0.0919	0.0112	0.453	0.0383	0.0152	0.00204	0.08	0.09	0.11	0.4	0.45	0.52	0.01	0.01	0.02
59	0.0896	0.0111	0.452	0.0396	0.0155	0.00206	0.08	0.09	0.11	0.4	0.45	0.52	0.01	0.02	0.02
60	0.0873	0.011	0.451	0.0396	0.0159	0.00206	0.08	0.09	0.1	0.4	0.45	0.52	0.01	0.02	0.02
