Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.617	0.392	0.497	0.207	0.00414	0.00158	0.19	0.53	1.4	0.21	0.5	0.84	0.003	0.004	0.007
2	0.336	0.199	0.491	0.199	0.00584	0.00202	0.12	0.29	0.71	0.23	0.48	0.82	0.004	0.005	0.01
3	0.211	0.102	0.482	0.172	0.00757	0.00231	0.09	0.19	0.4	0.26	0.47	0.77	0.005	0.007	0.01
4	0.169	0.0568	0.473	0.129	0.0084	0.00205	0.1	0.16	0.27	0.3	0.47	0.7	0.006	0.008	0.01
5	0.153	0.0343	0.468	0.0907	0.00858	0.00158	0.11	0.15	0.21	0.36	0.46	0.62	0.007	0.008	0.01
6	0.147	0.0243	0.462	0.0676	0.00864	0.00139	0.12	0.15	0.19	0.38	0.46	0.58	0.007	0.008	0.01
7	0.145	0.0195	0.457	0.0537	0.00855	0.00127	0.12	0.14	0.18	0.39	0.45	0.55	0.007	0.008	0.01
8	0.143	0.0174	0.457	0.0467	0.00866	0.0012	0.12	0.14	0.17	0.4	0.46	0.54	0.007	0.009	0.01
9	0.143	0.0164	0.454	0.0427	0.00862	0.00118	0.12	0.14	0.17	0.4	0.45	0.52	0.007	0.009	0.01
10	0.143	0.0161	0.451	0.0402	0.00876	0.00119	0.12	0.14	0.17	0.4	0.45	0.52	0.007	0.009	0.01
11	0.142	0.0162	0.449	0.0396	0.00875	0.00117	0.12	0.14	0.17	0.4	0.45	0.52	0.007	0.009	0.01
12	0.142	0.0163	0.447	0.0393	0.00883	0.0012	0.12	0.14	0.17	0.4	0.44	0.51	0.007	0.009	0.01
13	0.141	0.0165	0.447	0.0399	0.00891	0.00119	0.12	0.14	0.17	0.4	0.45	0.51	0.007	0.009	0.01
14	0.142	0.0168	0.447	0.0389	0.00899	0.00123	0.12	0.14	0.17	0.4	0.45	0.51	0.008	0.009	0.01
15	0.14	0.0164	0.446	0.0382	0.00913	0.00129	0.12	0.14	0.17	0.4	0.44	0.51	0.008	0.009	0.01
16	0.141	0.0162	0.446	0.0389	0.00915	0.00125	0.12	0.14	0.17	0.4	0.44	0.52	0.008	0.009	0.01
17	0.141	0.0163	0.444	0.0382	0.00922	0.00131	0.12	0.14	0.17	0.4	0.44	0.51	0.008	0.009	0.01
18	0.138	0.0158	0.445	0.0389	0.0095	0.00136	0.12	0.14	0.16	0.4	0.44	0.51	0.008	0.009	0.01
19	0.138	0.0157	0.445	0.0381	0.00961	0.00134	0.12	0.14	0.17	0.4	0.44	0.51	0.008	0.009	0.01
20	0.137	0.016	0.445	0.0379	0.00967	0.00134	0.12	0.14	0.17	0.4	0.44	0.51	0.008	0.01	0.01
21	0.136	0.0157	0.444	0.0383	0.00984	0.00137	0.12	0.14	0.16	0.39	0.44	0.51	0.008	0.01	0.01
22	0.134	0.0153	0.443	0.0379	0.0101	0.00139	0.11	0.13	0.16	0.4	0.44	0.51	0.008	0.01	0.01
23	0.134	0.0156	0.444	0.039	0.0102	0.00144	0.11	0.13	0.16	0.39	0.44	0.51	0.009	0.01	0.01
24	0.133	0.0157	0.442	0.0395	0.0105	0.00149	0.11	0.13	0.16	0.39	0.44	0.51	0.009	0.01	0.01
25	0.133	0.0159	0.443	0.0405	0.0105	0.00146	0.11	0.13	0.16	0.39	0.44	0.51	0.009	0.01	0.01
