Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
47	0.0467	0.0214	0.278	0.102	0.0289	0.0138	0.02	0.05	0.08	0.16	0.28	0.45	0.02	0.03	0.05
48	0.0454	0.021	0.276	0.103	0.0291	0.0138	0.02	0.04	0.08	0.16	0.27	0.45	0.02	0.03	0.05
49	0.044	0.0202	0.274	0.101	0.0296	0.0139	0.02	0.04	0.08	0.16	0.27	0.45	0.02	0.03	0.05
50	0.044	0.02	0.274	0.102	0.0295	0.0132	0.02	0.04	0.08	0.16	0.27	0.46	0.02	0.03	0.05
51	0.0424	0.0198	0.272	0.103	0.0307	0.014	0.02	0.04	0.08	0.15	0.27	0.46	0.02	0.03	0.05
52	0.042	0.0195	0.274	0.0997	0.0307	0.0129	0.02	0.04	0.07	0.16	0.27	0.44	0.02	0.03	0.05
53	0.0407	0.0187	0.272	0.099	0.0312	0.0129	0.02	0.04	0.07	0.16	0.27	0.44	0.02	0.03	0.05
54	0.0405	0.0189	0.274	0.1	0.0318	0.0137	0.02	0.04	0.07	0.16	0.27	0.45	0.02	0.03	0.06
55	0.0399	0.0185	0.269	0.102	0.0311	0.0127	0.02	0.04	0.07	0.15	0.26	0.44	0.02	0.03	0.05
56	0.039	0.0182	0.271	0.1	0.0318	0.0128	0.02	0.04	0.07	0.16	0.26	0.44	0.02	0.03	0.05
57	0.0379	0.0177	0.269	0.0993	0.0326	0.0131	0.02	0.04	0.07	0.16	0.26	0.44	0.02	0.03	0.05
58	0.0373	0.0172	0.27	0.0985	0.0336	0.0132	0.02	0.04	0.07	0.16	0.26	0.44	0.02	0.03	0.06
59	0.0364	0.0171	0.27	0.0982	0.0343	0.0138	0.02	0.03	0.07	0.16	0.26	0.44	0.03	0.03	0.06
60	0.036	0.0168	0.267	0.0978	0.0348	0.0136	0.02	0.03	0.06	0.16	0.26	0.43	0.03	0.03	0.06
61	0.0351	0.0164	0.266	0.0986	0.035	0.0135	0.02	0.03	0.06	0.16	0.26	0.43	0.03	0.03	0.06
62	0.0345	0.0165	0.265	0.0991	0.0355	0.0135	0.02	0.03	0.06	0.15	0.26	0.43	0.03	0.03	0.06
63	0.0343	0.0161	0.266	0.0984	0.0361	0.0138	0.02	0.03	0.06	0.16	0.26	0.43	0.03	0.03	0.06
64	0.0338	0.0156	0.268	0.0963	0.0373	0.0142	0.02	0.03	0.06	0.16	0.26	0.42	0.03	0.03	0.07
65	0.0335	0.0152	0.269	0.0955	0.0376	0.0144	0.02	0.03	0.06	0.17	0.27	0.42	0.03	0.03	0.06
66	0.0337	0.0152	0.273	0.0944	0.0379	0.0153	0.02	0.03	0.06	0.17	0.27	0.42	0.03	0.03	0.07
67	0.0333	0.0149	0.27	0.0942	0.0381	0.0151	0.02	0.03	0.06	0.17	0.27	0.42	0.03	0.03	0.06
68	0.0333	0.0147	0.274	0.0938	0.0386	0.0153	0.02	0.03	0.06	0.17	0.27	0.42	0.03	0.03	0.07
69	0.0331	0.0145	0.274	0.0936	0.0393	0.0152	0.02	0.03	0.06	0.17	0.27	0.43	0.03	0.04	0.07
70	0.0352	0.0147	0.28	0.0906	0.0388	0.0146	0.02	0.03	0.06	0.19	0.28	0.43	0.03	0.04	0.06
71	0.0348	0.0143	0.275	0.0923	0.0386	0.0146	0.02	0.03	0.06	0.18	0.27	0.42	0.03	0.04	0.06
72	0.0344	0.014	0.28	0.0912	0.0396	0.0146	0.02	0.03	0.06	0.18	0.28	0.43	0.03	0.04	0.06
74	0.0334	0.0135	0.282	0.0895	0.0407	0.014	0.02	0.03	0.06	0.19	0.28	0.42	0.03	0.04	0.06
75	0.0337	0.0134	0.285	0.0882	0.0416	0.0142	0.02	0.03	0.06	0.19	0.28	0.43	0.03	0.04	0.07
76	0.0337	0.0132	0.286	0.0867	0.0417	0.0139	0.02	0.03	0.06	0.19	0.28	0.43	0.03	0.04	0.06
77	0.0337	0.0129	0.288	0.0862	0.0423	0.0136	0.02	0.03	0.06	0.2	0.29	0.42	0.03	0.04	0.06
78	0.0338	0.013	0.29	0.0853	0.0431	0.0135	0.02	0.03	0.06	0.2	0.29	0.43	0.03	0.04	0.06
79	0.034	0.0128	0.293	0.0848	0.0431	0.0134	0.02	0.03	0.05	0.21	0.29	0.43	0.03	0.04	0.07
80	0.0337	0.0126	0.293	0.0846	0.0437	0.0133	0.02	0.03	0.05	0.21	0.29	0.42	0.03	0.04	0.07
