Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.459	0.429	0.499	0.289	0.00982	0.0114	0.05	0.33	1.3	0.1	0.51	0.95	0.004	0.006	0.03
2	0.333	0.273	0.499	0.265	0.0087	0.00699	0.06	0.26	0.86	0.14	0.5	0.92	0.004	0.007	0.02
3	0.238	0.173	0.502	0.252	0.0099	0.00595	0.06	0.2	0.58	0.17	0.49	0.92	0.005	0.008	0.02
4	0.182	0.108	0.503	0.231	0.0107	0.00489	0.06	0.16	0.39	0.21	0.48	0.9	0.006	0.01	0.02
5	0.152	0.071	0.5	0.207	0.0109	0.00395	0.07	0.14	0.28	0.24	0.47	0.88	0.007	0.01	0.02
6	0.133	0.048	0.493	0.179	0.0115	0.00383	0.07	0.13	0.22	0.27	0.47	0.83	0.007	0.01	0.02
7	0.122	0.036	0.482	0.156	0.0118	0.00366	0.07	0.12	0.18	0.29	0.47	0.77	0.008	0.01	0.02
8	0.116	0.0299	0.474	0.135	0.012	0.00348	0.08	0.12	0.16	0.31	0.46	0.72	0.008	0.01	0.02
9	0.109	0.0262	0.467	0.12	0.012	0.0033	0.07	0.11	0.15	0.32	0.46	0.69	0.009	0.01	0.02
10	0.105	0.0245	0.462	0.112	0.0123	0.00331	0.07	0.11	0.14	0.33	0.46	0.67	0.009	0.01	0.02
11	0.101	0.023	0.458	0.105	0.0125	0.00336	0.07	0.1	0.14	0.33	0.46	0.64	0.009	0.01	0.02
12	0.0999	0.0225	0.455	0.0985	0.0127	0.00355	0.07	0.1	0.13	0.33	0.45	0.63	0.009	0.01	0.02
13	0.0974	0.0215	0.453	0.095	0.0127	0.00355	0.07	0.1	0.13	0.34	0.45	0.62	0.009	0.01	0.02
14	0.0952	0.0211	0.45	0.0934	0.0129	0.00356	0.07	0.1	0.13	0.34	0.45	0.6	0.009	0.01	0.02
15	0.0928	0.0208	0.449	0.0928	0.0132	0.0037	0.07	0.09	0.13	0.34	0.45	0.6	0.01	0.01	0.02
16	0.0913	0.0205	0.446	0.0921	0.0134	0.00372	0.07	0.09	0.12	0.34	0.45	0.6	0.01	0.01	0.02
17	0.0896	0.0202	0.445	0.0925	0.0138	0.00405	0.07	0.09	0.12	0.34	0.44	0.6	0.01	0.01	0.02
18	0.0873	0.0198	0.442	0.0922	0.0138	0.00398	0.06	0.09	0.12	0.34	0.44	0.6	0.01	0.01	0.02
19	0.0867	0.0198	0.442	0.0911	0.0142	0.00415	0.06	0.09	0.12	0.34	0.44	0.6	0.01	0.01	0.02
20	0.085	0.0198	0.44	0.0913	0.0141	0.00393	0.06	0.08	0.11	0.34	0.44	0.59	0.01	0.01	0.02
21	0.0834	0.0194	0.439	0.0913	0.0144	0.00408	0.06	0.08	0.11	0.33	0.44	0.59	0.01	0.01	0.02
22	0.0815	0.0191	0.438	0.0925	0.0147	0.00433	0.06	0.08	0.11	0.33	0.44	0.59	0.01	0.01	0.02
23	0.0808	0.0191	0.437	0.0929	0.0155	0.00469	0.06	0.08	0.11	0.33	0.44	0.6	0.01	0.01	0.03
24	0.0798	0.0187	0.437	0.0933	0.0151	0.0043	0.06	0.08	0.11	0.33	0.44	0.59	0.01	0.01	0.02
25	0.0777	0.0184	0.435	0.0929	0.0157	0.0045	0.06	0.08	0.11	0.33	0.43	0.59	0.01	0.01	0.02
26	0.0763	0.0179	0.434	0.0937	0.0161	0.00475	0.05	0.08	0.1	0.33	0.43	0.59	0.01	0.01	0.03
27	0.0754	0.0176	0.433	0.0936	0.0163	0.00457	0.05	0.08	0.1	0.33	0.43	0.59	0.01	0.02	0.02
28	0.0739	0.0176	0.431	0.0948	0.0167	0.00486	0.05	0.07	0.1	0.32	0.43	0.6	0.01	0.02	0.03
29	0.0727	0.0175	0.431	0.0958	0.0171	0.00456	0.05	0.07	0.1	0.32	0.43	0.6	0.01	0.02	0.03
30	0.0719	0.0175	0.431	0.0965	0.0174	0.00467	0.05	0.07	0.1	0.32	0.43	0.6	0.01	0.02	0.03
31	0.071	0.0174	0.429	0.096	0.0178	0.00488	0.05	0.07	0.1	0.32	0.43	0.6	0.01	0.02	0.03
32	0.0699	0.0172	0.427	0.0958	0.0181	0.00487	0.05	0.07	0.1	0.31	0.43	0.59	0.01	0.02	0.03
33	0.0687	0.0173	0.426	0.097	0.0189	0.00531	0.05	0.07	0.09	0.31	0.42	0.59	0.01	0.02	0.03
34	0.0676	0.0173	0.424	0.0984	0.0191	0.00529	0.05	0.07	0.09	0.31	0.42	0.59	0.01	0.02	0.03
35	0.0665	0.0169	0.423	0.099	0.0194	0.00521	0.04	0.07	0.09	0.31	0.42	0.6	0.01	0.02	0.03
36	0.0652	0.0171	0.421	0.101	0.0196	0.00521	0.04	0.07	0.09	0.3	0.42	0.59	0.01	0.02	0.03
37	0.0636	0.0171	0.42	0.103	0.0202	0.00529	0.04	0.06	0.09	0.3	0.42	0.59	0.02	0.02	0.03
38	0.063	0.017	0.42	0.104	0.0209	0.00556	0.04	0.06	0.09	0.3	0.41	0.59	0.02	0.02	0.03
