Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.66	0.422	0.49	0.21	0.00386	0.0032	0.2	0.57	1.5	0.21	0.48	0.83	0.002	0.003	0.006
2	0.442	0.277	0.49	0.21	0.00519	0.00298	0.14	0.38	0.99	0.21	0.48	0.83	0.003	0.005	0.008
3	0.303	0.186	0.488	0.209	0.00668	0.00287	0.1	0.26	0.67	0.21	0.47	0.82	0.005	0.006	0.01
4	0.228	0.127	0.483	0.195	0.00798	0.00275	0.09	0.2	0.47	0.23	0.47	0.8	0.006	0.008	0.01
5	0.184	0.0866	0.475	0.171	0.00906	0.00258	0.08	0.17	0.35	0.25	0.47	0.76	0.007	0.009	0.01
6	0.162	0.0604	0.467	0.141	0.0098	0.00249	0.09	0.16	0.27	0.29	0.46	0.71	0.008	0.01	0.01
7	0.15	0.0452	0.46	0.114	0.0102	0.00199	0.09	0.15	0.23	0.32	0.46	0.65	0.008	0.01	0.01
8	0.144	0.0356	0.455	0.0924	0.0106	0.00171	0.1	0.14	0.2	0.34	0.46	0.6	0.009	0.01	0.01
9	0.138	0.0299	0.451	0.0782	0.0109	0.00169	0.1	0.14	0.19	0.35	0.45	0.58	0.009	0.01	0.01
10	0.135	0.0263	0.447	0.0696	0.0112	0.00166	0.1	0.14	0.18	0.36	0.45	0.56	0.009	0.01	0.01
11	0.133	0.0241	0.443	0.0624	0.0113	0.00163	0.1	0.13	0.17	0.36	0.44	0.55	0.01	0.01	0.01
12	0.132	0.0222	0.442	0.0556	0.0115	0.00161	0.1	0.13	0.17	0.37	0.44	0.53	0.01	0.01	0.01
13	0.128	0.0209	0.44	0.0531	0.0119	0.00166	0.1	0.13	0.16	0.37	0.44	0.53	0.01	0.01	0.01
14	0.127	0.0202	0.439	0.0503	0.0121	0.00168	0.1	0.13	0.16	0.38	0.44	0.52	0.01	0.01	0.01
15	0.125	0.0196	0.437	0.0494	0.0124	0.00171	0.1	0.12	0.16	0.38	0.44	0.51	0.01	0.01	0.02
16	0.125	0.0188	0.437	0.0464	0.0125	0.00172	0.1	0.12	0.16	0.38	0.44	0.51	0.01	0.01	0.02
17	0.123	0.0187	0.436	0.047	0.0126	0.0017	0.1	0.12	0.15	0.38	0.44	0.51	0.01	0.01	0.02
18	0.122	0.0188	0.434	0.0467	0.0128	0.00175	0.1	0.12	0.15	0.38	0.43	0.51	0.01	0.01	0.02
19	0.12	0.0182	0.432	0.046	0.013	0.00177	0.1	0.12	0.15	0.38	0.43	0.5	0.01	0.01	0.02
20	0.117	0.0183	0.431	0.0459	0.0134	0.00186	0.09	0.12	0.15	0.38	0.43	0.5	0.01	0.01	0.02
21	0.116	0.0178	0.431	0.0442	0.0137	0.00186	0.09	0.11	0.14	0.38	0.43	0.5	0.01	0.01	0.02
22	0.114	0.0174	0.43	0.0441	0.0139	0.00187	0.09	0.11	0.14	0.38	0.43	0.5	0.01	0.01	0.02
23	0.112	0.0173	0.429	0.0441	0.0143	0.00187	0.09	0.11	0.14	0.38	0.43	0.5	0.01	0.01	0.02
24	0.111	0.0179	0.428	0.0457	0.0145	0.00187	0.09	0.11	0.14	0.38	0.43	0.5	0.01	0.01	0.02
25	0.107	0.0182	0.425	0.0484	0.0147	0.00193	0.09	0.11	0.14	0.37	0.42	0.5	0.01	0.01	0.02
26	0.107	0.0178	0.426	0.0459	0.0149	0.00193	0.09	0.11	0.14	0.38	0.42	0.5	0.01	0.01	0.02
27	0.106	0.0178	0.426	0.0458	0.0151	0.00191	0.08	0.11	0.14	0.37	0.43	0.5	0.01	0.01	0.02
28	0.105	0.0177	0.425	0.0456	0.0153	0.0019	0.08	0.1	0.13	0.37	0.43	0.5	0.01	0.02	0.02
29	0.104	0.0176	0.427	0.0461	0.0156	0.00191	0.08	0.1	0.13	0.37	0.43	0.5	0.01	0.02	0.02
