Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.639	0.434	0.485	0.223	0.0042	0.00223	0.17	0.54	1.5	0.19	0.49	0.84	0.003	0.004	0.008
2	0.419	0.282	0.483	0.224	0.00575	0.00249	0.11	0.35	0.96	0.19	0.48	0.85	0.004	0.005	0.01
3	0.282	0.189	0.481	0.226	0.00756	0.00328	0.08	0.24	0.65	0.18	0.48	0.85	0.005	0.007	0.01
4	0.207	0.128	0.477	0.215	0.00898	0.0034	0.07	0.18	0.45	0.19	0.47	0.84	0.006	0.008	0.02
5	0.164	0.0883	0.469	0.194	0.0101	0.00322	0.06	0.15	0.33	0.21	0.46	0.8	0.007	0.009	0.02
6	0.14	0.0615	0.462	0.166	0.0106	0.00289	0.07	0.13	0.25	0.24	0.46	0.75	0.008	0.01	0.02
7	0.126	0.0448	0.456	0.138	0.0111	0.00258	0.07	0.12	0.2	0.28	0.45	0.69	0.008	0.01	0.02
8	0.118	0.034	0.449	0.113	0.0113	0.00232	0.07	0.12	0.17	0.3	0.45	0.64	0.009	0.01	0.02
9	0.113	0.0279	0.446	0.0962	0.0115	0.00211	0.08	0.11	0.16	0.32	0.45	0.6	0.009	0.01	0.02
10	0.11	0.0239	0.44	0.0833	0.0117	0.00197	0.08	0.11	0.15	0.33	0.44	0.57	0.01	0.01	0.02
11	0.108	0.0213	0.437	0.0747	0.0118	0.00186	0.08	0.11	0.14	0.34	0.44	0.55	0.01	0.01	0.02
12	0.107	0.0194	0.436	0.0675	0.0118	0.00174	0.08	0.11	0.14	0.35	0.44	0.54	0.01	0.01	0.01
13	0.104	0.0182	0.433	0.0641	0.0121	0.00178	0.08	0.11	0.13	0.35	0.43	0.53	0.01	0.01	0.02
14	0.103	0.0175	0.431	0.0613	0.0123	0.00177	0.08	0.1	0.13	0.35	0.43	0.52	0.01	0.01	0.02
15	0.101	0.017	0.429	0.0595	0.0124	0.00177	0.08	0.1	0.13	0.35	0.43	0.52	0.01	0.01	0.02
16	0.1	0.0163	0.429	0.056	0.0126	0.00182	0.08	0.1	0.13	0.36	0.43	0.52	0.01	0.01	0.02
17	0.0996	0.0159	0.428	0.0554	0.0126	0.00176	0.08	0.1	0.13	0.36	0.43	0.52	0.01	0.01	0.02
18	0.0983	0.0158	0.425	0.0553	0.0127	0.00175	0.08	0.1	0.12	0.36	0.42	0.51	0.01	0.01	0.02
19	0.096	0.0154	0.423	0.0553	0.013	0.0018	0.08	0.1	0.12	0.36	0.42	0.51	0.01	0.01	0.02
20	0.0945	0.0152	0.423	0.0546	0.0133	0.00187	0.08	0.09	0.12	0.35	0.42	0.51	0.01	0.01	0.02
21	0.0935	0.015	0.421	0.0538	0.0135	0.00185	0.08	0.09	0.12	0.36	0.42	0.51	0.01	0.01	0.02
22	0.0923	0.0148	0.42	0.054	0.0137	0.00189	0.08	0.09	0.12	0.35	0.42	0.51	0.01	0.01	0.02
23	0.0917	0.0146	0.419	0.0529	0.0139	0.00191	0.08	0.09	0.12	0.36	0.42	0.5	0.01	0.01	0.02
24	0.0905	0.0145	0.417	0.0538	0.0141	0.00192	0.07	0.09	0.11	0.36	0.42	0.5	0.01	0.01	0.02
25	0.0892	0.015	0.416	0.056	0.0143	0.00192	0.07	0.09	0.11	0.35	0.42	0.51	0.01	0.01	0.02
26	0.0891	0.0146	0.417	0.0541	0.0145	0.00192	0.07	0.09	0.11	0.36	0.42	0.5	0.01	0.01	0.02
27	0.0884	0.0143	0.417	0.0535	0.0146	0.00193	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.01	0.02
28	0.0879	0.0145	0.416	0.053	0.0148	0.00195	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.01	0.02
29	0.0871	0.0144	0.416	0.0527	0.0151	0.00194	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.01	0.02
30	0.0866	0.0143	0.417	0.0531	0.0153	0.00194	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
31	0.0862	0.0142	0.416	0.0534	0.0153	0.00199	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
32	0.0856	0.0143	0.415	0.0536	0.0156	0.00203	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
33	0.0855	0.0143	0.415	0.0531	0.0158	0.00203	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
34	0.0851	0.0143	0.415	0.0531	0.0158	0.00191	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
35	0.085	0.0143	0.416	0.0528	0.016	0.00197	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
36	0.0849	0.0141	0.417	0.0529	0.016	0.00192	0.07	0.09	0.11	0.35	0.42	0.5	0.01	0.02	0.02
37	0.0842	0.0141	0.416	0.0529	0.0162	0.00193	0.07	0.08	0.11	0.35	0.42	0.5	0.01	0.02	0.02
38	0.0839	0.0139	0.416	0.053	0.0164	0.00191	0.07	0.08	0.11	0.35	0.42	0.5	0.01	0.02	0.02
39	0.0841	0.0141	0.416	0.0528	0.0163	0.0019	0.07	0.08	0.11	0.35	0.42	0.5	0.01	0.02	0.02
40	0.0835	0.014	0.417	0.0533	0.0166	0.00198	0.07	0.08	0.1	0.35	0.42	0.5	0.01	0.02	0.02
41	0.0839	0.0142	0.418	0.0532	0.0167	0.00202	0.07	0.08	0.11	0.35	0.42	0.5	0.01	0.02	0.02
42	0.0837	0.0142	0.419	0.052	0.0166	0.00201	0.07	0.08	0.11	0.36	0.42	0.5	0.01	0.02	0.02
43	0.0819	0.014	0.418	0.0519	0.0167	0.00196	0.06	0.08	0.1	0.35	0.42	0.5	0.01	0.02	0.02
44	0.0799	0.0138	0.417	0.0533	0.0169	0.00204	0.06	0.08	0.1	0.35	0.42	0.5	0.01	0.02	0.02
45	0.0779	0.0136	0.414	0.0559	0.0169	0.00197	0.06	0.08	0.1	0.34	0.42	0.5	0.01	0.02	0.02
46	0.0752	0.0134	0.411	0.0558	0.0174	0.00207	0.06	0.08	0.1	0.34	0.41	0.5	0.01	0.02	0.02
47	0.0732	0.0133	0.411	0.0556	0.0176	0.00216	0.06	0.07	0.09	0.34	0.41	0.5	0.02	0.02	0.02
