Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.677	0.443	0.509	0.22	0.00413	0.00191	0.19	0.57	1.5	0.21	0.5	0.86	0.003	0.004	0.007
2	0.451	0.293	0.507	0.221	0.00556	0.0023	0.13	0.38	0.98	0.21	0.5	0.86	0.003	0.005	0.01
3	0.306	0.198	0.504	0.222	0.00729	0.00303	0.09	0.26	0.67	0.21	0.5	0.86	0.005	0.007	0.01
4	0.219	0.132	0.498	0.211	0.00882	0.00336	0.08	0.19	0.46	0.22	0.49	0.84	0.006	0.008	0.01
5	0.172	0.0899	0.489	0.191	0.01	0.00333	0.07	0.15	0.34	0.24	0.48	0.8	0.007	0.009	0.02
6	0.145	0.0626	0.48	0.165	0.0107	0.00306	0.07	0.14	0.25	0.27	0.47	0.75	0.008	0.01	0.02
7	0.129	0.045	0.47	0.138	0.0112	0.00274	0.07	0.13	0.2	0.29	0.46	0.69	0.008	0.01	0.02
8	0.12	0.0339	0.462	0.114	0.0116	0.0025	0.08	0.12	0.18	0.31	0.46	0.65	0.009	0.01	0.02
9	0.114	0.0271	0.456	0.0946	0.0118	0.00236	0.08	0.11	0.16	0.33	0.45	0.61	0.009	0.01	0.02
10	0.11	0.0231	0.45	0.0833	0.012	0.00221	0.08	0.11	0.15	0.34	0.45	0.58	0.01	0.01	0.02
11	0.108	0.0207	0.447	0.0744	0.0121	0.00208	0.08	0.11	0.14	0.35	0.45	0.56	0.01	0.01	0.02
12	0.106	0.0187	0.446	0.0669	0.0122	0.002	0.08	0.11	0.14	0.36	0.45	0.55	0.01	0.01	0.02
13	0.104	0.0174	0.443	0.0624	0.0124	0.00196	0.08	0.1	0.13	0.36	0.44	0.54	0.01	0.01	0.02
14	0.102	0.0164	0.44	0.0588	0.0126	0.00196	0.08	0.1	0.13	0.36	0.44	0.53	0.01	0.01	0.02
15	0.101	0.0156	0.44	0.0566	0.0128	0.00193	0.08	0.1	0.13	0.36	0.44	0.53	0.01	0.01	0.02
16	0.1	0.015	0.439	0.0544	0.013	0.00197	0.08	0.1	0.12	0.37	0.44	0.52	0.01	0.01	0.02
17	0.0994	0.0149	0.438	0.0539	0.013	0.00193	0.08	0.1	0.12	0.37	0.44	0.52	0.01	0.01	0.02
18	0.0983	0.0146	0.435	0.0543	0.0131	0.00189	0.08	0.1	0.12	0.36	0.44	0.52	0.01	0.01	0.02
19	0.0963	0.0143	0.435	0.0535	0.0134	0.00198	0.08	0.1	0.12	0.37	0.44	0.52	0.01	0.01	0.02
20	0.0945	0.0143	0.433	0.0534	0.0137	0.00202	0.08	0.09	0.12	0.37	0.43	0.52	0.01	0.01	0.02
21	0.0933	0.0139	0.432	0.0531	0.0139	0.00202	0.08	0.09	0.12	0.36	0.43	0.52	0.01	0.01	0.02
22	0.0922	0.0138	0.431	0.0532	0.0141	0.00205	0.08	0.09	0.12	0.37	0.43	0.52	0.01	0.01	0.02
23	0.0917	0.0138	0.431	0.052	0.0143	0.00201	0.08	0.09	0.12	0.37	0.43	0.52	0.01	0.01	0.02
24	0.0912	0.0137	0.429	0.0519	0.0145	0.00202	0.08	0.09	0.11	0.37	0.43	0.52	0.01	0.01	0.02
25	0.0906	0.0139	0.427	0.0547	0.0146	0.00205	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.01	0.02
26	0.0899	0.0137	0.429	0.0528	0.0149	0.00206	0.07	0.09	0.11	0.37	0.43	0.51	0.01	0.01	0.02
27	0.0891	0.0137	0.428	0.053	0.015	0.00207	0.07	0.09	0.11	0.36	0.43	0.51	0.01	0.01	0.02
28	0.0894	0.014	0.427	0.053	0.0151	0.00207	0.07	0.09	0.11	0.36	0.43	0.51	0.01	0.01	0.02
29	0.088	0.0139	0.428	0.0536	0.0155	0.00207	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.02	0.02
30	0.0875	0.0134	0.427	0.0542	0.0157	0.00207	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.02	0.02
31	0.0872	0.0132	0.428	0.052	0.0158	0.00204	0.07	0.09	0.11	0.36	0.43	0.51	0.01	0.02	0.02
