Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
15	0.106	0.0136	0.445	0.0487	0.0125	0.00164	0.09	0.11	0.13	0.38	0.44	0.52	0.01	0.01	0.02
16	0.106	0.0131	0.445	0.0469	0.0128	0.00164	0.09	0.11	0.13	0.38	0.45	0.52	0.01	0.01	0.02
17	0.105	0.0131	0.444	0.046	0.0127	0.00166	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
18	0.103	0.013	0.442	0.0459	0.0129	0.00162	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
19	0.102	0.0128	0.443	0.0464	0.0132	0.00164	0.09	0.1	0.12	0.38	0.44	0.52	0.01	0.01	0.02
20	0.0991	0.0126	0.441	0.0453	0.0135	0.00167	0.08	0.1	0.12	0.38	0.44	0.51	0.01	0.01	0.02
21	0.0983	0.0126	0.44	0.0442	0.0138	0.00168	0.08	0.1	0.12	0.38	0.44	0.51	0.01	0.01	0.02
22	0.0973	0.0122	0.44	0.045	0.0139	0.00169	0.08	0.1	0.12	0.38	0.44	0.51	0.01	0.01	0.02
23	0.0966	0.0121	0.439	0.0439	0.0142	0.00172	0.08	0.1	0.12	0.38	0.44	0.51	0.01	0.01	0.02
24	0.0952	0.0119	0.439	0.0425	0.0146	0.00175	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.01	0.02
25	0.095	0.0119	0.439	0.0424	0.0147	0.00174	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.01	0.02
26	0.094	0.0112	0.438	0.0428	0.015	0.00176	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.01	0.02
27	0.0934	0.0115	0.438	0.0431	0.0153	0.00173	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
28	0.0931	0.0116	0.437	0.0442	0.0155	0.00175	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
29	0.0924	0.0113	0.437	0.0437	0.0158	0.0018	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
30	0.0921	0.0114	0.436	0.0441	0.0161	0.0018	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
31	0.0908	0.0112	0.436	0.0443	0.0163	0.00179	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
32	0.0907	0.0108	0.437	0.0434	0.0166	0.00186	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
33	0.09	0.0107	0.437	0.0427	0.0169	0.00188	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
34	0.0896	0.0108	0.436	0.0428	0.017	0.00187	0.08	0.09	0.11	0.38	0.44	0.51	0.01	0.02	0.02
35	0.0896	0.0106	0.437	0.0425	0.0174	0.00192	0.08	0.09	0.11	0.38	0.43	0.51	0.02	0.02	0.02
36	0.0892	0.0106	0.436	0.0426	0.0174	0.00184	0.08	0.09	0.11	0.38	0.44	0.51	0.02	0.02	0.02
37	0.0887	0.0103	0.437	0.0417	0.0178	0.00186	0.08	0.09	0.11	0.38	0.44	0.5	0.02	0.02	0.02
38	0.088	0.00994	0.437	0.042	0.018	0.00185	0.08	0.09	0.11	0.38	0.44	0.5	0.02	0.02	0.02
39	0.0883	0.00991	0.437	0.0421	0.018	0.00187	0.08	0.09	0.1	0.38	0.44	0.5	0.02	0.02	0.02
40	0.0879	0.00988	0.437	0.0423	0.0184	0.00189	0.08	0.09	0.11	0.38	0.44	0.51	0.02	0.02	0.02
41	0.0876	0.00984	0.438	0.0423	0.0186	0.00194	0.08	0.09	0.1	0.39	0.44	0.51	0.02	0.02	0.02
42	0.0872	0.00966	0.438	0.0421	0.0184	0.0019	0.08	0.09	0.1	0.39	0.44	0.51	0.02	0.02	0.02
43	0.0859	0.00944	0.438	0.0427	0.0185	0.00194	0.07	0.09	0.1	0.38	0.44	0.51	0.02	0.02	0.02
44	0.0837	0.00941	0.438	0.0432	0.0188	0.00204	0.07	0.08	0.1	0.38	0.44	0.51	0.02	0.02	0.02
45	0.0819	0.00939	0.437	0.044	0.019	0.00202	0.07	0.08	0.1	0.38	0.44	0.51	0.02	0.02	0.02
46	0.079	0.00921	0.435	0.044	0.0193	0.00208	0.07	0.08	0.09	0.38	0.43	0.51	0.02	0.02	0.02
47	0.0767	0.00909	0.434	0.0449	0.0196	0.00213	0.07	0.08	0.09	0.38	0.43	0.51	0.02	0.02	0.02
48	0.0749	0.0088	0.433	0.0451	0.02	0.00215	0.06	0.07	0.09	0.37	0.43	0.51	0.02	0.02	0.02
49	0.0734	0.0086	0.432	0.0459	0.0202	0.00218	0.06	0.07	0.09	0.37	0.43	0.5	0.02	0.02	0.02
50	0.0712	0.00872	0.429	0.047	0.0205	0.00226	0.06	0.07	0.09	0.37	0.43	0.51	0.02	0.02	0.02
51	0.0693	0.00864	0.428	0.0463	0.021	0.00227	0.06	0.07	0.08	0.37	0.43	0.5	0.02	0.02	0.02
52	0.0677	0.00846	0.428	0.0476	0.0213	0.00231	0.06	0.07	0.08	0.36	0.43	0.51	0.02	0.02	0.03
53	0.066	0.00843	0.426	0.0482	0.0217	0.00238	0.06	0.07	0.08	0.36	0.43	0.5	0.02	0.02	0.03
54	0.0644	0.00824	0.425	0.048	0.0222	0.00247	0.05	0.06	0.08	0.36	0.42	0.5	0.02	0.02	0.03
55	0.0626	0.00814	0.423	0.0494	0.0224	0.0025	0.05	0.06	0.08	0.36	0.42	0.5	0.02	0.02	0.03
56	0.061	0.00816	0.421	0.0493	0.0232	0.00254	0.05	0.06	0.07	0.36	0.42	0.5	0.02	0.02	0.03
57	0.059	0.00791	0.418	0.0489	0.0236	0.00262	0.05	0.06	0.07	0.36	0.42	0.5	0.02	0.02	0.03
58	0.0577	0.00787	0.417	0.0492	0.024	0.00273	0.05	0.06	0.07	0.35	0.42	0.49	0.02	0.02	0.03
59	0.0559	0.00786	0.415	0.0504	0.0247	0.00285	0.05	0.06	0.07	0.35	0.41	0.49	0.02	0.02	0.03
60	0.0548	0.00763	0.413	0.0504	0.0251	0.0029	0.05	0.05	0.07	0.35	0.41	0.49	0.02	0.02	0.03
61	0.0533	0.0074	0.412	0.0514	0.0255	0.00292	0.04	0.05	0.07	0.34	0.41	0.49	0.02	0.03	0.03
62	0.0518	0.00734	0.409	0.0524	0.0262	0.0031	0.04	0.05	0.06	0.34	0.41	0.5	0.02	0.03	0.03
63	0.0507	0.00732	0.408	0.053	0.0266	0.00308	0.04	0.05	0.06	0.34	0.41	0.49	0.02	0.03	0.03
64	0.0492	0.0073	0.406	0.0534	0.0275	0.00315	0.04	0.05	0.06	0.34	0.4	0.5	0.02	0.03	0.03
65	0.0479	0.0073	0.404	0.0543	0.0281	0.00329	0.04	0.05	0.06	0.34	0.4	0.5	0.02	0.03	0.03
66	0.0467	0.00733	0.401	0.0549	0.0289	0.00336	0.04	0.05	0.06	0.33	0.4	0.49	0.03	0.03	0.03
67	0.0459	0.00739	0.4	0.0551	0.0296	0.00343	0.04	0.05	0.06	0.33	0.4	0.49	0.03	0.03	0.04
68	0.0447	0.00738	0.398	0.0565	0.0301	0.00355	0.04	0.04	0.06	0.33	0.4	0.49	0.03	0.03	0.04
69	0.0436	0.00727	0.396	0.0566	0.0306	0.00366	0.03	0.04	0.06	0.32	0.4	0.49	0.03	0.03	0.04
70	0.0426	0.00726	0.395	0.0573	0.0316	0.00372	0.03	0.04	0.05	0.32	0.39	0.49	0.03	0.03	0.04
71	0.0415	0.00712	0.392	0.0581	0.0322	0.00381	0.03	0.04	0.05	0.32	0.39	0.49	0.03	0.03	0.04
72	0.0406	0.00694	0.391	0.0586	0.0328	0.00392	0.03	0.04	0.05	0.32	0.39	0.49	0.03	0.03	0.04
73	0.0398	0.00681	0.389	0.0587	0.0338	0.00399	0.03	0.04	0.05	0.32	0.39	0.48	0.03	0.03	0.04
74	0.0388	0.0068	0.387	0.0594	0.0342	0.00402	0.03	0.04	0.05	0.31	0.39	0.48	0.03	0.03	0.04
75	0.0377	0.0067	0.386	0.0594	0.0361	0.00422	0.03	0.04	0.05	0.31	0.39	0.48	0.03	0.04	0.04
76	0.0368	0.00671	0.383	0.0599	0.0365	0.00429	0.03	0.04	0.05	0.31	0.38	0.48	0.03	0.04	0.04
77	0.036	0.00674	0.38	0.061	0.0375	0.00449	0.03	0.04	0.05	0.3	0.38	0.48	0.03	0.04	0.05
78	0.0351	0.00668	0.379	0.0612	0.039	0.00477	0.03	0.04	0.05	0.3	0.38	0.48	0.03	0.04	0.05
79	0.0343	0.00668	0.377	0.0626	0.0399	0.00499	0.03	0.03	0.05	0.3	0.38	0.48	0.03	0.04	0.05
80	0.0335	0.00658	0.376	0.0628	0.0409	0.005	0.03	0.03	0.04	0.3	0.38	0.48	0.04	0.04	0.05
