Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
60	0.0229	0.0196	0.258	0.178	0.022	0.00583	0.005	0.02	0.06	0.07	0.21	0.62	0.02	0.02	0.03
61	0.0224	0.0193	0.257	0.178	0.0222	0.00585	0.005	0.02	0.06	0.07	0.21	0.62	0.02	0.02	0.03
62	0.0218	0.0189	0.255	0.178	0.0225	0.00592	0.005	0.01	0.06	0.07	0.2	0.62	0.02	0.02	0.03
63	0.0213	0.0185	0.254	0.178	0.0228	0.00594	0.005	0.01	0.06	0.07	0.2	0.62	0.02	0.02	0.03
64	0.0207	0.0182	0.253	0.178	0.0234	0.00601	0.005	0.01	0.06	0.07	0.2	0.62	0.02	0.02	0.03
65	0.0202	0.0178	0.252	0.178	0.0237	0.00604	0.005	0.01	0.06	0.07	0.2	0.62	0.02	0.02	0.03
66	0.0197	0.0174	0.251	0.179	0.024	0.00607	0.004	0.01	0.06	0.07	0.2	0.63	0.02	0.02	0.03
67	0.0193	0.0171	0.25	0.179	0.0243	0.00615	0.004	0.01	0.05	0.07	0.2	0.63	0.02	0.02	0.03
68	0.0189	0.0167	0.249	0.179	0.0247	0.00612	0.004	0.01	0.05	0.07	0.2	0.63	0.02	0.02	0.03
69	0.0185	0.0165	0.248	0.179	0.0251	0.0062	0.004	0.01	0.05	0.06	0.19	0.64	0.02	0.03	0.03
70	0.0181	0.0163	0.246	0.179	0.0253	0.00619	0.004	0.01	0.05	0.07	0.19	0.63	0.02	0.03	0.03
71	0.0177	0.016	0.245	0.179	0.0255	0.00621	0.004	0.01	0.05	0.07	0.19	0.63	0.02	0.03	0.03
72	0.0173	0.0157	0.245	0.18	0.0262	0.00632	0.004	0.01	0.05	0.07	0.19	0.64	0.02	0.03	0.04
73	0.0169	0.0154	0.244	0.179	0.0265	0.00638	0.004	0.01	0.05	0.06	0.19	0.63	0.02	0.03	0.04
74	0.0164	0.015	0.242	0.18	0.0268	0.00638	0.004	0.01	0.05	0.06	0.19	0.63	0.02	0.03	0.04
75	0.0162	0.0149	0.243	0.18	0.0272	0.00646	0.004	0.01	0.05	0.07	0.19	0.64	0.02	0.03	0.04
76	0.0159	0.0147	0.242	0.18	0.0274	0.00647	0.004	0.01	0.05	0.06	0.19	0.64	0.02	0.03	0.04
77	0.0155	0.0144	0.24	0.18	0.0279	0.00655	0.004	0.01	0.05	0.06	0.19	0.64	0.02	0.03	0.04
78	0.0154	0.0143	0.241	0.18	0.0282	0.0066	0.004	0.01	0.05	0.06	0.19	0.64	0.02	0.03	0.04
79	0.015	0.0141	0.24	0.18	0.0284	0.00664	0.004	0.01	0.05	0.06	0.18	0.64	0.02	0.03	0.04
80	0.0148	0.014	0.239	0.18	0.0286	0.00667	0.004	0.009	0.04	0.06	0.18	0.64	0.02	0.03	0.04
