Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.649	0.421	0.493	0.216	0.00433	0.00275	0.18	0.58	1.4	0.19	0.49	0.84	0.003	0.004	0.008
2	0.436	0.28	0.49	0.215	0.00579	0.00323	0.13	0.38	0.95	0.19	0.49	0.83	0.004	0.005	0.01
3	0.289	0.188	0.485	0.217	0.00767	0.00383	0.08	0.25	0.64	0.19	0.49	0.84	0.005	0.007	0.01
4	0.211	0.129	0.48	0.208	0.00925	0.00394	0.07	0.19	0.45	0.2	0.48	0.82	0.006	0.008	0.02
5	0.165	0.0881	0.473	0.188	0.0103	0.00361	0.06	0.15	0.33	0.22	0.47	0.79	0.007	0.009	0.02
6	0.14	0.0615	0.466	0.162	0.011	0.00332	0.07	0.13	0.25	0.25	0.46	0.74	0.008	0.01	0.02
7	0.126	0.0455	0.46	0.138	0.0114	0.00296	0.07	0.12	0.2	0.29	0.46	0.69	0.008	0.01	0.02
8	0.117	0.0351	0.455	0.116	0.0119	0.00273	0.07	0.12	0.18	0.31	0.45	0.65	0.009	0.01	0.02
9	0.111	0.0287	0.45	0.1	0.0121	0.00264	0.07	0.11	0.16	0.32	0.45	0.62	0.009	0.01	0.02
10	0.108	0.0248	0.446	0.0897	0.0123	0.00238	0.08	0.11	0.15	0.33	0.45	0.59	0.01	0.01	0.02
11	0.105	0.0224	0.445	0.0816	0.0124	0.00223	0.08	0.11	0.14	0.34	0.45	0.57	0.01	0.01	0.02
12	0.104	0.0203	0.443	0.0745	0.0125	0.00212	0.08	0.1	0.14	0.35	0.45	0.56	0.01	0.01	0.02
13	0.102	0.019	0.442	0.0699	0.0128	0.00208	0.08	0.1	0.13	0.35	0.44	0.55	0.01	0.01	0.02
14	0.101	0.0179	0.441	0.0647	0.0129	0.00208	0.08	0.1	0.13	0.36	0.44	0.54	0.01	0.01	0.02
15	0.0989	0.0172	0.441	0.0629	0.0131	0.00209	0.08	0.1	0.13	0.36	0.44	0.54	0.01	0.01	0.02
16	0.098	0.0163	0.439	0.0608	0.0134	0.00208	0.08	0.1	0.13	0.37	0.44	0.53	0.01	0.01	0.02
17	0.0975	0.0161	0.439	0.0597	0.0134	0.00202	0.08	0.1	0.12	0.36	0.44	0.53	0.01	0.01	0.02
18	0.0957	0.0156	0.436	0.0593	0.0135	0.00207	0.08	0.1	0.12	0.36	0.44	0.52	0.01	0.01	0.02
19	0.0936	0.0151	0.435	0.059	0.0138	0.0021	0.08	0.09	0.12	0.36	0.44	0.52	0.01	0.01	0.02
20	0.0919	0.0149	0.435	0.0585	0.0141	0.0022	0.07	0.09	0.12	0.36	0.44	0.52	0.01	0.01	0.02
21	0.0914	0.0149	0.434	0.0581	0.0143	0.00225	0.07	0.09	0.12	0.36	0.44	0.52	0.01	0.01	0.02
22	0.0906	0.0148	0.434	0.0582	0.0145	0.00232	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.01	0.02
23	0.09	0.0147	0.433	0.0573	0.0147	0.0024	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.01	0.02
24	0.0891	0.0147	0.431	0.0579	0.0149	0.0023	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.01	0.02
25	0.0884	0.0146	0.429	0.059	0.015	0.00239	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.01	0.02
26	0.0876	0.0144	0.429	0.057	0.0153	0.00246	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.01	0.02
27	0.087	0.0142	0.429	0.0568	0.0155	0.0024	0.07	0.09	0.11	0.36	0.43	0.51	0.01	0.02	0.02
28	0.0872	0.0142	0.429	0.0561	0.0156	0.00241	0.07	0.09	0.11	0.36	0.43	0.52	0.01	0.02	0.02
