Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.587	0.439	0.495	0.238	0.00599	0.00469	0.14	0.47	1.5	0.17	0.48	0.89	0.003	0.005	0.01
2	0.382	0.292	0.492	0.246	0.00814	0.00602	0.09	0.3	0.99	0.16	0.48	0.89	0.005	0.007	0.01
3	0.251	0.193	0.489	0.25	0.0109	0.00671	0.06	0.2	0.66	0.16	0.48	0.9	0.006	0.009	0.02
4	0.178	0.129	0.486	0.243	0.0137	0.00715	0.05	0.14	0.45	0.17	0.47	0.9	0.008	0.01	0.02
5	0.134	0.0869	0.481	0.231	0.0155	0.00658	0.04	0.12	0.32	0.18	0.46	0.88	0.01	0.01	0.03
6	0.109	0.0598	0.473	0.209	0.0172	0.00638	0.04	0.1	0.23	0.21	0.45	0.84	0.01	0.02	0.03
7	0.0937	0.0429	0.464	0.185	0.0183	0.00653	0.04	0.09	0.18	0.23	0.45	0.79	0.01	0.02	0.03
8	0.0859	0.0324	0.458	0.16	0.0184	0.00507	0.05	0.08	0.14	0.26	0.45	0.74	0.01	0.02	0.03
9	0.0802	0.0257	0.451	0.139	0.0187	0.00437	0.05	0.08	0.12	0.28	0.44	0.69	0.01	0.02	0.03
10	0.0764	0.0216	0.446	0.125	0.0192	0.00421	0.05	0.08	0.11	0.29	0.44	0.66	0.01	0.02	0.03
11	0.0741	0.0193	0.441	0.113	0.0194	0.00406	0.05	0.07	0.11	0.3	0.44	0.63	0.02	0.02	0.03
12	0.0721	0.0175	0.437	0.106	0.0199	0.00388	0.05	0.07	0.1	0.3	0.44	0.61	0.02	0.02	0.03
13	0.07	0.0162	0.435	0.0989	0.0201	0.00352	0.05	0.07	0.1	0.31	0.44	0.6	0.02	0.02	0.03
14	0.0682	0.015	0.433	0.0949	0.0206	0.00366	0.05	0.07	0.09	0.31	0.43	0.59	0.02	0.02	0.03
15	0.0665	0.0145	0.43	0.0907	0.0211	0.00381	0.05	0.07	0.09	0.31	0.43	0.58	0.02	0.02	0.03
16	0.0662	0.0139	0.428	0.0857	0.0215	0.00375	0.05	0.07	0.09	0.32	0.43	0.56	0.02	0.02	0.03
17	0.0646	0.0136	0.425	0.0862	0.0218	0.00388	0.05	0.07	0.09	0.31	0.43	0.56	0.02	0.02	0.03
18	0.0631	0.0132	0.423	0.0861	0.0222	0.00373	0.05	0.06	0.08	0.31	0.42	0.56	0.02	0.02	0.03
19	0.062	0.0133	0.424	0.0856	0.0228	0.00379	0.05	0.06	0.08	0.31	0.43	0.56	0.02	0.02	0.03
20	0.0601	0.0133	0.421	0.0863	0.0234	0.00395	0.04	0.06	0.08	0.31	0.42	0.56	0.02	0.02	0.03
21	0.0591	0.0132	0.419	0.0874	0.0239	0.00406	0.04	0.06	0.08	0.31	0.42	0.56	0.02	0.02	0.03
22	0.0579	0.0129	0.419	0.0863	0.0244	0.00404	0.04	0.06	0.08	0.3	0.42	0.55	0.02	0.02	0.03
23	0.0572	0.0127	0.418	0.0858	0.0253	0.00447	0.04	0.06	0.08	0.31	0.42	0.55	0.02	0.02	0.03
24	0.0569	0.0126	0.418	0.0856	0.0254	0.00408	0.04	0.06	0.08	0.31	0.42	0.56	0.02	0.02	0.03
25	0.0559	0.0124	0.418	0.0868	0.0257	0.0041	0.04	0.06	0.08	0.31	0.42	0.56	0.02	0.03	0.03
26	0.0549	0.0122	0.416	0.0887	0.0269	0.00437	0.04	0.05	0.07	0.3	0.42	0.57	0.02	0.03	0.03
27	0.0547	0.0123	0.414	0.0874	0.0269	0.0043	0.04	0.05	0.07	0.3	0.42	0.56	0.02	0.03	0.03
28	0.0548	0.0125	0.412	0.0865	0.0271	0.00443	0.04	0.06	0.07	0.3	0.41	0.56	0.02	0.03	0.03
29	0.0537	0.0124	0.411	0.0866	0.0282	0.00474	0.04	0.05	0.07	0.3	0.41	0.55	0.02	0.03	0.04
30	0.0534	0.0123	0.41	0.0869	0.0282	0.00482	0.04	0.05	0.07	0.3	0.41	0.55	0.02	0.03	0.04
31	0.0525	0.0121	0.409	0.0861	0.0288	0.0046	0.04	0.05	0.07	0.3	0.41	0.54	0.02	0.03	0.04
32	0.0517	0.012	0.407	0.0869	0.0297	0.00477	0.04	0.05	0.07	0.3	0.41	0.54	0.02	0.03	0.04
33	0.0516	0.0122	0.407	0.0868	0.0301	0.00505	0.04	0.05	0.07	0.3	0.41	0.55	0.02	0.03	0.04
34	0.0524	0.0122	0.407	0.0847	0.0297	0.00487	0.04	0.05	0.07	0.3	0.41	0.54	0.02	0.03	0.04
35	0.0518	0.0122	0.409	0.0835	0.0302	0.00474	0.04	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
36	0.0513	0.0121	0.408	0.0846	0.0304	0.00471	0.04	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
37	0.0514	0.0123	0.407	0.0853	0.0306	0.00475	0.04	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
38	0.051	0.0124	0.406	0.0851	0.0313	0.00494	0.03	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
39	0.0516	0.0123	0.407	0.0842	0.0308	0.00484	0.04	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
40	0.0509	0.0122	0.406	0.0846	0.0314	0.0052	0.03	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
41	0.0507	0.0122	0.406	0.0848	0.0319	0.00514	0.03	0.05	0.07	0.3	0.41	0.54	0.03	0.03	0.04
42	0.0507	0.0123	0.406	0.0835	0.0316	0.00514	0.03	0.05	0.07	0.3	0.41	0.53	0.03	0.03	0.04
43	0.0499	0.0122	0.403	0.0845	0.0314	0.00513	0.03	0.05	0.07	0.29	0.41	0.53	0.03	0.03	0.04
44	0.0487	0.012	0.402	0.0847	0.0317	0.00531	0.03	0.05	0.07	0.29	0.41	0.53	0.03	0.03	0.04
45	0.048	0.0119	0.401	0.0858	0.0317	0.0052	0.03	0.05	0.07	0.29	0.4	0.53	0.03	0.03	0.04
46	0.0464	0.0117	0.401	0.0864	0.0323	0.00527	0.03	0.05	0.06	0.29	0.4	0.53	0.03	0.03	0.04
47	0.045	0.0114	0.397	0.0863	0.0327	0.00538	0.03	0.05	0.06	0.28	0.4	0.53	0.03	0.03	0.04
48	0.044	0.0113	0.396	0.0871	0.0334	0.00552	0.03	0.04	0.06	0.28	0.4	0.53	0.03	0.03	0.04
49	0.0425	0.011	0.395	0.0894	0.0339	0.00555	0.03	0.04	0.06	0.28	0.4	0.53	0.03	0.03	0.04
50	0.0412	0.0108	0.395	0.0906	0.0346	0.00565	0.03	0.04	0.06	0.27	0.4	0.53	0.03	0.03	0.05
51	0.0405	0.0107	0.394	0.0901	0.0349	0.00577	0.03	0.04	0.06	0.27	0.4	0.53	0.03	0.03	0.05
52	0.0396	0.0105	0.392	0.0912	0.0349	0.00588	0.03	0.04	0.06	0.27	0.4	0.53	0.03	0.03	0.05
53	0.0381	0.0103	0.389	0.0933	0.0359	0.00616	0.02	0.04	0.05	0.27	0.39	0.53	0.03	0.03	0.05
54	0.0369	0.0102	0.388	0.0939	0.0369	0.00632	0.02	0.04	0.05	0.26	0.39	0.53	0.03	0.04	0.05
55	0.0359	0.0101	0.384	0.0938	0.0373	0.00649	0.02	0.04	0.05	0.26	0.39	0.52	0.03	0.04	0.05
56	0.0348	0.00992	0.383	0.0947	0.0384	0.00643	0.02	0.04	0.05	0.26	0.39	0.53	0.03	0.04	0.05
57	0.0337	0.00979	0.381	0.0962	0.0391	0.00667	0.02	0.03	0.05	0.25	0.39	0.54	0.03	0.04	0.05
58	0.033	0.00967	0.38	0.0968	0.0399	0.00701	0.02	0.03	0.05	0.25	0.39	0.53	0.03	0.04	0.05
59	0.032	0.00961	0.378	0.0978	0.0407	0.00721	0.02	0.03	0.05	0.25	0.38	0.53	0.03	0.04	0.05
60	0.031	0.00946	0.376	0.099	0.0415	0.00746	0.02	0.03	0.05	0.25	0.38	0.53	0.03	0.04	0.06
61	0.03	0.0093	0.374	0.101	0.0424	0.00763	0.02	0.03	0.05	0.24	0.38	0.53	0.03	0.04	0.06
62	0.029	0.00922	0.372	0.1	0.0436	0.00777	0.02	0.03	0.04	0.24	0.38	0.52	0.04	0.04	0.06
63	0.0284	0.00903	0.371	0.102	0.0441	0.0077	0.02	0.03	0.04	0.23	0.38	0.53	0.04	0.04	0.06
64	0.0274	0.009	0.37	0.103	0.0456	0.00817	0.02	0.03	0.04	0.23	0.37	0.53	0.04	0.04	0.06
65	0.0264	0.00888	0.367	0.104	0.0467	0.00843	0.01	0.03	0.04	0.23	0.37	0.53	0.04	0.05	0.06
66	0.0257	0.00876	0.367	0.105	0.0481	0.00875	0.01	0.03	0.04	0.23	0.37	0.53	0.04	0.05	0.07
67	0.0248	0.00862	0.364	0.108	0.0496	0.00894	0.01	0.03	0.04	0.22	0.37	0.53	0.04	0.05	0.07
68	0.0242	0.0085	0.362	0.108	0.0504	0.00918	0.01	0.02	0.04	0.22	0.37	0.53	0.04	0.05	0.07
69	0.0235	0.0084	0.36	0.108	0.0512	0.00944	0.01	0.02	0.04	0.22	0.37	0.53	0.04	0.05	0.07
70	0.0228	0.00834	0.357	0.109	0.0524	0.00968	0.01	0.02	0.04	0.21	0.36	0.53	0.04	0.05	0.07
71	0.022	0.0082	0.355	0.111	0.0533	0.00971	0.01	0.02	0.04	0.21	0.36	0.53	0.04	0.05	0.07
72	0.0214	0.00805	0.354	0.113	0.0551	0.00992	0.01	0.02	0.03	0.2	0.36	0.53	0.04	0.05	0.07
73	0.0208	0.00798	0.353	0.113	0.0564	0.0102	0.01	0.02	0.03	0.2	0.36	0.52	0.05	0.05	0.08
74	0.0202	0.00785	0.35	0.113	0.0569	0.0101	0.01	0.02	0.03	0.19	0.36	0.52	0.05	0.06	0.08
75	0.0195	0.00772	0.348	0.113	0.0597	0.0105	0.009	0.02	0.03	0.19	0.35	0.52	0.05	0.06	0.08
76	0.0189	0.00762	0.345	0.114	0.0608	0.0107	0.009	0.02	0.03	0.19	0.35	0.52	0.05	0.06	0.08
77	0.0184	0.00756	0.343	0.116	0.062	0.0111	0.009	0.02	0.03	0.18	0.35	0.52	0.05	0.06	0.08
78	0.018	0.00746	0.341	0.116	0.064	0.0114	0.008	0.02	0.03	0.19	0.35	0.52	0.05	0.06	0.09
79	0.0176	0.00737	0.34	0.116	0.0651	0.0115	0.008	0.02	0.03	0.18	0.35	0.52	0.05	0.06	0.09
80	0.017	0.00724	0.339	0.117	0.0668	0.0116	0.008	0.02	0.03	0.18	0.35	0.52	0.05	0.06	0.09
