Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
58	0.0125	0.00888	0.435	0.23	0.148	0.0398	0.003	0.01	0.03	0.16	0.4	0.87	0.11	0.14	0.22
59	0.0125	0.00882	0.435	0.23	0.149	0.0404	0.003	0.01	0.03	0.16	0.4	0.86	0.11	0.14	0.22
60	0.0124	0.00878	0.435	0.23	0.15	0.0408	0.003	0.01	0.03	0.16	0.4	0.86	0.11	0.14	0.23
61	0.0123	0.00875	0.434	0.23	0.149	0.0415	0.003	0.01	0.03	0.16	0.4	0.86	0.11	0.14	0.22
62	0.0122	0.00878	0.433	0.232	0.15	0.0423	0.003	0.01	0.03	0.16	0.4	0.87	0.11	0.14	0.23
63	0.0121	0.00884	0.432	0.234	0.151	0.0424	0.003	0.01	0.03	0.16	0.39	0.87	0.11	0.14	0.23
64	0.0121	0.00874	0.434	0.232	0.151	0.0425	0.003	0.01	0.03	0.16	0.39	0.86	0.11	0.14	0.23
65	0.012	0.0087	0.433	0.233	0.152	0.0424	0.003	0.01	0.03	0.16	0.39	0.87	0.11	0.14	0.23
66	0.0119	0.00867	0.431	0.234	0.154	0.0438	0.003	0.01	0.03	0.16	0.39	0.87	0.11	0.15	0.23
67	0.0117	0.00857	0.431	0.234	0.156	0.0442	0.003	0.009	0.03	0.15	0.39	0.87	0.11	0.15	0.24
68	0.0117	0.00848	0.431	0.233	0.155	0.0447	0.003	0.009	0.03	0.16	0.39	0.86	0.11	0.15	0.24
69	0.0115	0.00844	0.43	0.235	0.156	0.045	0.003	0.009	0.03	0.15	0.38	0.87	0.11	0.15	0.24
70	0.0114	0.00834	0.429	0.235	0.157	0.0454	0.003	0.009	0.03	0.16	0.38	0.87	0.11	0.15	0.24
71	0.0114	0.00837	0.427	0.236	0.157	0.0463	0.003	0.009	0.03	0.15	0.38	0.87	0.11	0.15	0.24
72	0.0113	0.00837	0.428	0.237	0.156	0.0464	0.002	0.009	0.03	0.15	0.39	0.87	0.11	0.15	0.25
73	0.0112	0.00836	0.426	0.237	0.16	0.047	0.002	0.009	0.03	0.15	0.38	0.88	0.11	0.15	0.25
74	0.0111	0.0084	0.424	0.24	0.159	0.0477	0.002	0.008	0.03	0.15	0.38	0.88	0.11	0.15	0.25
75	0.011	0.00835	0.423	0.239	0.161	0.0485	0.002	0.009	0.03	0.15	0.38	0.88	0.11	0.15	0.25
76	0.0109	0.00833	0.422	0.24	0.161	0.0488	0.002	0.008	0.03	0.14	0.37	0.88	0.11	0.15	0.26
77	0.0109	0.00828	0.423	0.239	0.162	0.049	0.002	0.008	0.03	0.15	0.37	0.88	0.11	0.15	0.26
78	0.0109	0.00826	0.423	0.24	0.163	0.0496	0.002	0.008	0.03	0.14	0.37	0.88	0.11	0.15	0.26
79	0.0108	0.00823	0.421	0.24	0.165	0.0505	0.002	0.008	0.03	0.15	0.37	0.87	0.11	0.15	0.27
80	0.0107	0.00818	0.421	0.239	0.166	0.0513	0.002	0.008	0.03	0.15	0.37	0.87	0.11	0.16	0.26
