Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.631	0.447	0.501	0.23	0.00579	0.00349	0.17	0.53	1.6	0.19	0.5	0.87	0.004	0.005	0.01
2	0.433	0.297	0.5	0.228	0.00704	0.00344	0.13	0.36	1.0	0.2	0.5	0.88	0.004	0.006	0.01
3	0.295	0.197	0.498	0.227	0.00898	0.00397	0.09	0.25	0.7	0.2	0.49	0.88	0.006	0.008	0.01
4	0.219	0.13	0.496	0.212	0.0105	0.00373	0.08	0.19	0.49	0.22	0.49	0.87	0.007	0.01	0.02
5	0.177	0.0871	0.491	0.189	0.0111	0.00297	0.08	0.16	0.35	0.25	0.48	0.83	0.008	0.01	0.02
6	0.154	0.0584	0.485	0.158	0.0116	0.00275	0.09	0.15	0.27	0.29	0.47	0.78	0.009	0.01	0.02
7	0.143	0.0416	0.478	0.128	0.0117	0.00251	0.09	0.14	0.22	0.32	0.47	0.71	0.009	0.01	0.02
8	0.135	0.0312	0.474	0.105	0.0117	0.00223	0.1	0.13	0.19	0.34	0.47	0.66	0.009	0.01	0.02
9	0.13	0.025	0.47	0.0867	0.0116	0.00206	0.1	0.13	0.17	0.36	0.46	0.62	0.009	0.01	0.02
10	0.126	0.0211	0.468	0.0733	0.0118	0.002	0.1	0.12	0.16	0.38	0.46	0.59	0.009	0.01	0.02
11	0.124	0.019	0.465	0.0644	0.0118	0.00198	0.1	0.12	0.15	0.38	0.46	0.58	0.009	0.01	0.02
12	0.121	0.0182	0.464	0.0567	0.012	0.00205	0.1	0.12	0.15	0.39	0.46	0.56	0.01	0.01	0.02
13	0.119	0.0168	0.464	0.0509	0.012	0.00196	0.1	0.12	0.15	0.4	0.46	0.55	0.01	0.01	0.02
14	0.117	0.0162	0.461	0.0481	0.0121	0.00206	0.1	0.12	0.14	0.4	0.46	0.54	0.01	0.01	0.02
15	0.115	0.016	0.46	0.0455	0.0122	0.00201	0.1	0.11	0.14	0.4	0.46	0.54	0.01	0.01	0.02
16	0.115	0.0158	0.46	0.0437	0.0125	0.00204	0.09	0.11	0.14	0.4	0.46	0.53	0.01	0.01	0.02
17	0.112	0.0152	0.457	0.0426	0.0127	0.00216	0.09	0.11	0.14	0.4	0.46	0.53	0.01	0.01	0.02
18	0.11	0.0149	0.458	0.0411	0.0127	0.00203	0.09	0.11	0.13	0.41	0.46	0.53	0.01	0.01	0.02
19	0.109	0.0148	0.459	0.0416	0.0128	0.00216	0.09	0.11	0.13	0.41	0.46	0.53	0.01	0.01	0.02
20	0.106	0.0145	0.457	0.0409	0.013	0.00199	0.09	0.11	0.13	0.41	0.46	0.52	0.01	0.01	0.02
21	0.105	0.0145	0.456	0.0403	0.0131	0.00203	0.09	0.1	0.13	0.41	0.46	0.52	0.01	0.01	0.02
22	0.104	0.0145	0.455	0.0403	0.0133	0.00206	0.09	0.1	0.13	0.4	0.45	0.52	0.01	0.01	0.02
23	0.104	0.0144	0.454	0.04	0.0138	0.00225	0.09	0.1	0.13	0.41	0.45	0.52	0.01	0.01	0.02
24	0.102	0.0143	0.453	0.0395	0.0139	0.00219	0.09	0.1	0.13	0.4	0.45	0.52	0.01	0.01	0.02
25	0.101	0.014	0.453	0.0398	0.0141	0.00212	0.08	0.1	0.12	0.4	0.45	0.52	0.01	0.01	0.02
26	0.1	0.0141	0.453	0.04	0.0144	0.00226	0.08	0.1	0.12	0.4	0.45	0.52	0.01	0.01	0.02
27	0.1	0.0137	0.452	0.0397	0.0145	0.00214	0.08	0.1	0.12	0.4	0.45	0.52	0.01	0.01	0.02
28	0.1	0.0137	0.452	0.0401	0.0147	0.00227	0.08	0.1	0.12	0.4	0.45	0.52	0.01	0.01	0.02
29	0.0986	0.0135	0.452	0.0387	0.0151	0.00221	0.08	0.1	0.12	0.4	0.45	0.52	0.01	0.01	0.02
30	0.0982	0.0134	0.452	0.038	0.0152	0.00217	0.08	0.1	0.12	0.4	0.45	0.52	0.01	0.01	0.02
31	0.0976	0.013	0.453	0.0384	0.0155	0.00225	0.08	0.1	0.12	0.41	0.45	0.52	0.01	0.02	0.02
32	0.0978	0.0129	0.453	0.038	0.0157	0.00223	0.08	0.1	0.12	0.41	0.45	0.52	0.01	0.02	0.02
33	0.097	0.0126	0.454	0.0384	0.0161	0.00231	0.08	0.1	0.12	0.41	0.45	0.52	0.01	0.02	0.02
34	0.0967	0.0127	0.455	0.0393	0.0163	0.00227	0.08	0.1	0.12	0.41	0.45	0.52	0.01	0.02	0.02
35	0.0969	0.0124	0.455	0.0388	0.0164	0.0022	0.08	0.1	0.12	0.41	0.45	0.52	0.01	0.02	0.02
36	0.0964	0.0121	0.454	0.0379	0.0164	0.00214	0.08	0.1	0.11	0.41	0.45	0.51	0.01	0.02	0.02
37	0.0957	0.0121	0.455	0.0371	0.0168	0.00215	0.08	0.1	0.12	0.41	0.45	0.51	0.01	0.02	0.02
38	0.0957	0.0118	0.455	0.0358	0.0173	0.0023	0.08	0.1	0.11	0.41	0.46	0.51	0.01	0.02	0.02
39	0.0959	0.0116	0.456	0.0359	0.0172	0.00229	0.08	0.1	0.11	0.41	0.46	0.51	0.01	0.02	0.02
