Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.563	0.41	0.496	0.236	0.00414	0.00299	0.13	0.47	1.4	0.17	0.5	0.88	0.002	0.003	0.008
2	0.391	0.266	0.496	0.228	0.00478	0.00255	0.11	0.33	0.91	0.18	0.5	0.86	0.003	0.004	0.009
3	0.273	0.176	0.495	0.223	0.00605	0.00276	0.09	0.23	0.62	0.2	0.49	0.86	0.004	0.005	0.01
4	0.204	0.114	0.493	0.204	0.00676	0.00257	0.08	0.18	0.43	0.23	0.49	0.85	0.004	0.006	0.01
5	0.169	0.0756	0.489	0.178	0.00704	0.00221	0.08	0.16	0.32	0.26	0.48	0.81	0.005	0.007	0.01
6	0.149	0.0521	0.484	0.15	0.00748	0.00221	0.09	0.14	0.25	0.29	0.47	0.76	0.005	0.007	0.01
7	0.138	0.0377	0.477	0.123	0.00752	0.0019	0.09	0.14	0.2	0.32	0.47	0.69	0.006	0.007	0.01
8	0.132	0.0293	0.473	0.0995	0.0075	0.0017	0.1	0.13	0.18	0.34	0.47	0.64	0.006	0.007	0.01
9	0.127	0.0248	0.47	0.083	0.00748	0.0016	0.1	0.13	0.17	0.36	0.47	0.61	0.006	0.007	0.01
10	0.124	0.0221	0.467	0.0726	0.00758	0.0016	0.1	0.12	0.16	0.37	0.46	0.59	0.006	0.007	0.01
11	0.121	0.0204	0.465	0.0654	0.00766	0.00163	0.1	0.12	0.16	0.38	0.46	0.58	0.006	0.007	0.01
12	0.12	0.0196	0.465	0.0594	0.00778	0.00168	0.1	0.12	0.15	0.39	0.46	0.56	0.006	0.007	0.01
13	0.117	0.0192	0.464	0.0553	0.00777	0.00158	0.09	0.12	0.15	0.39	0.46	0.55	0.006	0.007	0.01
14	0.116	0.0187	0.464	0.0529	0.00791	0.00159	0.09	0.11	0.15	0.4	0.46	0.55	0.006	0.008	0.01
15	0.112	0.0182	0.464	0.0518	0.00799	0.00161	0.09	0.11	0.14	0.4	0.46	0.55	0.006	0.008	0.01
16	0.112	0.018	0.462	0.0505	0.00829	0.00177	0.09	0.11	0.14	0.4	0.46	0.54	0.007	0.008	0.01
17	0.11	0.018	0.462	0.0496	0.00837	0.00178	0.09	0.11	0.14	0.4	0.46	0.54	0.007	0.008	0.01
18	0.108	0.0176	0.461	0.049	0.00834	0.00161	0.09	0.11	0.14	0.4	0.46	0.54	0.007	0.008	0.01
20	0.106	0.018	0.46	0.0474	0.00846	0.00159	0.08	0.1	0.14	0.4	0.46	0.54	0.007	0.008	0.01
21	0.105	0.0178	0.459	0.0484	0.00852	0.0016	0.08	0.1	0.14	0.4	0.46	0.54	0.007	0.008	0.01
22	0.103	0.0174	0.458	0.0486	0.00866	0.00161	0.08	0.1	0.13	0.4	0.46	0.54	0.007	0.008	0.01
23	0.103	0.0176	0.458	0.0489	0.00908	0.00186	0.08	0.1	0.13	0.4	0.46	0.53	0.007	0.009	0.01
24	0.102	0.0173	0.459	0.0486	0.00895	0.00166	0.08	0.1	0.13	0.4	0.46	0.53	0.007	0.009	0.01
25	0.1	0.0173	0.458	0.0495	0.00907	0.00165	0.08	0.1	0.13	0.39	0.46	0.54	0.007	0.009	0.01
26	0.0996	0.0171	0.458	0.0487	0.00925	0.0017	0.08	0.1	0.13	0.4	0.46	0.53	0.007	0.009	0.01
27	0.0994	0.0168	0.458	0.0484	0.00932	0.00164	0.08	0.1	0.13	0.4	0.46	0.53	0.008	0.009	0.01
28	0.099	0.0167	0.458	0.0487	0.00958	0.00195	0.08	0.1	0.13	0.4	0.46	0.53	0.008	0.009	0.01
29	0.0981	0.0163	0.457	0.0473	0.00973	0.00173	0.08	0.1	0.13	0.4	0.46	0.53	0.008	0.009	0.01
30	0.0965	0.0157	0.456	0.0477	0.0099	0.00169	0.08	0.09	0.12	0.4	0.46	0.53	0.008	0.01	0.01
31	0.0954	0.0153	0.456	0.0475	0.0101	0.0018	0.08	0.09	0.12	0.4	0.46	0.53	0.008	0.01	0.01
32	0.0955	0.0152	0.455	0.0469	0.0102	0.00173	0.08	0.09	0.12	0.4	0.46	0.53	0.008	0.01	0.01
33	0.0949	0.0154	0.454	0.0477	0.0105	0.00188	0.08	0.09	0.12	0.39	0.46	0.53	0.009	0.01	0.01
34	0.0938	0.015	0.454	0.0475	0.0106	0.00185	0.08	0.09	0.12	0.4	0.46	0.53	0.009	0.01	0.01
35	0.0938	0.0146	0.455	0.0468	0.0107	0.0018	0.08	0.09	0.12	0.39	0.46	0.53	0.009	0.01	0.01
36	0.0928	0.0143	0.454	0.0465	0.0107	0.00177	0.08	0.09	0.12	0.39	0.46	0.53	0.009	0.01	0.01
37	0.0925	0.014	0.454	0.0462	0.0109	0.00178	0.08	0.09	0.11	0.4	0.46	0.53	0.009	0.01	0.01
38	0.0917	0.0138	0.455	0.0456	0.0113	0.00194	0.08	0.09	0.11	0.4	0.46	0.53	0.009	0.01	0.01
39	0.0917	0.0135	0.454	0.0462	0.0112	0.00184	0.08	0.09	0.11	0.39	0.46	0.53	0.009	0.01	0.01
40	0.0918	0.0133	0.453	0.0453	0.0113	0.00183	0.08	0.09	0.11	0.4	0.46	0.52	0.01	0.01	0.01
41	0.091	0.0135	0.453	0.0461	0.0116	0.00193	0.07	0.09	0.11	0.4	0.46	0.53	0.01	0.01	0.01
42	0.0904	0.0135	0.454	0.0464	0.0116	0.00194	0.07	0.09	0.11	0.39	0.46	0.53	0.01	0.01	0.01
43	0.088	0.0132	0.453	0.0466	0.0116	0.00188	0.07	0.09	0.11	0.39	0.46	0.52	0.01	0.01	0.01
44	0.0855	0.0129	0.452	0.0468	0.0118	0.00189	0.07	0.09	0.11	0.39	0.45	0.52	0.01	0.01	0.01
45	0.0832	0.013	0.45	0.0477	0.012	0.00201	0.07	0.08	0.1	0.39	0.45	0.52	0.01	0.01	0.02
46	0.0807	0.0127	0.45	0.0484	0.0121	0.00196	0.07	0.08	0.1	0.39	0.45	0.53	0.01	0.01	0.02
47	0.0786	0.0126	0.448	0.0494	0.0123	0.00203	0.06	0.08	0.1	0.39	0.45	0.53	0.01	0.01	0.02
48	0.0765	0.0123	0.447	0.0499	0.0125	0.00208	0.06	0.08	0.09	0.39	0.45	0.53	0.01	0.01	0.02
49	0.0743	0.0123	0.447	0.0505	0.0127	0.00211	0.06	0.07	0.09	0.38	0.45	0.52	0.01	0.01	0.02
50	0.0722	0.0122	0.446	0.0516	0.013	0.00221	0.06	0.07	0.09	0.38	0.45	0.53	0.01	0.01	0.02
51	0.0704	0.012	0.445	0.0528	0.0132	0.0022	0.06	0.07	0.09	0.38	0.45	0.53	0.01	0.01	0.02
52	0.069	0.0121	0.445	0.0535	0.0132	0.00223	0.05	0.07	0.09	0.38	0.45	0.53	0.01	0.01	0.02
53	0.0666	0.0119	0.443	0.0549	0.0136	0.00236	0.05	0.07	0.09	0.37	0.44	0.53	0.01	0.01	0.02
54	0.0652	0.0116	0.442	0.0553	0.0139	0.00232	0.05	0.07	0.08	0.37	0.44	0.53	0.01	0.01	0.02
55	0.0636	0.0117	0.441	0.0566	0.0142	0.00266	0.05	0.06	0.08	0.37	0.44	0.53	0.01	0.01	0.02
56	0.0617	0.0116	0.439	0.058	0.0144	0.00251	0.05	0.06	0.08	0.37	0.44	0.53	0.01	0.01	0.02
57	0.06	0.0115	0.438	0.0582	0.0147	0.00254	0.05	0.06	0.08	0.37	0.44	0.53	0.01	0.01	0.02
58	0.0584	0.0112	0.437	0.0595	0.0149	0.00262	0.04	0.06	0.08	0.36	0.44	0.53	0.01	0.01	0.02
59	0.0573	0.0114	0.436	0.0607	0.0151	0.00269	0.04	0.06	0.07	0.36	0.44	0.53	0.01	0.01	0.02
60	0.0559	0.011	0.434	0.0617	0.0154	0.00269	0.04	0.06	0.07	0.36	0.44	0.53	0.01	0.01	0.02
61	0.0544	0.0111	0.434	0.0632	0.0156	0.00269	0.04	0.05	0.07	0.35	0.44	0.53	0.01	0.02	0.02
62	0.0534	0.0111	0.433	0.0639	0.0159	0.00283	0.04	0.05	0.07	0.35	0.44	0.53	0.01	0.02	0.02
63	0.052	0.0108	0.431	0.0647	0.0163	0.00297	0.04	0.05	0.07	0.35	0.44	0.53	0.01	0.02	0.02
64	0.0504	0.0108	0.43	0.0654	0.0166	0.0029	0.04	0.05	0.07	0.35	0.43	0.53	0.01	0.02	0.02
65	0.049	0.0107	0.429	0.0659	0.0169	0.00307	0.04	0.05	0.07	0.35	0.43	0.53	0.01	0.02	0.02
66	0.0479	0.0105	0.428	0.0672	0.0176	0.00326	0.04	0.05	0.06	0.34	0.43	0.53	0.01	0.02	0.02
67	0.0469	0.0104	0.427	0.0677	0.0179	0.00322	0.03	0.05	0.06	0.34	0.43	0.53	0.01	0.02	0.02
68	0.0458	0.0104	0.426	0.0698	0.0181	0.0032	0.03	0.05	0.06	0.34	0.43	0.53	0.01	0.02	0.02
69	0.0446	0.0103	0.423	0.0718	0.0185	0.00333	0.03	0.04	0.06	0.33	0.43	0.53	0.02	0.02	0.02
70	0.0434	0.0101	0.422	0.0731	0.0188	0.00325	0.03	0.04	0.06	0.33	0.43	0.54	0.02	0.02	0.02
71	0.0422	0.0099	0.421	0.0743	0.0192	0.00339	0.03	0.04	0.06	0.33	0.43	0.54	0.02	0.02	0.03
72	0.0415	0.00991	0.42	0.0757	0.0197	0.00356	0.03	0.04	0.06	0.32	0.42	0.54	0.02	0.02	0.03
73	0.0404	0.00975	0.419	0.0762	0.0202	0.00374	0.03	0.04	0.06	0.32	0.42	0.54	0.02	0.02	0.03
74	0.0393	0.00987	0.416	0.0781	0.0204	0.00377	0.03	0.04	0.05	0.32	0.42	0.54	0.02	0.02	0.03
75	0.0382	0.00982	0.414	0.0795	0.0212	0.00385	0.03	0.04	0.05	0.31	0.42	0.54	0.02	0.02	0.03
76	0.0376	0.0098	0.413	0.0801	0.0214	0.0038	0.03	0.04	0.05	0.3	0.42	0.54	0.02	0.02	0.03
77	0.0364	0.00965	0.411	0.0815	0.022	0.00392	0.02	0.04	0.05	0.3	0.42	0.54	0.02	0.02	0.03
78	0.0357	0.00952	0.41	0.0826	0.0226	0.00408	0.02	0.04	0.05	0.3	0.41	0.54	0.02	0.02	0.03
79	0.0347	0.00939	0.408	0.084	0.0235	0.0042	0.02	0.03	0.05	0.3	0.41	0.54	0.02	0.02	0.03
80	0.0338	0.00926	0.406	0.0844	0.0237	0.00429	0.02	0.03	0.05	0.3	0.41	0.54	0.02	0.02	0.03
