Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.65	0.443	0.498	0.222	0.00444	0.00195	0.18	0.55	1.5	0.19	0.49	0.86	0.003	0.004	0.008
2	0.441	0.293	0.495	0.22	0.00574	0.00234	0.13	0.37	1.0	0.2	0.49	0.85	0.004	0.005	0.01
3	0.294	0.195	0.491	0.219	0.00758	0.00303	0.09	0.25	0.67	0.2	0.48	0.85	0.005	0.007	0.01
4	0.216	0.133	0.486	0.207	0.00918	0.00338	0.07	0.18	0.47	0.22	0.48	0.83	0.006	0.008	0.02
5	0.17	0.0902	0.479	0.184	0.0102	0.00316	0.07	0.15	0.35	0.24	0.47	0.8	0.007	0.01	0.02
6	0.145	0.0632	0.472	0.158	0.0109	0.00291	0.07	0.13	0.27	0.27	0.46	0.74	0.008	0.01	0.02
7	0.131	0.045	0.464	0.13	0.0112	0.00267	0.08	0.13	0.21	0.3	0.46	0.69	0.008	0.01	0.02
8	0.123	0.0335	0.46	0.107	0.0115	0.00226	0.08	0.12	0.18	0.33	0.45	0.65	0.009	0.01	0.02
9	0.117	0.0267	0.455	0.0901	0.0116	0.00209	0.08	0.12	0.16	0.34	0.45	0.61	0.009	0.01	0.02
10	0.113	0.0219	0.451	0.0774	0.0119	0.00194	0.09	0.11	0.15	0.35	0.45	0.58	0.01	0.01	0.02
11	0.111	0.0194	0.449	0.0686	0.012	0.00183	0.09	0.11	0.14	0.36	0.45	0.56	0.01	0.01	0.02
12	0.11	0.0173	0.447	0.0617	0.0121	0.00171	0.09	0.11	0.14	0.37	0.44	0.55	0.01	0.01	0.02
13	0.107	0.0162	0.444	0.0576	0.0124	0.00171	0.09	0.11	0.13	0.37	0.44	0.54	0.01	0.01	0.02
14	0.106	0.0153	0.442	0.0552	0.0124	0.00168	0.09	0.11	0.13	0.37	0.44	0.54	0.01	0.01	0.02
15	0.104	0.0146	0.44	0.0526	0.0127	0.00173	0.09	0.1	0.13	0.37	0.44	0.53	0.01	0.01	0.02
16	0.104	0.0143	0.441	0.0497	0.0129	0.0017	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
17	0.102	0.0135	0.44	0.0503	0.0129	0.00166	0.08	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
18	0.101	0.0133	0.439	0.0495	0.013	0.00173	0.08	0.1	0.12	0.38	0.44	0.52	0.01	0.01	0.02
19	0.0992	0.0129	0.439	0.0491	0.0133	0.00177	0.08	0.1	0.12	0.38	0.44	0.52	0.01	0.01	0.02
20	0.0973	0.0128	0.437	0.049	0.0137	0.00185	0.08	0.1	0.12	0.37	0.44	0.52	0.01	0.01	0.02
21	0.0971	0.0128	0.438	0.0479	0.0139	0.00177	0.08	0.1	0.12	0.38	0.44	0.52	0.01	0.01	0.02
22	0.0957	0.0125	0.438	0.0489	0.0141	0.00185	0.08	0.1	0.12	0.38	0.44	0.52	0.01	0.01	0.02
23	0.0953	0.0124	0.437	0.0482	0.0143	0.00192	0.08	0.09	0.12	0.38	0.43	0.51	0.01	0.01	0.02
24	0.0937	0.0124	0.435	0.0472	0.0147	0.00187	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.01	0.02
25	0.0936	0.0124	0.434	0.0474	0.0147	0.00186	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.01	0.02
26	0.093	0.0121	0.435	0.0476	0.015	0.002	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.01	0.02
27	0.0924	0.012	0.435	0.0472	0.0153	0.00196	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
28	0.0923	0.0118	0.435	0.0478	0.0154	0.00213	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
29	0.0917	0.0116	0.435	0.0461	0.0158	0.00201	0.08	0.09	0.11	0.38	0.43	0.52	0.01	0.02	0.02
30	0.091	0.0111	0.434	0.0452	0.0159	0.00201	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
31	0.0909	0.0111	0.434	0.0442	0.0161	0.00199	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
32	0.09	0.011	0.434	0.0455	0.0165	0.00197	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
33	0.0896	0.0112	0.434	0.0445	0.0168	0.00205	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
34	0.0896	0.011	0.435	0.0454	0.0168	0.002	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
35	0.0891	0.0109	0.434	0.0449	0.0172	0.00203	0.08	0.09	0.11	0.38	0.43	0.51	0.01	0.02	0.02
36	0.0889	0.0107	0.434	0.0452	0.0172	0.00195	0.08	0.09	0.11	0.38	0.43	0.52	0.01	0.02	0.02
37	0.0882	0.0109	0.435	0.0452	0.0176	0.002	0.07	0.09	0.11	0.38	0.43	0.52	0.02	0.02	0.02
38	0.0882	0.0108	0.435	0.0449	0.0178	0.00201	0.07	0.09	0.11	0.38	0.43	0.52	0.02	0.02	0.02
39	0.088	0.0106	0.435	0.0439	0.0178	0.00195	0.07	0.09	0.11	0.38	0.43	0.51	0.02	0.02	0.02
40	0.0869	0.0105	0.434	0.0448	0.0182	0.00201	0.07	0.09	0.1	0.38	0.43	0.51	0.02	0.02	0.02
41	0.0865	0.0105	0.435	0.0448	0.0185	0.002	0.07	0.09	0.1	0.38	0.43	0.51	0.02	0.02	0.02
42	0.0869	0.0106	0.437	0.0446	0.0183	0.00205	0.07	0.09	0.1	0.38	0.44	0.51	0.02	0.02	0.02
43	0.0854	0.0104	0.437	0.0437	0.0184	0.00202	0.07	0.09	0.1	0.38	0.43	0.51	0.02	0.02	0.02
44	0.0834	0.0102	0.436	0.0445	0.0186	0.0021	0.07	0.08	0.1	0.38	0.43	0.51	0.02	0.02	0.02
45	0.0817	0.00987	0.433	0.044	0.0187	0.00208	0.07	0.08	0.1	0.38	0.43	0.51	0.02	0.02	0.02
46	0.0793	0.00967	0.432	0.0452	0.019	0.00213	0.07	0.08	0.1	0.37	0.43	0.51	0.02	0.02	0.02
47	0.0768	0.00944	0.429	0.0466	0.0192	0.00215	0.07	0.08	0.09	0.37	0.43	0.51	0.02	0.02	0.02
48	0.0748	0.00912	0.429	0.0473	0.0199	0.00215	0.06	0.07	0.09	0.37	0.43	0.51	0.02	0.02	0.02
49	0.0728	0.00895	0.427	0.0473	0.0202	0.00224	0.06	0.07	0.09	0.37	0.43	0.51	0.02	0.02	0.02
50	0.0712	0.00892	0.425	0.047	0.0204	0.00232	0.06	0.07	0.09	0.37	0.42	0.51	0.02	0.02	0.02
51	0.0692	0.00881	0.424	0.0472	0.021	0.00237	0.06	0.07	0.08	0.36	0.42	0.51	0.02	0.02	0.03
52	0.0677	0.00863	0.423	0.0483	0.021	0.00242	0.06	0.07	0.08	0.36	0.42	0.5	0.02	0.02	0.03
53	0.0659	0.00868	0.421	0.0492	0.0215	0.00253	0.06	0.07	0.08	0.36	0.42	0.5	0.02	0.02	0.03
54	0.0642	0.0084	0.42	0.0492	0.022	0.00255	0.05	0.06	0.08	0.36	0.42	0.5	0.02	0.02	0.03
55	0.0622	0.00845	0.417	0.0513	0.0225	0.00264	0.05	0.06	0.08	0.35	0.42	0.5	0.02	0.02	0.03
56	0.0606	0.0084	0.415	0.0519	0.023	0.00268	0.05	0.06	0.07	0.35	0.41	0.5	0.02	0.02	0.03
57	0.0589	0.00828	0.413	0.0524	0.0234	0.00274	0.05	0.06	0.07	0.35	0.41	0.5	0.02	0.02	0.03
58	0.0578	0.0083	0.412	0.0527	0.0239	0.00277	0.05	0.06	0.07	0.35	0.41	0.5	0.02	0.02	0.03
59	0.0561	0.0082	0.41	0.0539	0.0245	0.00282	0.05	0.06	0.07	0.34	0.41	0.5	0.02	0.02	0.03
60	0.0548	0.00809	0.409	0.0541	0.0249	0.00294	0.05	0.05	0.07	0.34	0.41	0.5	0.02	0.02	0.03
61	0.0535	0.008	0.407	0.055	0.0251	0.00289	0.04	0.05	0.07	0.34	0.4	0.5	0.02	0.02	0.03
62	0.0521	0.00791	0.406	0.0558	0.0259	0.00301	0.04	0.05	0.07	0.34	0.4	0.5	0.02	0.03	0.03
63	0.0511	0.00783	0.404	0.0563	0.0263	0.00306	0.04	0.05	0.06	0.33	0.4	0.5	0.02	0.03	0.03
