Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.65	0.431	0.489	0.216	0.00394	0.0016	0.19	0.55	1.5	0.19	0.48	0.85	0.002	0.004	0.007
2	0.427	0.281	0.488	0.217	0.00547	0.00196	0.12	0.36	1.0	0.19	0.48	0.85	0.004	0.005	0.009
3	0.29	0.19	0.486	0.219	0.00718	0.00252	0.09	0.25	0.67	0.19	0.47	0.85	0.005	0.007	0.01
4	0.214	0.128	0.482	0.207	0.00855	0.00269	0.07	0.19	0.47	0.21	0.47	0.84	0.006	0.008	0.01
5	0.171	0.087	0.476	0.185	0.00961	0.00266	0.07	0.16	0.34	0.23	0.46	0.8	0.007	0.009	0.01
6	0.148	0.0601	0.47	0.156	0.0102	0.00236	0.07	0.14	0.26	0.26	0.46	0.75	0.008	0.01	0.01
7	0.135	0.0444	0.462	0.131	0.0106	0.00211	0.08	0.13	0.21	0.29	0.45	0.69	0.008	0.01	0.01
8	0.128	0.034	0.456	0.108	0.0108	0.00193	0.08	0.13	0.19	0.32	0.45	0.63	0.009	0.01	0.01
9	0.122	0.0274	0.451	0.0911	0.011	0.00181	0.09	0.12	0.17	0.33	0.45	0.6	0.009	0.01	0.01
10	0.12	0.0239	0.444	0.0793	0.0112	0.00174	0.09	0.12	0.16	0.35	0.44	0.57	0.009	0.01	0.01
11	0.117	0.0215	0.441	0.0711	0.0114	0.0017	0.09	0.12	0.15	0.35	0.44	0.55	0.01	0.01	0.01
12	0.117	0.0195	0.439	0.0642	0.0114	0.00162	0.09	0.12	0.15	0.35	0.44	0.54	0.01	0.01	0.01
13	0.114	0.0183	0.436	0.0613	0.0116	0.00162	0.09	0.11	0.14	0.36	0.44	0.53	0.01	0.01	0.01
14	0.112	0.0175	0.435	0.0583	0.0119	0.0016	0.09	0.11	0.14	0.36	0.44	0.52	0.01	0.01	0.01
15	0.11	0.0173	0.434	0.056	0.0121	0.00168	0.09	0.11	0.14	0.36	0.44	0.52	0.01	0.01	0.01
16	0.109	0.0167	0.432	0.0532	0.0122	0.00167	0.09	0.11	0.13	0.37	0.44	0.51	0.01	0.01	0.02
17	0.108	0.0166	0.432	0.053	0.0122	0.00166	0.09	0.11	0.13	0.37	0.44	0.51	0.01	0.01	0.02
18	0.107	0.0165	0.429	0.0531	0.0124	0.00165	0.09	0.11	0.13	0.36	0.43	0.5	0.01	0.01	0.02
19	0.105	0.0162	0.428	0.0523	0.0126	0.00167	0.09	0.1	0.13	0.36	0.43	0.5	0.01	0.01	0.02
20	0.103	0.0163	0.427	0.0532	0.0129	0.00174	0.08	0.1	0.13	0.36	0.43	0.5	0.01	0.01	0.02
21	0.102	0.0162	0.426	0.0527	0.0131	0.00171	0.08	0.1	0.13	0.37	0.43	0.5	0.01	0.01	0.02
22	0.101	0.0162	0.426	0.0529	0.0133	0.00176	0.08	0.1	0.13	0.36	0.43	0.5	0.01	0.01	0.02
23	0.1	0.0162	0.424	0.0537	0.0135	0.00181	0.08	0.1	0.12	0.36	0.43	0.5	0.01	0.01	0.02
24	0.0984	0.0164	0.422	0.0545	0.0138	0.00181	0.08	0.1	0.12	0.36	0.43	0.5	0.01	0.01	0.02
25	0.0971	0.0164	0.421	0.0561	0.0139	0.00183	0.08	0.1	0.12	0.35	0.42	0.51	0.01	0.01	0.02
26	0.0968	0.0163	0.423	0.0548	0.0141	0.00184	0.08	0.1	0.12	0.36	0.43	0.5	0.01	0.01	0.02
27	0.0967	0.0163	0.423	0.0529	0.0142	0.00186	0.08	0.1	0.12	0.36	0.43	0.5	0.01	0.01	0.02
28	0.0961	0.0165	0.421	0.054	0.0143	0.00187	0.08	0.1	0.12	0.35	0.42	0.5	0.01	0.01	0.02
29	0.0955	0.016	0.421	0.0533	0.0146	0.0019	0.08	0.1	0.12	0.36	0.42	0.5	0.01	0.01	0.02
30	0.0943	0.0158	0.423	0.0538	0.0148	0.00185	0.08	0.09	0.12	0.36	0.43	0.5	0.01	0.01	0.02
31	0.0936	0.0157	0.423	0.0538	0.015	0.0019	0.08	0.09	0.12	0.36	0.43	0.51	0.01	0.01	0.02
32	0.0929	0.0157	0.421	0.0533	0.0152	0.00191	0.07	0.09	0.12	0.36	0.42	0.5	0.01	0.01	0.02
33	0.093	0.0164	0.422	0.0526	0.0153	0.00199	0.07	0.09	0.12	0.36	0.43	0.5	0.01	0.02	0.02
34	0.0924	0.016	0.423	0.0532	0.0153	0.00194	0.07	0.09	0.12	0.36	0.43	0.5	0.01	0.02	0.02
35	0.092	0.0158	0.423	0.0521	0.0155	0.00196	0.07	0.09	0.12	0.36	0.43	0.5	0.01	0.02	0.02
36	0.0917	0.0154	0.424	0.0518	0.0156	0.00196	0.07	0.09	0.12	0.36	0.43	0.5	0.01	0.02	0.02
37	0.0911	0.0151	0.423	0.0519	0.0157	0.00194	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
38	0.0908	0.0148	0.425	0.0508	0.0159	0.00196	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
39	0.0908	0.015	0.425	0.0508	0.0159	0.00195	0.07	0.09	0.12	0.36	0.43	0.5	0.01	0.02	0.02
40	0.0904	0.0148	0.424	0.0502	0.0161	0.00193	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
41	0.0901	0.0148	0.423	0.0503	0.0162	0.00193	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
42	0.0895	0.0149	0.423	0.0498	0.0161	0.00197	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
43	0.0874	0.0148	0.422	0.0499	0.0163	0.00199	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
44	0.0849	0.0147	0.421	0.0512	0.0164	0.00202	0.07	0.09	0.11	0.36	0.43	0.5	0.01	0.02	0.02
45	0.0836	0.0147	0.42	0.0509	0.0165	0.00211	0.07	0.08	0.11	0.36	0.42	0.49	0.01	0.02	0.02
46	0.0806	0.0146	0.418	0.0518	0.017	0.00222	0.06	0.08	0.1	0.35	0.42	0.5	0.01	0.02	0.02
47	0.0781	0.0142	0.417	0.0528	0.0173	0.00226	0.06	0.08	0.1	0.35	0.42	0.5	0.01	0.02	0.02
48	0.0769	0.0142	0.416	0.0535	0.0175	0.00228	0.06	0.08	0.1	0.35	0.42	0.5	0.02	0.02	0.02
49	0.0748	0.014	0.414	0.0544	0.0178	0.00231	0.06	0.08	0.1	0.35	0.42	0.5	0.02	0.02	0.02
50	0.0732	0.0138	0.413	0.0545	0.0181	0.00235	0.06	0.07	0.09	0.35	0.42	0.5	0.02	0.02	0.02
51	0.0709	0.0137	0.41	0.0558	0.0187	0.00242	0.05	0.07	0.09	0.34	0.41	0.49	0.02	0.02	0.02
52	0.0694	0.0134	0.409	0.0562	0.0189	0.0025	0.05	0.07	0.09	0.34	0.42	0.49	0.02	0.02	0.02
53	0.0675	0.0132	0.407	0.0569	0.0192	0.0025	0.05	0.07	0.09	0.33	0.41	0.49	0.02	0.02	0.02
54	0.0656	0.013	0.404	0.0577	0.0197	0.00256	0.05	0.07	0.09	0.33	0.41	0.49	0.02	0.02	0.02
55	0.0642	0.013	0.403	0.0587	0.0201	0.00269	0.05	0.06	0.08	0.33	0.41	0.49	0.02	0.02	0.02
56	0.0627	0.0129	0.401	0.0596	0.0204	0.00273	0.05	0.06	0.08	0.32	0.41	0.49	0.02	0.02	0.03
57	0.0614	0.0126	0.401	0.059	0.0208	0.00273	0.05	0.06	0.08	0.33	0.41	0.49	0.02	0.02	0.03
58	0.0599	0.0125	0.4	0.0595	0.0214	0.00286	0.04	0.06	0.08	0.32	0.41	0.49	0.02	0.02	0.03
59	0.0581	0.0123	0.396	0.0607	0.0221	0.00294	0.04	0.06	0.08	0.32	0.4	0.48	0.02	0.02	0.03
60	0.0568	0.0122	0.394	0.0622	0.0225	0.00296	0.04	0.06	0.08	0.31	0.4	0.49	0.02	0.02	0.03
61	0.0553	0.012	0.393	0.063	0.0228	0.00301	0.04	0.06	0.07	0.31	0.4	0.49	0.02	0.02	0.03
62	0.0542	0.0118	0.391	0.0637	0.0233	0.0031	0.04	0.05	0.07	0.31	0.4	0.49	0.02	0.02	0.03
63	0.053	0.0116	0.391	0.0643	0.0238	0.00315	0.04	0.05	0.07	0.31	0.4	0.49	0.02	0.02	0.03
64	0.0511	0.0114	0.387	0.0656	0.0247	0.00334	0.04	0.05	0.07	0.3	0.39	0.48	0.02	0.02	0.03
65	0.0501	0.0114	0.386	0.0655	0.0252	0.00345	0.04	0.05	0.07	0.3	0.39	0.48	0.02	0.02	0.03
66	0.0493	0.0113	0.385	0.0667	0.0259	0.00351	0.04	0.05	0.07	0.3	0.39	0.48	0.02	0.03	0.03
67	0.0486	0.0111	0.384	0.0661	0.0263	0.00357	0.03	0.05	0.07	0.3	0.39	0.48	0.02	0.03	0.03
68	0.0474	0.0109	0.384	0.0669	0.0271	0.00367	0.03	0.05	0.06	0.3	0.39	0.48	0.02	0.03	0.03
69	0.0466	0.0109	0.381	0.0676	0.0277	0.00383	0.03	0.05	0.06	0.29	0.39	0.48	0.02	0.03	0.03
70	0.0452	0.0108	0.377	0.0696	0.0285	0.00391	0.03	0.05	0.06	0.28	0.38	0.48	0.02	0.03	0.04
71	0.0446	0.0107	0.377	0.0697	0.0288	0.00401	0.03	0.04	0.06	0.28	0.38	0.48	0.02	0.03	0.04
72	0.0439	0.0106	0.378	0.0693	0.0298	0.0041	0.03	0.04	0.06	0.28	0.38	0.48	0.03	0.03	0.04
73	0.0428	0.0105	0.374	0.0707	0.0305	0.00415	0.03	0.04	0.06	0.28	0.38	0.48	0.03	0.03	0.04
