Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.858	0.503	0.508	0.197	0.00327	0.00129	0.3	0.76	1.8	0.25	0.51	0.83	0.002	0.003	0.006
2	0.794	0.435	0.506	0.184	0.00308	0.00101	0.3	0.7	1.6	0.26	0.5	0.81	0.002	0.003	0.005
3	0.712	0.381	0.505	0.181	0.00314	0.000979	0.28	0.63	1.4	0.27	0.5	0.8	0.002	0.003	0.005
4	0.637	0.337	0.504	0.18	0.00314	0.00097	0.26	0.57	1.3	0.27	0.5	0.8	0.002	0.003	0.005
5	0.59	0.3	0.502	0.174	0.00324	0.000979	0.26	0.53	1.1	0.27	0.5	0.79	0.002	0.003	0.005
6	0.547	0.269	0.499	0.17	0.00318	0.000953	0.24	0.5	1.1	0.28	0.5	0.77	0.002	0.003	0.005
7	0.522	0.243	0.496	0.162	0.00327	0.000956	0.24	0.48	0.98	0.29	0.49	0.76	0.002	0.003	0.005
8	0.498	0.222	0.494	0.155	0.00316	0.000897	0.24	0.47	0.91	0.29	0.49	0.74	0.002	0.003	0.005
9	0.471	0.205	0.492	0.151	0.00323	0.000907	0.23	0.44	0.85	0.3	0.49	0.74	0.002	0.003	0.005
10	0.459	0.19	0.489	0.145	0.00337	0.000918	0.24	0.43	0.81	0.3	0.49	0.73	0.002	0.003	0.005
11	0.448	0.178	0.488	0.139	0.00331	0.000881	0.24	0.43	0.78	0.31	0.49	0.71	0.002	0.003	0.005
12	0.444	0.167	0.487	0.132	0.00341	0.000864	0.25	0.43	0.75	0.32	0.49	0.7	0.003	0.003	0.005
13	0.442	0.159	0.486	0.126	0.00334	0.00082	0.25	0.43	0.74	0.32	0.49	0.69	0.003	0.003	0.005
14	0.444	0.151	0.487	0.119	0.00345	0.000815	0.26	0.43	0.72	0.33	0.49	0.68	0.003	0.003	0.005
15	0.448	0.145	0.487	0.114	0.00339	0.000781	0.28	0.44	0.72	0.34	0.49	0.67	0.003	0.003	0.005
16	0.434	0.141	0.485	0.114	0.00306	0.000723	0.27	0.43	0.69	0.34	0.49	0.67	0.002	0.003	0.004
17	0.418	0.138	0.484	0.114	0.00304	0.000746	0.25	0.41	0.67	0.33	0.48	0.67	0.002	0.003	0.004
18	0.402	0.135	0.483	0.115	0.00298	0.000762	0.24	0.4	0.65	0.33	0.48	0.67	0.002	0.003	0.004
19	0.388	0.133	0.481	0.116	0.00304	0.000807	0.23	0.38	0.63	0.33	0.48	0.67	0.002	0.003	0.004
20	0.374	0.131	0.48	0.118	0.00306	0.000845	0.22	0.37	0.61	0.32	0.48	0.67	0.002	0.003	0.005
