Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.795	0.516	0.498	0.211	0.00421	0.00201	0.24	0.69	1.8	0.21	0.5	0.84	0.003	0.004	0.008
2	0.736	0.445	0.497	0.199	0.00381	0.00137	0.25	0.65	1.6	0.23	0.49	0.83	0.002	0.003	0.007
3	0.652	0.39	0.496	0.198	0.00391	0.0014	0.23	0.58	1.4	0.23	0.5	0.83	0.003	0.004	0.007
4	0.579	0.345	0.495	0.198	0.00387	0.00139	0.21	0.51	1.3	0.23	0.49	0.83	0.003	0.004	0.006
5	0.532	0.306	0.493	0.193	0.00407	0.0014	0.2	0.47	1.1	0.23	0.49	0.82	0.003	0.004	0.007
6	0.489	0.274	0.491	0.189	0.00395	0.00133	0.19	0.43	1.0	0.24	0.49	0.81	0.003	0.004	0.006
7	0.464	0.247	0.489	0.181	0.00411	0.00132	0.19	0.42	0.94	0.24	0.48	0.8	0.003	0.004	0.007
8	0.44	0.225	0.487	0.175	0.00394	0.00124	0.19	0.4	0.88	0.25	0.48	0.79	0.003	0.004	0.006
9	0.413	0.207	0.486	0.172	0.00399	0.00123	0.18	0.38	0.81	0.25	0.48	0.78	0.003	0.004	0.006
10	0.399	0.192	0.484	0.165	0.00427	0.00127	0.19	0.37	0.76	0.26	0.48	0.77	0.003	0.004	0.007
11	0.389	0.18	0.483	0.159	0.00414	0.00119	0.19	0.36	0.72	0.27	0.48	0.76	0.003	0.004	0.006
12	0.382	0.169	0.482	0.153	0.00442	0.00122	0.19	0.36	0.69	0.28	0.48	0.74	0.003	0.004	0.007
13	0.379	0.16	0.481	0.147	0.0044	0.00119	0.19	0.36	0.68	0.29	0.48	0.74	0.003	0.004	0.007
14	0.379	0.153	0.482	0.14	0.00466	0.00121	0.2	0.36	0.66	0.3	0.48	0.72	0.003	0.004	0.007
15	0.382	0.147	0.481	0.134	0.00469	0.0012	0.21	0.37	0.65	0.3	0.48	0.71	0.003	0.004	0.007
16	0.371	0.143	0.479	0.133	0.00405	0.00105	0.2	0.36	0.63	0.3	0.48	0.7	0.003	0.004	0.006
17	0.355	0.139	0.479	0.134	0.00404	0.00108	0.19	0.34	0.61	0.3	0.48	0.7	0.003	0.004	0.006
18	0.341	0.136	0.478	0.136	0.00383	0.00104	0.18	0.33	0.59	0.3	0.48	0.7	0.003	0.004	0.006
19	0.328	0.134	0.477	0.137	0.00388	0.00109	0.17	0.31	0.57	0.29	0.48	0.7	0.003	0.004	0.006
20	0.316	0.131	0.476	0.139	0.00382	0.00109	0.16	0.3	0.55	0.29	0.48	0.71	0.003	0.004	0.006
