Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.817	0.499	0.49	0.201	0.00337	0.00155	0.27	0.73	1.8	0.21	0.49	0.82	0.002	0.003	0.006
2	0.762	0.434	0.489	0.187	0.00317	0.00122	0.27	0.69	1.6	0.24	0.49	0.8	0.002	0.003	0.005
3	0.679	0.383	0.488	0.185	0.00331	0.00129	0.25	0.61	1.4	0.24	0.49	0.8	0.002	0.003	0.006
4	0.601	0.34	0.486	0.185	0.00341	0.00137	0.22	0.54	1.2	0.24	0.49	0.8	0.002	0.003	0.006
5	0.551	0.304	0.485	0.181	0.00358	0.00143	0.2	0.5	1.1	0.24	0.49	0.79	0.002	0.003	0.006
6	0.506	0.273	0.483	0.178	0.0036	0.00144	0.2	0.46	1.0	0.24	0.48	0.78	0.002	0.003	0.006
7	0.478	0.247	0.481	0.171	0.00373	0.00145	0.19	0.44	0.93	0.25	0.48	0.76	0.002	0.003	0.006
8	0.453	0.227	0.479	0.166	0.00368	0.00139	0.19	0.42	0.87	0.25	0.48	0.75	0.002	0.003	0.006
9	0.425	0.209	0.478	0.163	0.0038	0.00142	0.19	0.4	0.81	0.26	0.48	0.74	0.003	0.003	0.006
10	0.412	0.194	0.477	0.157	0.00399	0.00143	0.19	0.39	0.77	0.27	0.48	0.73	0.003	0.004	0.007
11	0.401	0.181	0.476	0.151	0.00397	0.00137	0.19	0.38	0.74	0.27	0.48	0.72	0.003	0.004	0.006
12	0.395	0.171	0.477	0.145	0.00412	0.00139	0.19	0.38	0.71	0.28	0.48	0.71	0.003	0.004	0.007
13	0.391	0.162	0.477	0.139	0.00408	0.00133	0.2	0.38	0.69	0.29	0.48	0.7	0.003	0.004	0.006
14	0.393	0.155	0.478	0.133	0.00424	0.00134	0.21	0.38	0.67	0.3	0.48	0.69	0.003	0.004	0.007
15	0.396	0.149	0.479	0.127	0.00421	0.0013	0.22	0.38	0.66	0.31	0.48	0.68	0.003	0.004	0.006
16	0.384	0.145	0.477	0.127	0.00377	0.00119	0.21	0.37	0.63	0.31	0.48	0.68	0.003	0.004	0.006
17	0.367	0.141	0.477	0.128	0.00377	0.00125	0.2	0.36	0.61	0.31	0.48	0.68	0.003	0.003	0.006
18	0.353	0.138	0.475	0.129	0.00368	0.00126	0.19	0.34	0.59	0.3	0.48	0.68	0.003	0.003	0.006
19	0.338	0.135	0.474	0.131	0.00379	0.00134	0.18	0.33	0.57	0.3	0.48	0.68	0.003	0.003	0.006
20	0.325	0.133	0.473	0.133	0.00382	0.00139	0.17	0.32	0.55	0.3	0.48	0.68	0.003	0.003	0.006
