Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
35	0.106	0.0217	0.404	0.0507	0.0157	0.00221	0.08	0.1	0.14	0.35	0.4	0.48	0.01	0.02	0.02
36	0.106	0.0211	0.405	0.0502	0.0159	0.00217	0.08	0.1	0.14	0.35	0.4	0.49	0.01	0.02	0.02
37	0.102	0.0211	0.402	0.0515	0.0163	0.00226	0.08	0.1	0.14	0.34	0.4	0.49	0.01	0.02	0.02
38	0.102	0.0206	0.404	0.0503	0.0164	0.00223	0.08	0.1	0.14	0.34	0.4	0.49	0.01	0.02	0.02
39	0.1	0.0211	0.403	0.0521	0.0165	0.00231	0.08	0.1	0.14	0.34	0.4	0.49	0.01	0.02	0.02
40	0.098	0.0214	0.4	0.0533	0.0168	0.00236	0.07	0.1	0.14	0.34	0.4	0.49	0.01	0.02	0.02
41	0.0988	0.0211	0.401	0.0523	0.017	0.00232	0.07	0.1	0.14	0.34	0.4	0.48	0.01	0.02	0.02
42	0.0973	0.0212	0.401	0.0528	0.0171	0.00241	0.07	0.1	0.13	0.34	0.4	0.48	0.01	0.02	0.02
43	0.096	0.0211	0.399	0.0529	0.0175	0.00243	0.07	0.09	0.13	0.33	0.4	0.48	0.01	0.02	0.02
44	0.0924	0.0211	0.396	0.0555	0.0175	0.00237	0.07	0.09	0.13	0.33	0.39	0.49	0.01	0.02	0.02
45	0.0898	0.0209	0.394	0.056	0.0178	0.00246	0.07	0.09	0.13	0.33	0.39	0.49	0.02	0.02	0.02
46	0.134	0.0279	0.396	0.0534	0.0133	0.00179	0.1	0.13	0.18	0.33	0.39	0.49	0.01	0.01	0.02
47	0.15	0.0343	0.39	0.0572	0.011	0.00144	0.11	0.15	0.21	0.32	0.39	0.48	0.009	0.01	0.01
48	0.152	0.0359	0.388	0.0581	0.0108	0.00139	0.11	0.15	0.22	0.32	0.38	0.49	0.009	0.01	0.01
49	0.151	0.0368	0.385	0.0595	0.0108	0.00149	0.11	0.15	0.22	0.32	0.38	0.49	0.009	0.01	0.01
50	0.149	0.0371	0.382	0.0614	0.011	0.00182	0.11	0.15	0.22	0.31	0.38	0.49	0.009	0.01	0.01
51	0.146	0.0367	0.381	0.0616	0.0113	0.00288	0.11	0.14	0.21	0.31	0.38	0.49	0.01	0.01	0.01
52	0.144	0.0365	0.378	0.0637	0.0114	0.00322	0.1	0.14	0.21	0.3	0.37	0.49	0.01	0.01	0.01
53	0.138	0.0362	0.375	0.0657	0.0117	0.00329	0.1	0.13	0.21	0.3	0.37	0.48	0.01	0.01	0.01
54	0.135	0.0359	0.372	0.0664	0.012	0.00292	0.1	0.13	0.2	0.3	0.37	0.49	0.01	0.01	0.01
55	0.132	0.0353	0.37	0.0669	0.0122	0.00303	0.1	0.13	0.2	0.3	0.36	0.49	0.01	0.01	0.01
56	0.129	0.035	0.367	0.0694	0.0125	0.00352	0.09	0.12	0.19	0.29	0.36	0.48	0.01	0.01	0.02
57	0.126	0.0344	0.365	0.0706	0.0128	0.00399	0.09	0.12	0.19	0.28	0.36	0.49	0.01	0.01	0.02
58	0.121	0.0343	0.361	0.0729	0.013	0.00413	0.09	0.12	0.18	0.28	0.35	0.49	0.01	0.01	0.02
59	0.117	0.0337	0.359	0.0742	0.0132	0.00455	0.08	0.11	0.18	0.28	0.35	0.49	0.01	0.01	0.02
60	0.112	0.033	0.355	0.0766	0.0136	0.00514	0.08	0.11	0.17	0.27	0.35	0.49	0.01	0.01	0.02
61	0.108	0.0325	0.354	0.0774	0.014	0.00599	0.08	0.1	0.17	0.28	0.35	0.49	0.01	0.01	0.02
62	0.105	0.0317	0.353	0.0767	0.0145	0.00648	0.07	0.1	0.16	0.28	0.34	0.49	0.01	0.01	0.02
63	0.102	0.031	0.351	0.0771	0.0148	0.00681	0.07	0.1	0.16	0.27	0.34	0.48	0.01	0.01	0.02
64	0.0991	0.0306	0.35	0.0776	0.0151	0.00677	0.07	0.09	0.16	0.27	0.34	0.49	0.01	0.01	0.02
65	0.0951	0.0302	0.345	0.0801	0.0155	0.00744	0.06	0.09	0.15	0.27	0.33	0.48	0.01	0.01	0.02
66	0.0925	0.0299	0.342	0.0811	0.016	0.00787	0.06	0.09	0.15	0.26	0.33	0.48	0.01	0.01	0.02
67	0.0904	0.0293	0.342	0.0806	0.0163	0.00779	0.06	0.09	0.14	0.26	0.33	0.48	0.01	0.02	0.02
68	0.0877	0.0287	0.339	0.0817	0.0168	0.00843	0.06	0.08	0.14	0.26	0.33	0.48	0.01	0.02	0.02
69	0.0849	0.0283	0.337	0.082	0.0172	0.00852	0.06	0.08	0.14	0.25	0.33	0.48	0.01	0.02	0.02
70	0.0832	0.0277	0.337	0.0816	0.0177	0.0089	0.06	0.08	0.13	0.26	0.33	0.47	0.01	0.02	0.02
71	0.0815	0.0274	0.335	0.0825	0.0181	0.00936	0.06	0.08	0.13	0.25	0.33	0.47	0.01	0.02	0.02
72	0.0791	0.0266	0.334	0.0822	0.0186	0.00933	0.05	0.08	0.13	0.25	0.33	0.47	0.02	0.02	0.02
73	0.0773	0.0259	0.335	0.0815	0.0191	0.00929	0.05	0.07	0.13	0.25	0.33	0.47	0.02	0.02	0.02
74	0.0754	0.0256	0.332	0.0823	0.0196	0.00939	0.05	0.07	0.12	0.25	0.32	0.47	0.02	0.02	0.02
77	0.0715	0.0244	0.33	0.0817	0.021	0.00999	0.05	0.07	0.12	0.25	0.32	0.46	0.02	0.02	0.03
78	0.0702	0.0239	0.329	0.0811	0.0215	0.0102	0.05	0.07	0.11	0.25	0.32	0.46	0.02	0.02	0.03
79	0.0696	0.0234	0.331	0.0794	0.0221	0.0103	0.05	0.07	0.11	0.25	0.33	0.46	0.02	0.02	0.03
80	0.0685	0.0234	0.33	0.0803	0.0224	0.0102	0.05	0.06	0.11	0.25	0.32	0.46	0.02	0.02	0.03
81	0.0674	0.0229	0.33	0.0793	0.023	0.0101	0.05	0.06	0.11	0.25	0.33	0.46	0.02	0.02	0.03
82	0.0663	0.0224	0.329	0.079	0.0236	0.0102	0.05	0.06	0.11	0.25	0.32	0.46	0.02	0.02	0.03
83	0.0653	0.0218	0.329	0.0777	0.0243	0.0103	0.04	0.06	0.1	0.25	0.32	0.46	0.02	0.02	0.03
84	0.0649	0.0214	0.332	0.077	0.0248	0.0104	0.04	0.06	0.1	0.26	0.33	0.45	0.02	0.02	0.03
85	0.0637	0.0212	0.329	0.0774	0.0254	0.0104	0.04	0.06	0.1	0.25	0.33	0.45	0.02	0.02	0.03
86	0.0632	0.021	0.329	0.0769	0.0259	0.0104	0.04	0.06	0.1	0.25	0.33	0.45	0.02	0.02	0.03
87	0.0627	0.0206	0.331	0.0757	0.0266	0.0105	0.04	0.06	0.1	0.25	0.33	0.45	0.02	0.03	0.03
88	0.0615	0.0204	0.329	0.0764	0.0273	0.0106	0.04	0.06	0.1	0.25	0.33	0.45	0.02	0.03	0.03
89	0.0608	0.0202	0.33	0.076	0.0279	0.0106	0.04	0.06	0.1	0.25	0.33	0.45	0.02	0.03	0.03
