Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.642	0.437	0.49	0.22	0.00443	0.00205	0.17	0.56	1.5	0.19	0.49	0.85	0.003	0.004	0.008
2	0.435	0.29	0.488	0.218	0.00579	0.0024	0.13	0.38	0.99	0.19	0.48	0.85	0.004	0.005	0.01
3	0.291	0.192	0.483	0.217	0.00759	0.0031	0.09	0.25	0.66	0.19	0.48	0.84	0.005	0.007	0.01
4	0.211	0.128	0.479	0.204	0.00909	0.00336	0.07	0.19	0.45	0.2	0.47	0.82	0.006	0.008	0.02
5	0.167	0.0864	0.473	0.182	0.0102	0.00321	0.07	0.15	0.33	0.23	0.46	0.78	0.007	0.01	0.02
6	0.142	0.0586	0.466	0.153	0.0107	0.00292	0.07	0.13	0.25	0.27	0.46	0.73	0.008	0.01	0.02
7	0.128	0.0419	0.459	0.126	0.0111	0.00256	0.07	0.13	0.2	0.29	0.45	0.67	0.008	0.01	0.02
8	0.12	0.0317	0.455	0.104	0.0114	0.00218	0.08	0.12	0.17	0.32	0.45	0.63	0.009	0.01	0.02
9	0.116	0.0254	0.45	0.0857	0.0114	0.00196	0.08	0.12	0.16	0.34	0.45	0.59	0.009	0.01	0.01
10	0.114	0.0216	0.447	0.0736	0.0115	0.00184	0.09	0.11	0.15	0.35	0.45	0.57	0.009	0.01	0.01
11	0.112	0.0192	0.446	0.0643	0.0115	0.00173	0.09	0.11	0.14	0.37	0.45	0.55	0.01	0.01	0.01
12	0.111	0.0175	0.446	0.0598	0.0116	0.00171	0.09	0.11	0.14	0.37	0.45	0.54	0.01	0.01	0.01
13	0.11	0.0162	0.445	0.0557	0.0118	0.00167	0.09	0.11	0.14	0.37	0.44	0.54	0.01	0.01	0.01
14	0.109	0.0158	0.442	0.0535	0.0118	0.00163	0.09	0.11	0.13	0.38	0.44	0.53	0.01	0.01	0.01
15	0.107	0.0152	0.441	0.0522	0.012	0.00165	0.09	0.11	0.13	0.37	0.44	0.52	0.01	0.01	0.02
16	0.107	0.0148	0.441	0.0514	0.0122	0.00164	0.09	0.11	0.13	0.38	0.44	0.53	0.01	0.01	0.02
17	0.107	0.015	0.441	0.0503	0.0121	0.00163	0.09	0.11	0.13	0.38	0.44	0.53	0.01	0.01	0.02
18	0.106	0.0146	0.44	0.0493	0.0122	0.00161	0.09	0.11	0.13	0.38	0.44	0.52	0.01	0.01	0.02
19	0.105	0.0146	0.439	0.0494	0.0123	0.00168	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
20	0.104	0.0143	0.439	0.0494	0.0124	0.0017	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
21	0.104	0.0141	0.437	0.0478	0.0128	0.00174	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
22	0.103	0.0139	0.437	0.0479	0.0127	0.00173	0.09	0.1	0.13	0.38	0.44	0.52	0.01	0.01	0.02
23	0.102	0.014	0.435	0.0477	0.0127	0.00175	0.09	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
24	0.101	0.0141	0.436	0.0471	0.013	0.00178	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
25	0.101	0.0138	0.434	0.0473	0.013	0.00181	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
26	0.1	0.014	0.435	0.048	0.0132	0.00182	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
27	0.0995	0.014	0.433	0.0483	0.0132	0.00183	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
28	0.0998	0.0144	0.432	0.05	0.0132	0.00186	0.08	0.1	0.12	0.37	0.43	0.51	0.01	0.01	0.02
29	0.0984	0.0144	0.433	0.0481	0.0134	0.0019	0.08	0.1	0.12	0.37	0.43	0.51	0.01	0.01	0.02
30	0.0979	0.0141	0.431	0.0485	0.0135	0.0019	0.08	0.1	0.12	0.37	0.43	0.51	0.01	0.01	0.02
31	0.0967	0.0142	0.43	0.0482	0.0137	0.00195	0.08	0.1	0.12	0.37	0.43	0.51	0.01	0.01	0.02
32	0.0959	0.0145	0.429	0.0487	0.0138	0.00195	0.08	0.1	0.12	0.37	0.43	0.51	0.01	0.01	0.02
33	0.0949	0.0145	0.429	0.0483	0.0139	0.00194	0.08	0.09	0.12	0.37	0.43	0.5	0.01	0.01	0.02
34	0.0947	0.0145	0.428	0.0486	0.014	0.00198	0.08	0.09	0.12	0.37	0.43	0.51	0.01	0.01	0.02
35	0.0943	0.0146	0.428	0.0494	0.0143	0.00199	0.08	0.09	0.12	0.37	0.43	0.51	0.01	0.01	0.02
