Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.628	0.448	0.5	0.231	0.00587	0.00396	0.16	0.53	1.5	0.18	0.49	0.88	0.004	0.005	0.01
2	0.434	0.297	0.498	0.227	0.00707	0.00336	0.12	0.37	1.0	0.19	0.49	0.87	0.004	0.006	0.01
3	0.295	0.195	0.498	0.225	0.00876	0.00373	0.09	0.25	0.7	0.2	0.49	0.88	0.006	0.008	0.01
4	0.219	0.127	0.496	0.208	0.0102	0.0031	0.08	0.19	0.48	0.22	0.49	0.86	0.007	0.01	0.02
5	0.179	0.0826	0.492	0.183	0.0108	0.00268	0.08	0.16	0.35	0.26	0.48	0.82	0.008	0.01	0.02
6	0.158	0.0546	0.485	0.149	0.0111	0.00251	0.09	0.15	0.26	0.29	0.48	0.76	0.008	0.01	0.02
7	0.147	0.0386	0.478	0.119	0.0112	0.0022	0.1	0.14	0.22	0.33	0.47	0.7	0.009	0.01	0.01
8	0.139	0.0288	0.473	0.0942	0.0111	0.0019	0.1	0.14	0.19	0.35	0.47	0.63	0.009	0.01	0.01
9	0.134	0.0232	0.469	0.077	0.0112	0.00183	0.1	0.13	0.17	0.37	0.47	0.6	0.009	0.01	0.01
10	0.133	0.0202	0.466	0.0628	0.011	0.00182	0.11	0.13	0.17	0.38	0.46	0.57	0.009	0.01	0.01
11	0.13	0.0184	0.464	0.0551	0.0112	0.00181	0.11	0.13	0.16	0.39	0.47	0.56	0.009	0.01	0.01
12	0.128	0.017	0.463	0.0486	0.0112	0.00185	0.11	0.13	0.16	0.4	0.46	0.54	0.009	0.01	0.01
13	0.127	0.0164	0.462	0.0443	0.0111	0.00171	0.11	0.13	0.15	0.41	0.46	0.53	0.009	0.01	0.01
14	0.124	0.0161	0.46	0.0426	0.0113	0.00176	0.1	0.12	0.15	0.41	0.46	0.53	0.009	0.01	0.01
15	0.123	0.016	0.459	0.041	0.0114	0.00173	0.1	0.12	0.15	0.41	0.46	0.53	0.009	0.01	0.01
16	0.122	0.0157	0.458	0.0395	0.0115	0.00175	0.1	0.12	0.15	0.41	0.46	0.52	0.009	0.01	0.01
17	0.121	0.0159	0.459	0.0389	0.0116	0.00178	0.1	0.12	0.15	0.41	0.46	0.52	0.01	0.01	0.01
18	0.12	0.0158	0.458	0.0387	0.0115	0.00177	0.1	0.12	0.15	0.41	0.46	0.53	0.009	0.01	0.01
19	0.119	0.0157	0.457	0.0384	0.0115	0.00181	0.1	0.12	0.15	0.41	0.46	0.52	0.01	0.01	0.01
20	0.118	0.0158	0.456	0.0393	0.0116	0.00185	0.1	0.12	0.14	0.41	0.46	0.52	0.009	0.01	0.01
21	0.117	0.0157	0.455	0.0373	0.0117	0.00178	0.1	0.12	0.14	0.41	0.45	0.51	0.01	0.01	0.01
22	0.115	0.0158	0.456	0.0385	0.0119	0.00185	0.1	0.11	0.14	0.41	0.46	0.52	0.01	0.01	0.02
23	0.114	0.0158	0.455	0.0386	0.0121	0.00186	0.09	0.11	0.14	0.41	0.45	0.52	0.01	0.01	0.02
24	0.113	0.0161	0.455	0.0389	0.0121	0.00181	0.09	0.11	0.14	0.41	0.45	0.52	0.01	0.01	0.02
25	0.112	0.0164	0.454	0.0398	0.0121	0.00179	0.09	0.11	0.14	0.41	0.45	0.52	0.01	0.01	0.02
26	0.111	0.0163	0.455	0.0397	0.0122	0.00182	0.09	0.11	0.13	0.41	0.45	0.52	0.01	0.01	0.02
27	0.11	0.0164	0.454	0.04	0.0123	0.00181	0.09	0.11	0.13	0.4	0.45	0.52	0.01	0.01	0.02
28	0.109	0.0163	0.454	0.0401	0.0124	0.00179	0.09	0.11	0.13	0.4	0.45	0.52	0.01	0.01	0.02
29	0.107	0.0166	0.451	0.0399	0.0126	0.00184	0.09	0.11	0.13	0.4	0.45	0.52	0.01	0.01	0.02
30	0.106	0.0164	0.452	0.0401	0.0127	0.00189	0.09	0.11	0.13	0.4	0.45	0.52	0.01	0.01	0.02
31	0.105	0.0161	0.452	0.04	0.0129	0.00192	0.09	0.1	0.13	0.4	0.45	0.52	0.01	0.01	0.02
32	0.104	0.0158	0.452	0.0409	0.013	0.00184	0.09	0.1	0.13	0.4	0.45	0.52	0.01	0.01	0.02
33	0.103	0.0158	0.449	0.0411	0.0131	0.00185	0.09	0.1	0.13	0.4	0.45	0.52	0.01	0.01	0.02
34	0.103	0.0159	0.448	0.0408	0.013	0.00185	0.09	0.1	0.13	0.4	0.45	0.52	0.01	0.01	0.02
35	0.103	0.016	0.447	0.0399	0.0132	0.00187	0.09	0.1	0.13	0.4	0.45	0.51	0.01	0.01	0.02
36	0.102	0.016	0.446	0.0392	0.0132	0.00188	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
37	0.0999	0.0156	0.447	0.0394	0.0135	0.00192	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
38	0.0995	0.0151	0.448	0.0393	0.0138	0.002	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
39	0.0998	0.0151	0.448	0.039	0.0138	0.002	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
40	0.0995	0.0152	0.447	0.0392	0.014	0.00199	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
41	0.0983	0.015	0.445	0.0391	0.0141	0.00204	0.08	0.1	0.12	0.4	0.44	0.51	0.01	0.01	0.02
42	0.0985	0.0151	0.446	0.0375	0.0144	0.00206	0.08	0.1	0.12	0.4	0.44	0.51	0.01	0.01	0.02
43	0.0981	0.0152	0.446	0.0387	0.0143	0.00197	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
44	0.0976	0.0147	0.447	0.0387	0.0146	0.00201	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
45	0.0976	0.0144	0.448	0.0389	0.0147	0.002	0.08	0.1	0.12	0.4	0.45	0.51	0.01	0.01	0.02
46	0.145	0.0181	0.453	0.0332	0.0112	0.00147	0.13	0.14	0.17	0.41	0.45	0.51	0.01	0.01	0.01
47	0.166	0.0221	0.453	0.0326	0.00867	0.00118	0.14	0.16	0.2	0.41	0.45	0.51	0.007	0.009	0.01
48	0.173	0.0237	0.454	0.0315	0.00833	0.00108	0.15	0.17	0.21	0.42	0.45	0.51	0.007	0.008	0.01
49	0.175	0.0243	0.454	0.0307	0.00826	0.00107	0.15	0.17	0.21	0.42	0.45	0.51	0.007	0.008	0.01
50	0.176	0.0242	0.455	0.0302	0.00834	0.00106	0.15	0.17	0.21	0.42	0.46	0.51	0.007	0.008	0.01
51	0.176	0.0243	0.456	0.0297	0.00849	0.00107	0.15	0.17	0.21	0.42	0.46	0.51	0.007	0.008	0.01
52	0.176	0.0237	0.457	0.0293	0.00864	0.00109	0.15	0.17	0.21	0.42	0.46	0.51	0.007	0.009	0.01
53	0.174	0.0236	0.458	0.0293	0.00881	0.00111	0.15	0.17	0.21	0.42	0.46	0.51	0.008	0.009	0.01
54	0.175	0.0229	0.459	0.0294	0.00893	0.00112	0.15	0.17	0.21	0.42	0.46	0.51	0.008	0.009	0.01
55	0.175	0.0226	0.459	0.0287	0.00898	0.00106	0.15	0.17	0.21	0.42	0.46	0.51	0.008	0.009	0.01
56	0.175	0.022	0.459	0.029	0.00919	0.00111	0.15	0.17	0.21	0.43	0.46	0.51	0.008	0.009	0.01
57	0.174	0.0216	0.46	0.0291	0.00936	0.00114	0.15	0.17	0.21	0.42	0.46	0.51	0.008	0.009	0.01
58	0.171	0.0213	0.46	0.0291	0.00926	0.00111	0.15	0.17	0.2	0.43	0.46	0.51	0.008	0.009	0.01
59	0.167	0.0207	0.46	0.029	0.00928	0.0011	0.15	0.17	0.2	0.42	0.46	0.51	0.008	0.009	0.01
60	0.163	0.0204	0.459	0.03	0.00942	0.00112	0.14	0.16	0.19	0.42	0.46	0.51	0.008	0.009	0.01
61	0.159	0.0199	0.458	0.0295	0.00943	0.00114	0.14	0.16	0.19	0.42	0.46	0.51	0.008	0.009	0.01
62	0.153	0.0193	0.457	0.0298	0.00963	0.00119	0.13	0.15	0.18	0.42	0.46	0.51	0.008	0.009	0.01
63	0.148	0.0189	0.456	0.0303	0.00974	0.00118	0.13	0.15	0.18	0.42	0.45	0.51	0.008	0.01	0.01
64	0.144	0.0184	0.455	0.0309	0.00991	0.00118	0.12	0.14	0.17	0.42	0.45	0.51	0.009	0.01	0.01
65	0.14	0.0178	0.454	0.0311	0.01	0.00123	0.12	0.14	0.17	0.42	0.45	0.51	0.009	0.01	0.01
66	0.137	0.0175	0.453	0.0309	0.0102	0.00128	0.12	0.14	0.16	0.42	0.45	0.5	0.009	0.01	0.01
67	0.133	0.0174	0.453	0.0321	0.0103	0.0013	0.11	0.13	0.16	0.41	0.45	0.51	0.009	0.01	0.01
68	0.13	0.0172	0.451	0.0318	0.0105	0.00131	0.11	0.13	0.15	0.41	0.45	0.5	0.009	0.01	0.01
69	0.126	0.0175	0.45	0.0323	0.0107	0.00139	0.11	0.13	0.15	0.41	0.45	0.5	0.009	0.01	0.01
70	0.122	0.0172	0.449	0.0329	0.0109	0.00139	0.1	0.12	0.15	0.41	0.45	0.5	0.009	0.01	0.01
71	0.119	0.0172	0.448	0.033	0.011	0.00141	0.1	0.12	0.15	0.41	0.45	0.5	0.009	0.01	0.01
72	0.116	0.0167	0.448	0.0331	0.0111	0.0014	0.1	0.12	0.14	0.41	0.45	0.5	0.01	0.01	0.01
73	0.113	0.016	0.446	0.0331	0.0114	0.00146	0.1	0.11	0.14	0.41	0.45	0.5	0.01	0.01	0.01
74	0.111	0.0159	0.445	0.0329	0.0115	0.00147	0.09	0.11	0.13	0.41	0.44	0.5	0.01	0.01	0.01
75	0.108	0.0157	0.444	0.0334	0.0119	0.00151	0.09	0.11	0.13	0.41	0.44	0.5	0.01	0.01	0.01
76	0.105	0.0156	0.443	0.0344	0.012	0.00155	0.09	0.1	0.13	0.4	0.44	0.5	0.01	0.01	0.01
77	0.102	0.015	0.442	0.0344	0.0123	0.00161	0.09	0.1	0.13	0.4	0.44	0.5	0.01	0.01	0.02
78	0.1	0.0149	0.442	0.0346	0.0124	0.00157	0.08	0.1	0.12	0.4	0.44	0.5	0.01	0.01	0.02
79	0.0983	0.0149	0.441	0.0352	0.0127	0.00163	0.08	0.1	0.12	0.4	0.44	0.49	0.01	0.01	0.02
80	0.096	0.0146	0.44	0.0355	0.0129	0.00166	0.08	0.1	0.12	0.4	0.44	0.5	0.01	0.01	0.02
81	0.0936	0.0143	0.44	0.0359	0.0132	0.00168	0.08	0.09	0.11	0.4	0.44	0.49	0.01	0.01	0.02
82	0.0916	0.0141	0.438	0.0358	0.0134	0.00167	0.08	0.09	0.11	0.4	0.44	0.5	0.01	0.01	0.02
83	0.0897	0.0139	0.438	0.0364	0.0137	0.00171	0.07	0.09	0.11	0.39	0.44	0.49	0.01	0.01	0.02
