Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.458	0.429	0.498	0.291	0.00993	0.0118	0.05	0.33	1.3	0.1	0.5	0.95	0.004	0.006	0.03
2	0.332	0.271	0.499	0.266	0.00879	0.00733	0.06	0.26	0.85	0.14	0.5	0.93	0.004	0.007	0.02
3	0.237	0.171	0.502	0.254	0.00967	0.00576	0.06	0.2	0.57	0.17	0.49	0.92	0.005	0.008	0.02
4	0.181	0.105	0.501	0.231	0.0104	0.00449	0.06	0.16	0.38	0.21	0.48	0.91	0.006	0.009	0.02
5	0.153	0.0677	0.496	0.201	0.0107	0.00368	0.07	0.15	0.27	0.25	0.47	0.88	0.007	0.01	0.02
6	0.134	0.0455	0.488	0.174	0.0113	0.00367	0.08	0.13	0.21	0.28	0.46	0.83	0.008	0.01	0.02
7	0.123	0.034	0.478	0.146	0.0114	0.00338	0.08	0.13	0.18	0.3	0.46	0.76	0.008	0.01	0.02
8	0.116	0.0282	0.468	0.124	0.0115	0.00328	0.08	0.12	0.16	0.32	0.46	0.69	0.008	0.01	0.02
9	0.111	0.0253	0.46	0.111	0.0116	0.00321	0.08	0.11	0.15	0.33	0.45	0.66	0.008	0.01	0.02
10	0.108	0.0243	0.456	0.102	0.0118	0.00333	0.08	0.11	0.15	0.34	0.45	0.64	0.009	0.01	0.02
11	0.105	0.0229	0.453	0.0945	0.0122	0.00344	0.08	0.11	0.14	0.34	0.45	0.61	0.009	0.01	0.02
12	0.103	0.0222	0.451	0.0895	0.0121	0.00337	0.08	0.1	0.14	0.34	0.45	0.6	0.009	0.01	0.02
13	0.1	0.0217	0.45	0.0887	0.0121	0.00328	0.08	0.1	0.13	0.34	0.45	0.59	0.009	0.01	0.02
14	0.1	0.0215	0.45	0.0869	0.0124	0.00351	0.07	0.1	0.13	0.35	0.45	0.59	0.009	0.01	0.02
15	0.0985	0.021	0.448	0.0867	0.0123	0.00341	0.07	0.1	0.13	0.35	0.45	0.59	0.009	0.01	0.02
16	0.0977	0.0209	0.446	0.0848	0.0123	0.00342	0.07	0.1	0.13	0.34	0.45	0.59	0.009	0.01	0.02
17	0.0961	0.0205	0.443	0.0838	0.0127	0.00378	0.07	0.1	0.13	0.34	0.45	0.59	0.009	0.01	0.02
18	0.0941	0.0201	0.443	0.0852	0.0125	0.00348	0.07	0.09	0.12	0.35	0.45	0.59	0.009	0.01	0.02
19	0.093	0.0203	0.442	0.0868	0.0127	0.0035	0.07	0.09	0.12	0.35	0.44	0.59	0.009	0.01	0.02
20	0.092	0.0204	0.441	0.0866	0.0129	0.00359	0.07	0.09	0.12	0.35	0.44	0.58	0.009	0.01	0.02
21	0.0911	0.02	0.441	0.0855	0.0128	0.00336	0.07	0.09	0.12	0.35	0.44	0.59	0.009	0.01	0.02
22	0.0906	0.0198	0.44	0.0837	0.0128	0.00347	0.07	0.09	0.12	0.34	0.44	0.58	0.009	0.01	0.02
23	0.0899	0.02	0.438	0.0833	0.0131	0.00364	0.07	0.09	0.12	0.34	0.44	0.57	0.01	0.01	0.02
24	0.0885	0.02	0.438	0.0845	0.0132	0.00359	0.07	0.09	0.12	0.34	0.44	0.57	0.01	0.01	0.02
25	0.0872	0.0199	0.438	0.0866	0.0133	0.00358	0.07	0.09	0.12	0.34	0.44	0.58	0.01	0.01	0.02
26	0.0858	0.0201	0.437	0.0876	0.0134	0.00366	0.06	0.09	0.12	0.34	0.44	0.59	0.01	0.01	0.02
27	0.0851	0.0201	0.436	0.0884	0.0136	0.00366	0.06	0.09	0.12	0.33	0.43	0.58	0.01	0.01	0.02
28	0.0832	0.0202	0.436	0.0917	0.0138	0.00382	0.06	0.08	0.11	0.33	0.44	0.59	0.01	0.01	0.02
29	0.0831	0.0201	0.435	0.0915	0.0138	0.00364	0.06	0.08	0.11	0.33	0.43	0.59	0.01	0.01	0.02
30	0.0813	0.0199	0.434	0.0921	0.0143	0.00396	0.06	0.08	0.11	0.33	0.43	0.59	0.01	0.01	0.02
31	0.0808	0.02	0.433	0.0926	0.0143	0.00391	0.06	0.08	0.11	0.33	0.43	0.59	0.01	0.01	0.02
32	0.0803	0.0197	0.432	0.0938	0.0143	0.0039	0.06	0.08	0.11	0.33	0.43	0.59	0.01	0.01	0.02
33	0.0784	0.0196	0.431	0.0955	0.0147	0.00406	0.06	0.08	0.11	0.33	0.42	0.59	0.01	0.01	0.02
34	0.0776	0.0196	0.431	0.0961	0.0148	0.00399	0.05	0.08	0.11	0.33	0.43	0.6	0.01	0.01	0.02
35	0.0775	0.0193	0.43	0.0959	0.0148	0.00399	0.05	0.08	0.11	0.32	0.42	0.6	0.01	0.01	0.02
36	0.0767	0.0193	0.428	0.0962	0.0147	0.00386	0.05	0.08	0.11	0.32	0.42	0.59	0.01	0.01	0.02
37	0.075	0.0191	0.427	0.0979	0.0153	0.0041	0.05	0.08	0.11	0.32	0.42	0.59	0.01	0.01	0.02
38	0.0738	0.0193	0.425	0.0976	0.0157	0.00439	0.05	0.07	0.1	0.32	0.42	0.58	0.01	0.01	0.02
39	0.0734	0.0188	0.424	0.0977	0.0158	0.00436	0.05	0.07	0.1	0.32	0.42	0.59	0.01	0.01	0.02
40	0.0734	0.0187	0.424	0.098	0.0158	0.00427	0.05	0.07	0.1	0.32	0.42	0.59	0.01	0.01	0.02
41	0.0728	0.0188	0.424	0.0976	0.016	0.00432	0.05	0.07	0.1	0.32	0.42	0.59	0.01	0.01	0.02
42	0.0723	0.0191	0.424	0.0982	0.0165	0.00458	0.05	0.07	0.1	0.32	0.42	0.58	0.01	0.02	0.03
43	0.0722	0.0188	0.425	0.0999	0.0162	0.00438	0.05	0.07	0.1	0.31	0.42	0.59	0.01	0.02	0.02
44	0.0716	0.0185	0.424	0.0994	0.0168	0.00474	0.05	0.07	0.1	0.32	0.42	0.59	0.01	0.02	0.03
45	0.0709	0.0185	0.423	0.0996	0.0166	0.00457	0.05	0.07	0.1	0.31	0.42	0.59	0.01	0.02	0.02
46	0.114	0.0233	0.436	0.0759	0.0119	0.00294	0.09	0.11	0.15	0.35	0.44	0.56	0.009	0.01	0.02
47	0.135	0.0275	0.441	0.0689	0.00878	0.00198	0.1	0.13	0.18	0.36	0.44	0.55	0.007	0.008	0.01
48	0.141	0.0291	0.442	0.0665	0.00838	0.00187	0.11	0.14	0.19	0.37	0.44	0.55	0.006	0.008	0.01
49	0.143	0.0292	0.444	0.0649	0.00832	0.00183	0.11	0.14	0.19	0.37	0.45	0.55	0.006	0.008	0.01
50	0.143	0.0291	0.445	0.0636	0.00842	0.00182	0.11	0.14	0.19	0.37	0.45	0.55	0.007	0.008	0.01
51	0.142	0.0287	0.445	0.0632	0.00858	0.00179	0.11	0.14	0.19	0.38	0.45	0.54	0.007	0.008	0.01
