Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
1	0.649	0.443	0.499	0.222	0.0045	0.00191	0.18	0.54	1.5	0.2	0.49	0.86	0.003	0.004	0.008
2	0.444	0.292	0.497	0.218	0.00577	0.0023	0.13	0.37	1.0	0.2	0.49	0.85	0.004	0.005	0.01
3	0.298	0.192	0.493	0.214	0.00746	0.00289	0.09	0.25	0.66	0.2	0.48	0.85	0.005	0.007	0.01
4	0.22	0.13	0.487	0.2	0.00891	0.00314	0.08	0.19	0.46	0.23	0.48	0.83	0.006	0.008	0.02
5	0.173	0.0866	0.48	0.175	0.00993	0.00299	0.08	0.16	0.33	0.25	0.47	0.78	0.007	0.009	0.02
6	0.147	0.0597	0.472	0.149	0.0105	0.00263	0.08	0.14	0.25	0.28	0.47	0.73	0.008	0.01	0.02
7	0.133	0.0418	0.466	0.123	0.0108	0.00229	0.08	0.13	0.21	0.31	0.46	0.68	0.008	0.01	0.01
8	0.125	0.0314	0.46	0.1	0.0111	0.00203	0.09	0.12	0.18	0.33	0.46	0.63	0.009	0.01	0.01
9	0.122	0.0249	0.456	0.0823	0.011	0.00181	0.09	0.12	0.16	0.35	0.45	0.6	0.009	0.01	0.01
10	0.12	0.021	0.452	0.0696	0.0112	0.00169	0.09	0.12	0.16	0.36	0.45	0.57	0.009	0.01	0.01
11	0.118	0.0188	0.451	0.0618	0.0112	0.00164	0.09	0.12	0.15	0.38	0.45	0.56	0.009	0.01	0.01
12	0.116	0.0171	0.449	0.0564	0.0113	0.0016	0.09	0.12	0.14	0.38	0.45	0.54	0.009	0.01	0.01
13	0.115	0.0158	0.448	0.0521	0.0114	0.00155	0.09	0.11	0.14	0.38	0.45	0.53	0.01	0.01	0.01
14	0.113	0.0155	0.447	0.0506	0.0115	0.00156	0.09	0.11	0.14	0.39	0.45	0.53	0.01	0.01	0.01
15	0.113	0.0151	0.446	0.0483	0.0117	0.00157	0.09	0.11	0.14	0.39	0.44	0.53	0.01	0.01	0.01
16	0.112	0.0145	0.446	0.0478	0.0118	0.00154	0.09	0.11	0.14	0.39	0.44	0.53	0.01	0.01	0.01
17	0.112	0.0143	0.445	0.046	0.0118	0.00158	0.09	0.11	0.14	0.39	0.45	0.52	0.01	0.01	0.01
18	0.111	0.0142	0.445	0.0455	0.0118	0.00155	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.01
19	0.11	0.0143	0.445	0.0461	0.0119	0.00155	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.01
20	0.11	0.0143	0.443	0.046	0.012	0.0016	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.01
21	0.109	0.0141	0.441	0.0446	0.0122	0.00164	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.02
22	0.108	0.0141	0.442	0.0444	0.0123	0.00162	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.02
23	0.108	0.0141	0.441	0.045	0.0124	0.00162	0.09	0.11	0.13	0.38	0.44	0.52	0.01	0.01	0.02
24	0.106	0.0139	0.441	0.0443	0.0126	0.00165	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.02
25	0.106	0.0137	0.44	0.0448	0.0126	0.00169	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.02
26	0.106	0.0141	0.441	0.0449	0.0127	0.00169	0.09	0.11	0.13	0.39	0.44	0.52	0.01	0.01	0.02
27	0.105	0.014	0.44	0.0444	0.0128	0.00168	0.09	0.1	0.13	0.39	0.44	0.51	0.01	0.01	0.02
28	0.104	0.0137	0.44	0.0446	0.0128	0.00169	0.09	0.1	0.13	0.39	0.44	0.51	0.01	0.01	0.02
29	0.104	0.0139	0.438	0.045	0.013	0.00176	0.09	0.1	0.13	0.38	0.44	0.51	0.01	0.01	0.02
30	0.103	0.0136	0.438	0.0441	0.0131	0.00173	0.09	0.1	0.13	0.38	0.44	0.51	0.01	0.01	0.02
31	0.101	0.0135	0.436	0.0449	0.0134	0.00178	0.09	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
32	0.1	0.0139	0.436	0.0453	0.0135	0.00177	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
33	0.0999	0.0138	0.435	0.0452	0.0136	0.0018	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
34	0.0991	0.0139	0.434	0.0444	0.0137	0.00181	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
35	0.0992	0.0138	0.435	0.0438	0.0138	0.00187	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
36	0.0986	0.0137	0.434	0.0441	0.0139	0.00185	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
37	0.0974	0.0136	0.433	0.0449	0.0141	0.00186	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
38	0.0964	0.0136	0.434	0.0458	0.0143	0.00186	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
39	0.0963	0.0136	0.432	0.046	0.0145	0.00198	0.08	0.1	0.12	0.37	0.43	0.51	0.01	0.01	0.02
40	0.0958	0.0136	0.432	0.0457	0.0147	0.00193	0.08	0.1	0.12	0.38	0.43	0.51	0.01	0.01	0.02
41	0.0958	0.0136	0.432	0.0456	0.0146	0.00186	0.08	0.09	0.12	0.38	0.43	0.5	0.01	0.01	0.02
42	0.0958	0.0136	0.432	0.0444	0.0148	0.00186	0.08	0.09	0.12	0.38	0.43	0.51	0.01	0.01	0.02
