Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
21	0.107	0.0169	0.424	0.0497	0.0119	0.00167	0.09	0.11	0.13	0.36	0.42	0.5	0.01	0.01	0.02
22	0.106	0.0171	0.422	0.0491	0.0119	0.00168	0.09	0.11	0.13	0.36	0.42	0.5	0.01	0.01	0.02
23	0.105	0.0167	0.422	0.0496	0.012	0.00171	0.08	0.1	0.13	0.36	0.43	0.5	0.01	0.01	0.02
24	0.104	0.0168	0.421	0.051	0.0122	0.00175	0.08	0.1	0.13	0.36	0.42	0.5	0.01	0.01	0.02
25	0.102	0.0172	0.417	0.0525	0.0123	0.00179	0.08	0.1	0.13	0.36	0.42	0.5	0.01	0.01	0.02
26	0.102	0.0176	0.416	0.0515	0.0124	0.00181	0.08	0.1	0.13	0.35	0.42	0.5	0.01	0.01	0.02
27	0.102	0.0179	0.415	0.0528	0.0124	0.0018	0.08	0.1	0.13	0.35	0.42	0.5	0.01	0.01	0.02
28	0.1	0.0187	0.414	0.0546	0.0126	0.00187	0.08	0.1	0.13	0.35	0.41	0.5	0.01	0.01	0.02
29	0.1	0.0186	0.414	0.0539	0.0127	0.00189	0.08	0.1	0.13	0.35	0.41	0.5	0.01	0.01	0.02
30	0.0991	0.0189	0.412	0.0546	0.0129	0.00187	0.08	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
31	0.0984	0.0194	0.411	0.0549	0.0129	0.00194	0.07	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
32	0.0975	0.0196	0.409	0.0557	0.013	0.00198	0.07	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
33	0.0977	0.0195	0.409	0.0562	0.0131	0.00202	0.07	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
34	0.097	0.0196	0.409	0.056	0.0133	0.00203	0.07	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
35	0.0961	0.0194	0.408	0.0557	0.0135	0.00203	0.07	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
36	0.0958	0.0195	0.408	0.0551	0.0135	0.00203	0.07	0.1	0.12	0.34	0.41	0.5	0.01	0.01	0.02
37	0.0947	0.0195	0.406	0.0569	0.0138	0.0021	0.07	0.1	0.12	0.34	0.41	0.5	0.01	0.01	0.02
38	0.0945	0.0195	0.407	0.0565	0.0138	0.00207	0.07	0.09	0.12	0.34	0.41	0.5	0.01	0.01	0.02
39	0.0943	0.0199	0.406	0.0576	0.0138	0.00211	0.07	0.1	0.12	0.33	0.41	0.5	0.01	0.01	0.02
40	0.0931	0.0196	0.404	0.0583	0.0141	0.00215	0.07	0.09	0.12	0.34	0.41	0.5	0.01	0.01	0.02
41	0.0937	0.0199	0.406	0.0571	0.0141	0.00214	0.07	0.09	0.13	0.34	0.41	0.5	0.01	0.01	0.02
42	0.0929	0.0202	0.405	0.057	0.0142	0.00213	0.07	0.09	0.12	0.34	0.41	0.49	0.01	0.01	0.02
43	0.0927	0.02	0.405	0.0564	0.0143	0.00216	0.07	0.09	0.12	0.34	0.41	0.5	0.01	0.01	0.02
44	0.0923	0.0204	0.403	0.0588	0.0143	0.00217	0.07	0.09	0.12	0.33	0.41	0.5	0.01	0.01	0.02
45	0.0914	0.0205	0.403	0.0601	0.0144	0.0022	0.06	0.09	0.12	0.33	0.41	0.5	0.01	0.01	0.02
46	0.136	0.0271	0.414	0.0534	0.0107	0.00151	0.1	0.14	0.18	0.35	0.42	0.5	0.009	0.01	0.01
47	0.16	0.034	0.412	0.0565	0.00846	0.0012	0.12	0.16	0.21	0.35	0.42	0.5	0.007	0.008	0.01
48	0.168	0.0366	0.412	0.0568	0.0082	0.00117	0.12	0.17	0.22	0.34	0.42	0.5	0.007	0.008	0.01
49	0.172	0.0378	0.412	0.0576	0.00806	0.00112	0.12	0.17	0.23	0.34	0.42	0.5	0.007	0.008	0.01
50	0.173	0.0385	0.411	0.0592	0.0081	0.0011	0.12	0.18	0.23	0.34	0.42	0.5	0.007	0.008	0.01
52	0.172	0.0395	0.413	0.0589	0.00828	0.00109	0.12	0.17	0.23	0.34	0.42	0.5	0.007	0.008	0.01
53	0.171	0.0387	0.413	0.0584	0.00846	0.00109	0.12	0.17	0.23	0.34	0.42	0.5	0.007	0.008	0.01
54	0.17	0.0383	0.413	0.0595	0.00853	0.00109	0.12	0.17	0.23	0.34	0.42	0.5	0.007	0.008	0.01
55	0.17	0.0381	0.414	0.0601	0.00862	0.00108	0.12	0.17	0.23	0.34	0.42	0.5	0.007	0.009	0.01
56	0.169	0.038	0.415	0.0594	0.00876	0.00108	0.12	0.17	0.23	0.34	0.42	0.5	0.008	0.009	0.01
57	0.168	0.0374	0.415	0.0604	0.00882	0.00107	0.12	0.17	0.22	0.34	0.42	0.5	0.008	0.009	0.01
58	0.165	0.0367	0.415	0.0614	0.00891	0.00109	0.12	0.17	0.22	0.34	0.42	0.5	0.008	0.009	0.01
59	0.161	0.0359	0.412	0.0619	0.00888	0.0011	0.12	0.16	0.21	0.34	0.42	0.5	0.008	0.009	0.01
60	0.157	0.0351	0.411	0.0625	0.00905	0.00115	0.11	0.16	0.21	0.34	0.42	0.5	0.008	0.009	0.01
61	0.152	0.0341	0.41	0.0625	0.00916	0.00117	0.11	0.15	0.2	0.34	0.42	0.5	0.008	0.009	0.01
62	0.148	0.0336	0.409	0.063	0.00937	0.00119	0.11	0.15	0.2	0.33	0.42	0.5	0.008	0.009	0.01
63	0.143	0.0327	0.407	0.0649	0.00952	0.00122	0.1	0.14	0.19	0.33	0.41	0.5	0.008	0.009	0.01
64	0.14	0.0321	0.407	0.0651	0.00975	0.00127	0.1	0.14	0.19	0.33	0.41	0.5	0.008	0.01	0.01
65	0.135	0.0315	0.404	0.067	0.00992	0.00131	0.1	0.14	0.18	0.32	0.41	0.5	0.008	0.01	0.01
66	0.132	0.0311	0.402	0.0677	0.0101	0.00134	0.09	0.13	0.18	0.32	0.41	0.5	0.009	0.01	0.01
67	0.129	0.0304	0.402	0.0673	0.0103	0.00136	0.09	0.13	0.18	0.32	0.41	0.5	0.009	0.01	0.01
68	0.125	0.0296	0.4	0.0682	0.0105	0.0014	0.09	0.13	0.17	0.31	0.41	0.49	0.009	0.01	0.01
69	0.122	0.0291	0.399	0.0694	0.0108	0.00147	0.08	0.12	0.17	0.31	0.41	0.5	0.009	0.01	0.01
70	0.119	0.0285	0.397	0.0691	0.011	0.0015	0.08	0.12	0.16	0.31	0.4	0.49	0.009	0.01	0.01
71	0.117	0.0282	0.397	0.0689	0.0112	0.00154	0.08	0.12	0.16	0.31	0.4	0.49	0.009	0.01	0.01
72	0.114	0.0276	0.394	0.0701	0.0114	0.00159	0.08	0.11	0.16	0.3	0.4	0.49	0.01	0.01	0.01
73	0.111	0.0273	0.393	0.0699	0.0117	0.00162	0.08	0.11	0.15	0.31	0.4	0.49	0.01	0.01	0.01
74	0.108	0.0267	0.392	0.0704	0.0121	0.00166	0.07	0.11	0.15	0.3	0.4	0.49	0.01	0.01	0.02
75	0.106	0.0265	0.39	0.0703	0.0123	0.00171	0.07	0.11	0.15	0.3	0.4	0.49	0.01	0.01	0.02
76	0.104	0.026	0.388	0.0708	0.0125	0.00173	0.07	0.1	0.15	0.3	0.4	0.49	0.01	0.01	0.02
77	0.102	0.0257	0.388	0.0712	0.0129	0.00176	0.07	0.1	0.14	0.3	0.4	0.49	0.01	0.01	0.02
78	0.0992	0.025	0.386	0.0717	0.0132	0.00184	0.07	0.1	0.14	0.3	0.39	0.49	0.01	0.01	0.02
79	0.0973	0.0248	0.384	0.0713	0.0136	0.00187	0.07	0.1	0.14	0.29	0.39	0.49	0.01	0.01	0.02
80	0.0955	0.0245	0.383	0.0714	0.0139	0.00191	0.06	0.1	0.13	0.29	0.39	0.49	0.01	0.01	0.02
81	0.0935	0.024	0.382	0.0717	0.0142	0.00195	0.06	0.09	0.13	0.29	0.39	0.49	0.01	0.01	0.02
82	0.0915	0.0238	0.38	0.0714	0.0147	0.002	0.06	0.09	0.13	0.29	0.39	0.49	0.01	0.01	0.02
83	0.0899	0.0236	0.379	0.0713	0.0151	0.00206	0.06	0.09	0.13	0.29	0.38	0.49	0.01	0.01	0.02
84	0.0884	0.0233	0.378	0.0711	0.0154	0.00214	0.06	0.09	0.13	0.29	0.38	0.48	0.01	0.02	0.02
85	0.0863	0.0227	0.376	0.0722	0.016	0.00222	0.06	0.09	0.12	0.28	0.38	0.49	0.01	0.02	0.02
86	0.0848	0.0225	0.375	0.072	0.0163	0.00225	0.06	0.09	0.12	0.28	0.38	0.48	0.01	0.02	0.02
87	0.0833	0.0222	0.374	0.0717	0.0168	0.0023	0.05	0.08	0.12	0.28	0.38	0.48	0.01	0.02	0.02
88	0.0821	0.0218	0.374	0.0713	0.0173	0.00236	0.05	0.08	0.12	0.28	0.38	0.48	0.01	0.02	0.02
89	0.0807	0.0215	0.372	0.0714	0.0178	0.00242	0.05	0.08	0.11	0.28	0.38	0.48	0.02	0.02	0.02
