Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
54	0.171	0.0291	0.434	0.055	0.00888	0.00108	0.14	0.17	0.22	0.37	0.44	0.52	0.008	0.009	0.01
55	0.171	0.0289	0.433	0.0557	0.00896	0.00108	0.14	0.17	0.21	0.37	0.44	0.51	0.008	0.009	0.01
56	0.17	0.0286	0.434	0.0548	0.00908	0.00106	0.14	0.17	0.21	0.37	0.44	0.52	0.008	0.009	0.01
57	0.169	0.0279	0.434	0.055	0.00918	0.00108	0.14	0.17	0.21	0.37	0.44	0.52	0.008	0.009	0.01
58	0.166	0.0268	0.434	0.0557	0.00921	0.00106	0.14	0.17	0.21	0.37	0.44	0.52	0.008	0.009	0.01
59	0.162	0.0262	0.433	0.0572	0.00921	0.00105	0.13	0.16	0.2	0.37	0.44	0.52	0.008	0.009	0.01
60	0.158	0.0255	0.432	0.0584	0.00937	0.00109	0.13	0.16	0.2	0.36	0.44	0.52	0.008	0.009	0.01
61	0.153	0.0252	0.43	0.0586	0.00944	0.0011	0.12	0.15	0.19	0.36	0.43	0.52	0.008	0.009	0.01
62	0.149	0.0247	0.43	0.0589	0.00965	0.00115	0.12	0.15	0.19	0.36	0.43	0.51	0.008	0.01	0.01
63	0.144	0.024	0.428	0.0594	0.00976	0.00117	0.12	0.14	0.18	0.36	0.43	0.52	0.008	0.01	0.01
64	0.141	0.0236	0.427	0.0603	0.00996	0.00121	0.11	0.14	0.18	0.36	0.43	0.52	0.009	0.01	0.01
65	0.137	0.0231	0.426	0.0609	0.0101	0.00123	0.11	0.14	0.17	0.35	0.43	0.52	0.009	0.01	0.01
66	0.133	0.0226	0.425	0.061	0.0104	0.00125	0.11	0.13	0.17	0.35	0.43	0.51	0.009	0.01	0.01
67	0.13	0.0221	0.424	0.0623	0.0106	0.00132	0.1	0.13	0.17	0.35	0.43	0.51	0.009	0.01	0.01
68	0.126	0.0222	0.423	0.0631	0.0107	0.00134	0.1	0.13	0.16	0.35	0.43	0.52	0.009	0.01	0.01
69	0.124	0.0219	0.421	0.0643	0.0109	0.00137	0.1	0.12	0.16	0.35	0.43	0.51	0.009	0.01	0.01
70	0.12	0.0212	0.419	0.0651	0.0112	0.00142	0.09	0.12	0.15	0.34	0.42	0.51	0.01	0.01	0.01
71	0.117	0.0211	0.418	0.0654	0.0114	0.00145	0.09	0.12	0.15	0.34	0.42	0.51	0.01	0.01	0.01
72	0.114	0.0207	0.418	0.0656	0.0115	0.00144	0.09	0.11	0.15	0.34	0.42	0.51	0.01	0.01	0.01
73	0.112	0.0203	0.417	0.0653	0.0119	0.00149	0.09	0.11	0.14	0.34	0.42	0.51	0.01	0.01	0.01
74	0.109	0.0199	0.415	0.0656	0.0122	0.00152	0.09	0.11	0.14	0.34	0.42	0.51	0.01	0.01	0.01
75	0.106	0.0196	0.413	0.0668	0.0124	0.00157	0.08	0.11	0.14	0.33	0.42	0.51	0.01	0.01	0.02
76	0.104	0.0195	0.412	0.067	0.0126	0.00159	0.08	0.1	0.13	0.33	0.42	0.51	0.01	0.01	0.02
77	0.102	0.0191	0.411	0.0677	0.013	0.00163	0.08	0.1	0.13	0.33	0.42	0.51	0.01	0.01	0.02
78	0.0993	0.0189	0.409	0.0687	0.0133	0.0017	0.08	0.1	0.13	0.32	0.42	0.51	0.01	0.01	0.02
79	0.0973	0.0186	0.408	0.0688	0.0136	0.00172	0.07	0.1	0.13	0.32	0.41	0.51	0.01	0.01	0.02
80	0.0954	0.0185	0.406	0.0694	0.0138	0.00176	0.07	0.1	0.12	0.32	0.41	0.51	0.01	0.01	0.02
81	0.0933	0.0182	0.404	0.0701	0.0142	0.00181	0.07	0.09	0.12	0.32	0.41	0.51	0.01	0.01	0.02
82	0.0912	0.018	0.403	0.0705	0.0147	0.00186	0.07	0.09	0.12	0.32	0.41	0.51	0.01	0.01	0.02
83	0.0894	0.0177	0.402	0.0705	0.015	0.00189	0.07	0.09	0.12	0.31	0.41	0.51	0.01	0.01	0.02
84	0.088	0.0177	0.401	0.0706	0.0153	0.00194	0.07	0.09	0.12	0.31	0.41	0.5	0.01	0.02	0.02
85	0.0862	0.0174	0.4	0.0705	0.0158	0.00199	0.07	0.09	0.11	0.31	0.41	0.5	0.01	0.02	0.02
87	0.0832	0.017	0.397	0.0708	0.0166	0.00206	0.06	0.08	0.11	0.31	0.4	0.5	0.01	0.02	0.02
88	0.0817	0.0167	0.396	0.0705	0.0171	0.00211	0.06	0.08	0.11	0.31	0.4	0.5	0.01	0.02	0.02
89	0.08	0.0166	0.395	0.0704	0.0177	0.00216	0.06	0.08	0.11	0.3	0.4	0.5	0.02	0.02	0.02
