Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
54	0.0682	0.0142	0.434	0.0866	0.0166	0.00377	0.05	0.07	0.09	0.33	0.43	0.57	0.01	0.02	0.02
55	0.0657	0.0143	0.431	0.0898	0.017	0.00402	0.05	0.07	0.09	0.33	0.43	0.58	0.01	0.02	0.02
56	0.0637	0.0141	0.431	0.0916	0.0173	0.00401	0.05	0.06	0.09	0.33	0.42	0.59	0.01	0.02	0.02
57	0.0626	0.014	0.431	0.0937	0.0177	0.00427	0.04	0.06	0.08	0.32	0.43	0.59	0.01	0.02	0.03
58	0.0609	0.0138	0.43	0.0951	0.0179	0.00431	0.04	0.06	0.08	0.32	0.42	0.59	0.01	0.02	0.03
59	0.0592	0.0137	0.428	0.0965	0.0185	0.00442	0.04	0.06	0.08	0.31	0.42	0.59	0.01	0.02	0.03
60	0.0581	0.0135	0.429	0.0959	0.0189	0.00457	0.04	0.06	0.08	0.31	0.43	0.59	0.01	0.02	0.03
61	0.0563	0.0129	0.429	0.0961	0.0191	0.00452	0.04	0.06	0.08	0.32	0.42	0.59	0.01	0.02	0.03
62	0.0553	0.0125	0.429	0.0963	0.0192	0.00451	0.04	0.06	0.08	0.32	0.42	0.6	0.01	0.02	0.03
63	0.0544	0.0123	0.43	0.0957	0.0197	0.00482	0.04	0.05	0.07	0.33	0.42	0.6	0.02	0.02	0.03
64	0.0531	0.012	0.431	0.0958	0.0201	0.00494	0.04	0.05	0.07	0.33	0.42	0.6	0.02	0.02	0.03
65	0.052	0.0118	0.431	0.0953	0.0203	0.00489	0.04	0.05	0.07	0.33	0.42	0.6	0.02	0.02	0.03
66	0.0511	0.0115	0.432	0.0957	0.0209	0.00515	0.04	0.05	0.07	0.33	0.42	0.6	0.02	0.02	0.03
67	0.0503	0.0114	0.432	0.0962	0.021	0.00517	0.04	0.05	0.07	0.33	0.43	0.59	0.02	0.02	0.03
68	0.049	0.0113	0.431	0.0976	0.0214	0.00514	0.04	0.05	0.07	0.33	0.42	0.59	0.02	0.02	0.03
69	0.0481	0.0113	0.431	0.0979	0.0218	0.00543	0.03	0.05	0.07	0.33	0.42	0.6	0.02	0.02	0.03
70	0.0469	0.011	0.429	0.0991	0.023	0.00627	0.03	0.05	0.06	0.32	0.42	0.59	0.02	0.02	0.04
71	0.046	0.0109	0.429	0.1	0.0224	0.00552	0.03	0.05	0.06	0.32	0.42	0.6	0.02	0.02	0.03
72	0.0454	0.0109	0.429	0.0993	0.0228	0.00573	0.03	0.05	0.06	0.32	0.42	0.6	0.02	0.02	0.03
73	0.044	0.0106	0.428	0.101	0.0237	0.00597	0.03	0.04	0.06	0.32	0.42	0.61	0.02	0.02	0.03
74	0.0433	0.0107	0.428	0.102	0.0237	0.00586	0.03	0.04	0.06	0.32	0.42	0.61	0.02	0.02	0.03
75	0.0425	0.0106	0.429	0.103	0.0245	0.00613	0.03	0.04	0.06	0.32	0.42	0.62	0.02	0.02	0.04
76	0.0415	0.0105	0.428	0.105	0.0247	0.00602	0.03	0.04	0.06	0.32	0.42	0.62	0.02	0.02	0.04
77	0.0404	0.0105	0.427	0.106	0.0253	0.00637	0.03	0.04	0.06	0.31	0.42	0.62	0.02	0.02	0.04
78	0.0398	0.0104	0.427	0.107	0.0259	0.00655	0.03	0.04	0.06	0.32	0.42	0.61	0.02	0.02	0.04
79	0.0389	0.0104	0.425	0.108	0.0261	0.00651	0.03	0.04	0.05	0.31	0.42	0.61	0.02	0.02	0.04
80	0.0379	0.0103	0.424	0.109	0.0269	0.00679	0.03	0.04	0.05	0.31	0.42	0.62	0.02	0.03	0.04
