Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
48	0.0172	0.0107	0.457	0.218	0.124	0.0341	0.005	0.02	0.04	0.18	0.45	0.83	0.09	0.12	0.18
49	0.017	0.0104	0.456	0.215	0.124	0.0344	0.005	0.02	0.04	0.18	0.44	0.83	0.09	0.12	0.18
50	0.0168	0.0105	0.454	0.219	0.125	0.0347	0.005	0.02	0.04	0.17	0.44	0.84	0.09	0.12	0.18
51	0.0166	0.0104	0.454	0.22	0.126	0.0358	0.004	0.01	0.04	0.17	0.44	0.85	0.09	0.12	0.19
52	0.0165	0.0104	0.451	0.219	0.126	0.0368	0.004	0.01	0.04	0.18	0.44	0.86	0.09	0.12	0.19
53	0.0164	0.0105	0.452	0.221	0.126	0.0374	0.005	0.01	0.04	0.18	0.44	0.85	0.09	0.12	0.19
54	0.0163	0.0105	0.451	0.222	0.126	0.0376	0.004	0.01	0.04	0.18	0.44	0.85	0.09	0.12	0.19
55	0.0163	0.0104	0.452	0.222	0.127	0.0382	0.004	0.01	0.03	0.17	0.44	0.85	0.09	0.12	0.19
56	0.0161	0.0104	0.451	0.224	0.127	0.0384	0.004	0.01	0.04	0.17	0.43	0.85	0.09	0.12	0.19
57	0.016	0.0104	0.452	0.227	0.128	0.0389	0.004	0.01	0.03	0.17	0.43	0.86	0.09	0.12	0.19
58	0.0158	0.0103	0.451	0.225	0.128	0.039	0.004	0.01	0.03	0.17	0.42	0.87	0.09	0.12	0.19
59	0.0156	0.0103	0.448	0.226	0.129	0.04	0.004	0.01	0.03	0.17	0.43	0.86	0.09	0.12	0.2
60	0.0154	0.0102	0.448	0.228	0.131	0.0406	0.004	0.01	0.03	0.17	0.43	0.86	0.09	0.12	0.2
61	0.0153	0.0103	0.445	0.23	0.131	0.0418	0.004	0.01	0.03	0.16	0.43	0.86	0.09	0.12	0.2
62	0.0151	0.0103	0.443	0.231	0.131	0.0418	0.003	0.01	0.03	0.16	0.42	0.87	0.09	0.12	0.2
63	0.015	0.0102	0.441	0.231	0.132	0.043	0.004	0.01	0.03	0.16	0.42	0.86	0.09	0.12	0.21
64	0.0149	0.0103	0.441	0.231	0.132	0.0432	0.004	0.01	0.03	0.16	0.41	0.86	0.09	0.12	0.21
65	0.0147	0.0102	0.441	0.232	0.132	0.0429	0.004	0.01	0.03	0.16	0.41	0.86	0.09	0.12	0.21
66	0.0147	0.0102	0.442	0.233	0.134	0.0441	0.003	0.01	0.03	0.16	0.41	0.86	0.09	0.12	0.21
67	0.0146	0.0103	0.441	0.235	0.134	0.045	0.003	0.01	0.03	0.16	0.41	0.87	0.09	0.12	0.22
68	0.0145	0.0103	0.44	0.235	0.135	0.0454	0.003	0.01	0.03	0.16	0.4	0.87	0.09	0.13	0.22
69	0.0143	0.0103	0.437	0.239	0.136	0.0463	0.003	0.01	0.03	0.15	0.4	0.87	0.09	0.13	0.22
70	0.0142	0.0104	0.436	0.24	0.139	0.0467	0.003	0.01	0.03	0.15	0.39	0.88	0.09	0.13	0.23
71	0.0141	0.0104	0.433	0.242	0.137	0.0476	0.003	0.01	0.03	0.15	0.39	0.88	0.09	0.13	0.22
72	0.0139	0.0103	0.431	0.243	0.137	0.0473	0.003	0.01	0.03	0.15	0.38	0.87	0.09	0.13	0.22
73	0.0138	0.0104	0.428	0.243	0.139	0.0482	0.003	0.01	0.03	0.15	0.38	0.87	0.09	0.13	0.23
74	0.0136	0.0104	0.427	0.244	0.138	0.0484	0.003	0.01	0.03	0.14	0.38	0.88	0.09	0.13	0.22
75	0.0136	0.0105	0.427	0.245	0.139	0.0486	0.003	0.01	0.03	0.14	0.37	0.88	0.09	0.13	0.22
76	0.0135	0.0105	0.424	0.248	0.139	0.049	0.003	0.01	0.03	0.14	0.37	0.89	0.09	0.13	0.23
77	0.0133	0.0105	0.422	0.248	0.14	0.0495	0.002	0.01	0.03	0.14	0.37	0.88	0.09	0.13	0.23
78	0.0133	0.0104	0.423	0.249	0.144	0.0507	0.002	0.01	0.03	0.14	0.37	0.89	0.09	0.13	0.23
79	0.0132	0.0105	0.422	0.25	0.142	0.0505	0.002	0.01	0.03	0.13	0.37	0.89	0.09	0.13	0.23
80	0.0132	0.0106	0.42	0.253	0.145	0.0522	0.002	0.01	0.03	0.13	0.36	0.9	0.09	0.13	0.23
